#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR9219--MA0511.2.RUNX2	chr9	56135722	56135730	-	0.000	0.000	Merged-chr9-56135710-8
NR1006--MA0002.2.RUNX1	chr10	76271470	76271480	-	0.000	0.000	Merged-chr10-76271555-43
NR8965--MA0511.2.RUNX2	chr8	122701957	122701965	+	0.000	0.000	Merged-chr8-122702182-57
NR1628--MA0511.2.RUNX2	chr11	90675679	90675687	+	0.000	0.000	Merged-chr11-90675808-18
NR38--MA0002.2.RUNX1	chr1	16656912	16656922	+	0.000	0.000	Merged-chr1-16656979-64
NR3209--MA0002.2.RUNX1	chr15	27605585	27605595	-	0.000	0.000	Merged-chr15-27605474-8
NR4093--MA0002.2.RUNX1	chr17	46074012	46074022	+	0.000	0.000	Merged-chr17-46073947-66
NR4986--MA0511.2.RUNX2	chr2	21223170	21223178	-	0.000	0.000	Merged-chr2-21222970-39
NR6772--MA0002.2.RUNX1	chr4	150917526	150917536	+	0.000	0.000	Merged-chr4-150917535-9
NR4764--MA0684.1.RUNX3	chr19	26646306	26646315	-	0.000	0.000	Merged-chr19-26646309-47
NR477--MA0002.2.RUNX1	chr1	143731099	143731109	+	0.000	0.000	Merged-chr1-143731119-20
NR9087--MA0684.1.RUNX3	chr9	14200216	14200225	+	0.000	0.000	Merged-chr9-14200294-59
NR5078--MA0511.2.RUNX2	chr2	46372995	46373003	+	0.000	0.000	Merged-chr2-46373080-32
NR3398--MA0511.2.RUNX2	chr15	81831535	81831543	-	0.000	0.000	Merged-chr15-81831606-30
NR2793--MA0002.2.RUNX1	chr14	24785640	24785650	-	0.000	0.000	Merged-chr14-24785544-14
NR877--MA0684.1.RUNX3	chr10	39005776	39005785	+	0.000	0.000	Merged-chr10-39005753-18
NR8290--MA0002.2.RUNX1	chr7	99428988	99428998	+	0.000	0.000	Merged-chr7-99429027-29
NR8832--MA0002.2.RUNX1	chr8	95001807	95001817	-	0.000	0.000	Merged-chr8-95001890-40
NR7757--MA0511.2.RUNX2	chr6	119848058	119848066	-	0.000	0.000	Merged-chr6-119848153-79
NR605--MA0002.2.RUNX1	chr1	168432186	168432196	-	0.000	0.000	Merged-chr1-168432368-41
NR6676--MA0002.2.RUNX1	chr4	135954440	135954450	-	0.000	0.000	Merged-chr4-135954547-3
NR6361--MA0511.2.RUNX2	chr4	57452074	57452082	+	0.000	0.000	Merged-chr4-57452125-10
NR2174--MA0002.2.RUNX1	chr12	114366553	114366563	+	0.000	0.000	Merged-chr12-114366543-36
NR463--MA0684.1.RUNX3	chr1	138148985	138148994	+	0.000	0.000	Merged-chr1-138149059-47
NR2716--MA0002.2.RUNX1	chr13	112792136	112792146	+	0.000	0.000	Merged-chr13-112792096-28
NR734--MA0684.1.RUNX3	chr1	192106601	192106610	-	0.000	0.000	Merged-chr1-192106489-61
NR2130--MA0511.2.RUNX2	chr12	107640640	107640648	+	0.000	0.000	Merged-chr12-107640697-5
NR1148--MA0684.1.RUNX3	chr10	98954490	98954499	-	0.000	0.000	Merged-chr10-98954460-23
NR9738--MA0684.1.RUNX3	chrX	106704764	106704773	-	0.000	0.000	Merged-chrX-106704745-40
NR6884--MA0511.2.RUNX2	chr5	23722212	23722220	+	0.000	0.000	Merged-chr5-23722080-21
NR2697--MA0002.2.RUNX1	chr13	111269749	111269759	+	0.000	0.000	Merged-chr13-111269948-21
NR2302--MA0002.2.RUNX1	chr13	9203715	9203725	-	0.000	0.000	Merged-chr13-9203705-17
NR9275--MA0511.2.RUNX2	chr9	67901997	67902005	+	0.000	0.000	Merged-chr9-67901955-26
NR9546--MA0511.2.RUNX2	chr9	116214507	116214515	-	0.000	0.000	Merged-chr9-116214567-36
NR8941--MA0002.2.RUNX1	chr8	120332960	120332970	+	0.000	0.000	Merged-chr8-120332869-43
NR8465--MA0002.2.RUNX1	chr7	130812495	130812505	-	0.000	0.000	Merged-chr7-130812664-20
NR238--MA0002.2.RUNX1	chr1	78682434	78682444	+	0.000	0.000	Merged-chr1-78682425-23
NR8421--MA0511.2.RUNX2	chr7	120918686	120918694	-	0.000	0.000	Merged-chr7-120918613-12
NR2702--MA0684.1.RUNX3	chr13	111569229	111569238	+	0.000	0.000	Merged-chr13-111569188-35
NR5931--MA0002.2.RUNX1	chr3	105133261	105133271	+	0.000	0.000	Merged-chr3-105133189-20
NR966--MA0002.2.RUNX1	chr10	67727768	67727778	-	0.000	0.000	Merged-chr10-67727735-22
NR8322--MA0002.2.RUNX1	chr7	105373094	105373104	+	0.000	0.000	Merged-chr7-105373185-17
NR7247--MA0511.2.RUNX2	chr5	120775838	120775846	-	0.000	0.000	Merged-chr5-120775735-65
NR6371--MA0002.2.RUNX1	chr4	59224983	59224993	-	0.000	0.000	Merged-chr4-59225002-19
NR6913--MA0002.2.RUNX1	chr5	30240769	30240779	+	0.000	0.000	Merged-chr5-30240775-35
NR4691--MA0002.2.RUNX1	chr19	5050483	5050493	-	0.000	0.000	Merged-chr19-5050338-24
NR4486--MA0002.2.RUNX1	chr18	56888939	56888949	-	0.000	0.000	Merged-chr18-56889017-47
NR8944--MA0511.2.RUNX2	chr8	120396889	120396897	-	0.000	0.000	Merged-chr8-120396987-32
NR8574--MA0002.2.RUNX1	chr7	144444964	144444974	-	0.000	0.000	Merged-chr7-144445036-55
NR2540--MA0684.1.RUNX3	chr13	83656978	83656987	-	0.000	0.000	Merged-chr13-83656989-24
NR2458--MA0002.2.RUNX1	chr13	52828328	52828338	-	0.000	0.000	Merged-chr13-52828332-16
NR3317--MA0684.1.RUNX3	chr15	59646504	59646513	-	0.000	0.000	Merged-chr15-59646557-26
NR4965--MA0511.2.RUNX2	chr2	13233449	13233457	-	0.000	0.000	Merged-chr2-13233524-26
NR8431--MA0002.2.RUNX1	chr7	122101988	122101998	+	0.000	0.000	Merged-chr7-122101874-52
NR4866--MA0002.2.RUNX1	chr19	55384867	55384877	-	0.000	0.000	Merged-chr19-55384868-20
NR9208--MA0002.2.RUNX1	chr9	53344739	53344749	+	0.000	0.000	Merged-chr9-53344730-22
NR2044--MA0002.2.RUNX1	chr12	90236215	90236225	+	0.000	0.000	Merged-chr12-90236268-16
NR333--MA0684.1.RUNX3	chr1	98022055	98022064	+	0.000	0.000	Merged-chr1-98022036-10
NR8683--MA0002.2.RUNX1	chr8	35628485	35628495	+	0.000	0.000	Merged-chr8-35628375-52
NR8749--MA0002.2.RUNX1	chr8	66497453	66497463	+	0.000	0.000	Merged-chr8-66497339-52
NR4600--MA0684.1.RUNX3	chr18	77767859	77767868	-	0.000	0.000	Merged-chr18-77767671-52
NR9337--MA0684.1.RUNX3	chr9	78553061	78553070	+	0.000	0.000	Merged-chr9-78553202-20
NR4181--MA0002.2.RUNX1	chr17	65929515	65929525	-	0.000	0.000	Merged-chr17-65929405-47
NR6754--MA0511.2.RUNX2	chr4	150339060	150339068	-	0.000	0.000	Merged-chr4-150339180-18
NR8540--MA0002.2.RUNX1	chr7	140987339	140987349	-	0.000	0.000	Merged-chr7-140987400-4
NR5358--MA0684.1.RUNX3	chr2	128153203	128153212	-	0.000	0.000	Merged-chr2-128153146-97
NR3678--MA0684.1.RUNX3	chr16	35742396	35742405	-	0.000	0.000	Merged-chr16-35742622-74
NR8735--MA0684.1.RUNX3	chr8	61561437	61561446	+	0.000	0.000	Merged-chr8-61561458-9
NR508--MA0684.1.RUNX3	chr1	153140975	153140984	-	0.000	0.000	Merged-chr1-153140977-54
NR4504--MA0684.1.RUNX3	chr18	64991733	64991742	+	0.000	0.000	Merged-chr18-64991575-63
NR2282--MA0684.1.RUNX3	chr12	119148036	119148045	+	0.000	0.000	Merged-chr12-119148040-28
NR4627--MA0002.2.RUNX1	chr18	80686276	80686286	-	0.000	0.000	Merged-chr18-80686265-50
NR965--MA0684.1.RUNX3	chr10	67658077	67658086	-	0.000	0.000	Merged-chr10-67657975-87
NR5067--MA0002.2.RUNX1	chr2	44166932	44166942	-	0.000	0.000	Merged-chr2-44166880-20
NR4312--MA0511.2.RUNX2	chr18	7518879	7518887	+	0.000	0.000	Merged-chr18-7518815-4
NR2903--MA0511.2.RUNX2	chr14	56262420	56262428	+	0.000	0.000	Merged-chr14-56262328-32
NR5467--MA0684.1.RUNX3	chr2	152825926	152825935	+	0.000	0.000	Merged-chr2-152825903-49
NR9777--MA0511.2.RUNX2	chrX	164318752	164318760	+	0.000	0.000	Merged-chrX-164318746-35
NR4071--MA0684.1.RUNX3	chr17	43645417	43645426	+	0.000	0.000	Merged-chr17-43645396-23
NR8652--MA0511.2.RUNX2	chr8	22728907	22728915	+	0.000	0.000	Merged-chr8-22728865-15
NR9092--MA0511.2.RUNX2	chr9	14568450	14568458	+	0.000	0.000	Merged-chr9-14568666-36
NR6816--MA0684.1.RUNX3	chr5	3968622	3968631	-	0.000	0.000	Merged-chr5-3968600-20
NR2807--MA0511.2.RUNX2	chr14	27384346	27384354	+	0.000	0.000	Merged-chr14-27384235-54
NR4051--MA0002.2.RUNX1	chr17	34296107	34296117	+	0.000	0.000	Merged-chr17-34296219-24
NR1296--MA0511.2.RUNX2	chr11	3155038	3155046	+	0.000	0.000	Merged-chr11-3155205-32
NR455--MA0684.1.RUNX3	chr1	136609090	136609099	-	0.000	0.000	Merged-chr1-136609076-3
NR2708--MA0002.2.RUNX1	chr13	112388364	112388374	+	0.000	0.000	Merged-chr13-112388467-40
NR4944--MA0511.2.RUNX2	chr2	8871515	8871523	+	0.000	0.000	Merged-chr2-8871484-19
NR3148--MA0002.2.RUNX1	chr14	122036071	122036081	-	0.000	0.000	Merged-chr14-122036030-34
NR4722--MA0684.1.RUNX3	chr19	12479475	12479484	+	0.000	0.000	Merged-chr19-12479491-16
NR6254--MA0002.2.RUNX1	chr4	24569310	24569320	+	0.000	0.000	Merged-chr4-24569297-30
NR4845--MA0002.2.RUNX1	chr19	53318246	53318256	+	0.000	0.000	Merged-chr19-53318391-14
NR6654--MA0684.1.RUNX3	chr4	134041640	134041649	+	0.000	0.000	Merged-chr4-134041766-28
NR6925--MA0684.1.RUNX3	chr5	31964051	31964060	-	0.000	0.000	Merged-chr5-31963887-11
NR4103--MA0684.1.RUNX3	chr17	47710164	47710173	-	0.000	0.000	Merged-chr17-47710307-11
NR8791--MA0684.1.RUNX3	chr8	79534443	79534452	+	0.000	0.000	Merged-chr8-79534488-18
NR564--MA0684.1.RUNX3	chr1	164138822	164138831	+	0.000	0.000	Merged-chr1-164138853-49
NR5288--MA0511.2.RUNX2	chr2	112214707	112214715	+	0.000	0.000	Merged-chr2-112214822-23
NR6634--MA0002.2.RUNX1	chr4	129794116	129794126	+	0.000	0.000	Merged-chr4-129793960-55
NR2880--MA0684.1.RUNX3	chr14	52338912	52338921	-	0.000	0.000	Merged-chr14-52338882-26
NR4749--MA0002.2.RUNX1	chr19	21510324	21510334	+	0.000	0.000	Merged-chr19-21510334-13
NR5337--MA0684.1.RUNX3	chr2	122298743	122298752	-	0.000	0.000	Merged-chr2-122298801-31
NR2798--MA0002.2.RUNX1	chr14	25839786	25839796	-	0.000	0.000	Merged-chr14-25839841-13
NR6763--MA0684.1.RUNX3	chr4	150566267	150566276	+	0.000	0.000	Merged-chr4-150566221-49
NR8566--MA0002.2.RUNX1	chr7	143154070	143154080	-	0.000	0.000	Merged-chr7-143154031-30
NR89--MA0511.2.RUNX2	chr1	40473884	40473892	-	0.000	0.000	Merged-chr1-40473860-44
NR9154--MA0684.1.RUNX3	chr9	37576668	37576677	+	0.000	0.000	Merged-chr9-37576736-24
NR6220--MA0002.2.RUNX1	chr4	8720982	8720992	-	0.000	0.000	Merged-chr4-8721052-67
NR4606--MA0002.2.RUNX1	chr18	78969594	78969604	+	0.000	0.000	Merged-chr18-78969407-8
NR2655--MA0002.2.RUNX1	chr13	104112658	104112668	+	0.000	0.000	Merged-chr13-104112753-39
NR8695--MA0684.1.RUNX3	chr8	36182455	36182464	+	0.000	0.000	Merged-chr8-36182321-59
NR1087--MA0684.1.RUNX3	chr10	91076924	91076933	+	0.000	0.000	Merged-chr10-91076951-31
NR6620--MA0684.1.RUNX3	chr4	124695932	124695941	-	0.000	0.000	Merged-chr4-124696004-25
NR8152--MA0002.2.RUNX1	chr7	68127946	68127956	+	0.000	0.000	Merged-chr7-68127930-13
NR6472--MA0002.2.RUNX1	chr4	95188293	95188303	-	0.000	0.000	Merged-chr4-95188222-47
NR5397--MA0511.2.RUNX2	chr2	133114324	133114332	-	0.000	0.000	Merged-chr2-133114204-1
NR8823--MA0684.1.RUNX3	chr8	91545740	91545749	-	0.000	0.000	Merged-chr8-91545805-43
NR7205--MA0511.2.RUNX2	chr5	113830596	113830604	-	0.000	0.000	Merged-chr5-113830533-46
NR448--MA0002.2.RUNX1	chr1	135268270	135268280	+	0.000	0.000	Merged-chr1-135268339-27
NR1782--MA0002.2.RUNX1	chr11	117952394	117952404	+	0.000	0.000	Merged-chr11-117952385-45
NR4173--MA0002.2.RUNX1	chr17	65541199	65541209	-	0.000	0.000	Merged-chr17-65540988-64
NR4444--MA0002.2.RUNX1	chr18	50033197	50033207	+	0.000	0.000	Merged-chr18-50032999-72
NR7186--MA0511.2.RUNX2	chr5	110390480	110390488	+	0.000	0.000	Merged-chr5-110390618-8
NR8532--MA0002.2.RUNX1	chr7	140208240	140208250	+	0.000	0.000	Merged-chr7-140208138-66
NR8056--MA0002.2.RUNX1	chr7	30974028	30974038	+	0.000	0.000	Merged-chr7-30973937-62
NR590--MA0511.2.RUNX2	chr1	165985849	165985857	+	0.000	0.000	Merged-chr1-165985990-54
NR2893--MA0684.1.RUNX3	chr14	54426841	54426850	+	0.000	0.000	Merged-chr14-54426956-48
NR4696--MA0002.2.RUNX1	chr19	5568130	5568140	+	0.000	0.000	Merged-chr19-5567991-110
NR4301--MA0002.2.RUNX1	chr18	4295245	4295255	-	0.000	0.000	Merged-chr18-4295238-102
NR9038--MA0002.2.RUNX1	chr8	128353033	128353043	+	0.000	0.000	Merged-chr8-128352989-24
NR2350--MA0002.2.RUNX1	chr13	28420068	28420078	+	0.000	0.000	Merged-chr13-28420110-33
NR9309--MA0002.2.RUNX1	chr9	72097284	72097294	+	0.000	0.000	Merged-chr9-72097262-35
NR9389--MA0511.2.RUNX2	chr9	86624346	86624354	-	0.000	0.000	Merged-chr9-86624608-86
NR8784--MA0002.2.RUNX1	chr8	77630398	77630408	+	0.000	0.000	Merged-chr8-77630286-33
NR3842--MA0002.2.RUNX1	chr16	89872228	89872238	-	0.000	0.000	Merged-chr16-89872318-26
NR828--MA0002.2.RUNX1	chr10	21335687	21335697	-	0.000	0.000	Merged-chr10-21335656-23
NR7487--MA0684.1.RUNX3	chr6	39326157	39326166	-	0.000	0.000	Merged-chr6-39326129-8
NR2397--MA0002.2.RUNX1	chr13	36808417	36808427	-	0.000	0.000	Merged-chr13-36808291-60
NR2668--MA0002.2.RUNX1	chr13	108100837	108100847	+	0.000	0.000	Merged-chr13-108100820-31
NR6362--MA0684.1.RUNX3	chr4	57452074	57452083	+	0.000	0.000	Merged-chr4-57452125-10
NR2353--MA0511.2.RUNX2	chr13	28685042	28685050	-	0.000	0.000	Merged-chr13-28685106-11
NR8436--MA0002.2.RUNX1	chr7	123120675	123120685	+	0.000	0.000	Merged-chr7-123120746-3
NR7139--MA0684.1.RUNX3	chr5	105010567	105010576	+	0.000	0.000	Merged-chr5-105010527-49
NR6441--MA0511.2.RUNX2	chr4	88088944	88088952	-	0.000	0.000	Merged-chr4-88088936-18
NR9103--MA0511.2.RUNX2	chr9	15584585	15584593	-	0.000	0.000	Merged-chr9-15584561-2
NR814--MA0684.1.RUNX3	chr10	19506188	19506197	-	0.000	0.000	Merged-chr10-19506242-43
NR3680--MA0002.2.RUNX1	chr16	35905582	35905592	+	0.000	0.000	Merged-chr16-35905598-39
NR8688--MA0002.2.RUNX1	chr8	36130469	36130479	-	0.000	0.000	Merged-chr8-36130475-35
NR4334--MA0684.1.RUNX3	chr18	14494475	14494484	+	0.000	0.000	Merged-chr18-14494264-19
NR4662--MA0002.2.RUNX1	chr18	84874255	84874265	+	0.000	0.000	Merged-chr18-84874398-59
NR6693--MA0511.2.RUNX2	chr4	138130511	138130519	-	0.000	0.000	Merged-chr4-138130450-19
NR795--MA0684.1.RUNX3	chr10	14325113	14325122	-	0.000	0.000	Merged-chr10-14325229-5
NR8816--MA0002.2.RUNX1	chr8	88269646	88269656	-	0.000	0.000	Merged-chr8-88269452-18
NR6865--MA0002.2.RUNX1	chr5	20082841	20082851	-	0.000	0.000	Merged-chr5-20082786-46
NR398--MA0511.2.RUNX2	chr1	128617795	128617803	-	0.000	0.000	Merged-chr1-128617938-22
NR2634--MA0002.2.RUNX1	chr13	101632895	101632905	-	0.000	0.000	Merged-chr13-101632965-14
NR460--MA0511.2.RUNX2	chr1	138136593	138136601	-	0.000	0.000	Merged-chr1-138136631-55
NR98--MA0684.1.RUNX3	chr1	44119180	44119189	+	0.000	0.000	Merged-chr1-44119153-125
NR2220--MA0002.2.RUNX1	chr12	115691868	115691878	+	0.000	0.000	Merged-chr12-115691944-41
NR5992--MA0002.2.RUNX1	chr3	121345090	121345100	-	0.000	0.000	Merged-chr3-121345048-25
NR8383--MA0002.2.RUNX1	chr7	114069431	114069441	+	0.000	0.000	Merged-chr7-114069379-29
NR8654--MA0002.2.RUNX1	chr8	22728940	22728950	-	0.000	0.000	Merged-chr8-22728865-15
NR156--MA0002.2.RUNX1	chr1	60240633	60240643	+	0.000	0.000	Merged-chr1-60240726-17
NR8925--MA0002.2.RUNX1	chr8	117548676	117548686	+	0.000	0.000	Merged-chr8-117548585-70
NR427--MA0002.2.RUNX1	chr1	132264780	132264790	-	0.000	0.000	Merged-chr1-132264829-22
NR3712--MA0002.2.RUNX1	chr16	43699127	43699137	+	0.000	0.000	Merged-chr16-43699187-66
NR8449--MA0002.2.RUNX1	chr7	125635627	125635637	+	0.000	0.000	Merged-chr7-125635870-68
NR1761--MA0002.2.RUNX1	chr11	115231721	115231731	-	0.000	0.000	Merged-chr11-115231746-46
NR6103--MA0002.2.RUNX1	chr3	142437065	142437075	-	0.000	0.000	Merged-chr3-142437047-18
NR5028--MA0511.2.RUNX2	chr2	30897091	30897099	+	0.000	0.000	Merged-chr2-30897276-26
NR6769--MA0002.2.RUNX1	chr4	150915454	150915464	+	0.000	0.000	Merged-chr4-150915440-35
NR6232--MA0684.1.RUNX3	chr4	11135532	11135541	-	0.000	0.000	Merged-chr4-11135501-42
NR6626--MA0002.2.RUNX1	chr4	128610100	128610110	-	0.000	0.000	Merged-chr4-128610042-53
NR9017--MA0002.2.RUNX1	chr8	127500372	127500382	+	0.000	0.000	Merged-chr8-127500234-70
NR3920--MA0511.2.RUNX2	chr17	6008219	6008227	-	0.000	0.000	Merged-chr17-6008372-53
NR6311--MA0511.2.RUNX2	chr4	46479220	46479228	+	0.000	0.000	Merged-chr4-46479311-23
NR2124--MA0002.2.RUNX1	chr12	105475565	105475575	-	0.000	0.000	Merged-chr12-105475644-16
NR7688--MA0511.2.RUNX2	chr6	99811596	99811604	-	0.000	0.000	Merged-chr6-99811499-44
NR3550--MA0002.2.RUNX1	chr16	11036373	11036383	+	0.000	0.000	Merged-chr16-11036306-25
NR4261--MA0002.2.RUNX1	chr17	85255709	85255719	-	0.000	0.000	Merged-chr17-85255784-17
NR221--MA0511.2.RUNX2	chr1	74249029	74249037	-	0.000	0.000	Merged-chr1-74249152-57
NR4678--MA0511.2.RUNX2	chr19	3905769	3905777	+	0.000	0.000	Merged-chr19-3905721-9
NR788--MA0002.2.RUNX1	chr10	13438594	13438604	-	0.000	0.000	Merged-chr10-13438536-33
NR4390--MA0684.1.RUNX3	chr18	36709048	36709057	-	0.000	0.000	Merged-chr18-36708852-70
NR4661--MA0684.1.RUNX3	chr18	84851322	84851331	-	0.000	0.000	Merged-chr18-84851440-69
NR9669--MA0684.1.RUNX3	chrX	57196487	57196496	-	0.000	0.000	Merged-chrX-57196423-53
NR4456--MA0684.1.RUNX3	chr18	54940565	54940574	+	0.000	0.000	Merged-chr18-54940674-40
NR9570--MA0002.2.RUNX1	chr9	118519257	118519267	+	0.000	0.000	Merged-chr9-118519152-31
NR7118--MA0684.1.RUNX3	chr5	101239635	101239644	-	0.000	0.000	Merged-chr5-101239427-114
NR251--MA0684.1.RUNX3	chr1	80418895	80418904	-	0.000	0.000	Merged-chr1-80418874-24
NR4264--MA0511.2.RUNX2	chr17	86038397	86038405	+	0.000	0.000	Merged-chr17-86038391-20
NR6987--MA0002.2.RUNX1	chr5	62791372	62791382	+	0.000	0.000	Merged-chr5-62791238-58
NR8623--MA0511.2.RUNX2	chr8	14090514	14090522	-	0.000	0.000	Merged-chr8-14090395-62
NR2904--MA0684.1.RUNX3	chr14	56262420	56262429	+	0.000	0.000	Merged-chr14-56262328-32
NR125--MA0511.2.RUNX2	chr1	54421901	54421909	+	0.000	0.000	Merged-chr1-54421982-33
NR4707--MA0002.2.RUNX1	chr19	10763845	10763855	+	0.000	0.000	Merged-chr19-10763714-65
NR6943--MA0511.2.RUNX2	chr5	36722555	36722563	-	0.000	0.000	Merged-chr5-36722614-37
NR1015--MA0511.2.RUNX2	chr10	77962993	77963001	+	0.000	0.000	Merged-chr10-77962952-24
NR2756--MA0002.2.RUNX1	chr14	8346999	8347009	-	0.000	0.000	Merged-chr14-8346820-31
NR1188--MA0684.1.RUNX3	chr10	112922573	112922582	-	0.000	0.000	Merged-chr10-112922544-15
NR1631--MA0002.2.RUNX1	chr11	93884969	93884979	+	0.000	0.000	Merged-chr11-93885060-4
NR6639--MA0002.2.RUNX1	chr4	132309956	132309966	+	0.000	0.000	Merged-chr4-132309640-91
NR7227--MA0684.1.RUNX3	chr5	115693470	115693479	+	0.000	0.000	Merged-chr5-115693567-32
NR426--MA0684.1.RUNX3	chr1	131446757	131446766	-	0.000	0.000	Merged-chr1-131446788-25
NR8776--MA0002.2.RUNX1	chr8	75234118	75234128	+	0.000	0.000	Merged-chr8-75234260-25
NR6768--MA0684.1.RUNX3	chr4	150808644	150808653	-	0.000	0.000	Merged-chr4-150808794-106
NR6781--MA0511.2.RUNX2	chr4	151977978	151977986	-	0.000	0.000	Merged-chr4-151978013-24
NR4945--MA0684.1.RUNX3	chr2	8871515	8871524	+	0.000	0.000	Merged-chr2-8871484-19
NR806--MA0684.1.RUNX3	chr10	17797004	17797013	+	0.000	0.000	Merged-chr10-17797209-6
NR4326--MA0684.1.RUNX3	chr18	11954687	11954696	+	0.000	0.000	Merged-chr18-11954741-24
NR343--MA0511.2.RUNX2	chr1	106152018	106152026	-	0.000	0.000	Merged-chr1-106152101-46
NR3579--MA0511.2.RUNX2	chr16	14088468	14088476	-	0.000	0.000	Merged-chr16-14088440-49
NR9440--MA0002.2.RUNX1	chr9	96583331	96583341	+	0.000	0.000	Merged-chr9-96583315-51
NR6890--MA0511.2.RUNX2	chr5	25092799	25092807	+	0.000	0.000	Merged-chr5-25092896-11
NR4178--MA0002.2.RUNX1	chr17	65864884	65864894	-	0.000	0.000	Merged-chr17-65864949-20
NR4610--MA0511.2.RUNX2	chr18	79297926	79297934	+	0.000	0.000	Merged-chr18-79298014-36
NR244--MA0002.2.RUNX1	chr1	79703738	79703748	+	0.000	0.000	Merged-chr1-79703728-12
NR8537--MA0002.2.RUNX1	chr7	140981913	140981923	-	0.000	0.000	Merged-chr7-140982058-21
NR4849--MA0684.1.RUNX3	chr19	53479870	53479879	+	0.000	0.000	Merged-chr19-53479762-36
NR8888--MA0511.2.RUNX2	chr8	114264135	114264143	-	0.000	0.000	Merged-chr8-114264109-12
NR8395--MA0684.1.RUNX3	chr7	115501799	115501808	-	0.000	0.000	Merged-chr7-115501823-28
NR4386--MA0511.2.RUNX2	chr18	35730513	35730521	-	0.000	0.000	Merged-chr18-35730462-50
NR1058--MA0684.1.RUNX3	chr10	85183814	85183823	+	0.000	0.000	Merged-chr10-85183846-7
NR6172--MA0002.2.RUNX1	chr3	152127413	152127423	+	0.000	0.000	Merged-chr3-152127515-20
NR4164--MA0684.1.RUNX3	chr17	64617871	64617880	+	0.000	0.000	Merged-chr17-64617840-28
NR8474--MA0511.2.RUNX2	chr7	132226872	132226880	+	0.000	0.000	Merged-chr7-132226896-31
NR4287--MA0002.2.RUNX1	chr17	88113642	88113652	-	0.000	0.000	Merged-chr17-88113616-53
NR4558--MA0002.2.RUNX1	chr18	70572505	70572515	+	0.000	0.000	Merged-chr18-70572603-19
NR8375--MA0002.2.RUNX1	chr7	112136755	112136765	+	0.000	0.000	Merged-chr7-112136797-13
NR1630--MA0684.1.RUNX3	chr11	90675679	90675688	+	0.000	0.000	Merged-chr11-90675808-18
NR6367--MA0684.1.RUNX3	chr4	57886385	57886394	-	0.000	0.000	Merged-chr4-57886357-8
NR6909--MA0684.1.RUNX3	chr5	30000707	30000716	+	0.000	0.000	Merged-chr5-30000750-6
NR2070--MA0684.1.RUNX3	chr12	98601153	98601162	-	0.000	0.000	Merged-chr12-98601119-23
NR7349--MA0684.1.RUNX3	chr5	141062322	141062331	+	0.000	0.000	Merged-chr5-141062369-21
NR2259--MA0002.2.RUNX1	chr12	117444717	117444727	+	0.000	0.000	Merged-chr12-117444670-46
NR548--MA0684.1.RUNX3	chr1	161794747	161794756	-	0.000	0.000	Merged-chr1-161794797-65
NR1882--MA0684.1.RUNX3	chr12	32292954	32292963	+	0.000	0.000	Merged-chr12-32292976-7
NR7428--MA0511.2.RUNX2	chr6	13061787	13061795	-	0.000	0.000	Merged-chr6-13061823-67
NR6032--MA0511.2.RUNX2	chr3	130894420	130894428	+	0.000	0.000	Merged-chr3-130894407-22
NR4623--MA0511.2.RUNX2	chr18	80611207	80611215	+	0.000	0.000	Merged-chr18-80611321-12
NR6747--MA0684.1.RUNX3	chr4	148102321	148102330	-	0.000	0.000	Merged-chr4-148102321-24
NR528--MA0002.2.RUNX1	chr1	156408248	156408258	+	0.000	0.000	Merged-chr1-156408256-35
NR4401--MA0684.1.RUNX3	chr18	37926031	37926040	-	0.000	0.000	Merged-chr18-37926090-48
NR9138--MA0684.1.RUNX3	chr9	32395031	32395040	+	0.000	0.000	Merged-chr9-32394945-22
NR6284--MA0511.2.RUNX2	chr4	40823941	40823949	-	0.000	0.000	Merged-chr4-40823922-38
NR7630--MA0002.2.RUNX1	chr6	86850879	86850889	+	0.000	0.000	Merged-chr6-86850884-40
NR8013--MA0684.1.RUNX3	chr7	19344998	19345007	+	0.000	0.000	Merged-chr7-19345108-73
NR2324--MA0511.2.RUNX2	chr13	17975976	17975984	+	0.000	0.000	Merged-chr13-17976038-42
NR8136--MA0002.2.RUNX1	chr7	66183652	66183662	-	0.000	0.000	Merged-chr7-66183642-11
NR8407--MA0002.2.RUNX1	chr7	117559092	117559102	+	0.000	0.000	Merged-chr7-117559166-31
NR4776--MA0002.2.RUNX1	chr19	32138397	32138407	-	0.000	0.000	Merged-chr19-32138517-38
NR2225--MA0002.2.RUNX1	chr12	115790572	115790582	+	0.000	0.000	Merged-chr12-115790731-44
NR5331--MA0002.2.RUNX1	chr2	120599744	120599754	-	0.000	0.000	Merged-chr2-120599667-35
NR8659--MA0002.2.RUNX1	chr8	25601623	25601633	-	0.000	0.000	Merged-chr8-25601815-134
NR6042--MA0002.2.RUNX1	chr3	131334856	131334866	+	0.000	0.000	Merged-chr3-131334723-69
