#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR1356--MA0482.1.Gata4	chr12	118423352	118423362	-	0.000	0.000	Merged-chr12-118423452-8
NR615--MA0140.2.GATA1::TAL1	chr10	75697167	75697184	-	0.000	0.000	Merged-chr10-75697186-22
NR4876--MA0140.2.GATA1::TAL1	chr6	130312046	130312063	+	0.000	0.000	Merged-chr6-130312055-26
NR3021--MA0036.3.GATA2	chr2	28180136	28180146	-	0.000	0.000	Merged-chr2-28180315-8
NR4545--MA0037.3.GATA3	chr5	146882396	146882403	-	0.000	0.000	Merged-chr5-146882424-24
NR2594--MA0037.3.GATA3	chr17	85982147	85982154	-	0.000	0.000	Merged-chr17-85982062-9
NR6129--MA1104.1.GATA6	chrX	137037933	137037945	-	0.000	0.000	Merged-chrX-137038164-54
NR1465--MA0482.1.Gata4	chr13	51738080	51738090	+	0.000	0.000	Merged-chr13-51738268-47
NR3026--MA0035.3.Gata1	chr2	29632324	29632334	-	0.000	0.000	Merged-chr2-29632325-58
NR3577--MA0140.2.GATA1::TAL1	chr3	73046478	73046495	-	0.000	0.000	Merged-chr3-73046425-26
NR2342--MA0140.2.GATA1::TAL1	chr16	91061761	91061778	-	0.000	0.000	Merged-chr16-91061778-38
NR929--MA0037.3.GATA3	chr11	70653432	70653439	+	0.000	0.000	Merged-chr11-70653653-5
NR508--MA0140.2.GATA1::TAL1	chr10	19494906	19494923	-	0.000	0.000	Merged-chr10-19494707-34
NR1102--MA0036.3.GATA2	chr11	116077056	116077066	+	0.000	0.000	Merged-chr11-116076989-9
NR4951--MA0482.1.Gata4	chr6	142823505	142823515	-	0.000	0.000	Merged-chr6-142823375-40
NR1879--MA0140.2.GATA1::TAL1	chr14	99046999	99047016	+	0.000	0.000	Merged-chr14-99046970-2
NR1359--MA0035.3.Gata1	chr12	118423353	118423363	-	0.000	0.000	Merged-chr12-118423452-8
NR583--MA0766.1.GATA5	chr10	62327715	62327722	+	0.000	0.000	Merged-chr10-62327638-49
NR1064--MA0482.1.Gata4	chr11	108235530	108235540	+	0.000	0.000	Merged-chr11-108235503-22
NR96--MA0482.1.Gata4	chr1	66987717	66987727	+	0.000	0.000	Merged-chr1-66987794-41
NR1115--MA0036.3.GATA2	chr12	4234233	4234243	+	0.000	0.000	Merged-chr12-4234133-70
NR5255--MA0140.2.GATA1::TAL1	chr7	120729749	120729766	-	0.000	0.000	Merged-chr7-120729886-25
NR5950--MA0037.3.GATA3	chr9	110461309	110461316	-	0.000	0.000	Merged-chr9-110461339-53
NR4473--MA0036.3.GATA2	chr5	137747961	137747971	+	0.000	0.000	Merged-chr5-137747869-32
NR1173--MA0482.1.Gata4	chr12	54568785	54568795	-	0.000	0.000	Merged-chr12-54568862-31
NR911--MA0035.3.Gata1	chr11	58948839	58948849	-	0.000	0.000	Merged-chr11-58948790-70
NR1452--MA0140.2.GATA1::TAL1	chr13	43485437	43485454	+	0.000	0.000	Merged-chr13-43485409-24
NR5327--MA0482.1.Gata4	chr7	138840712	138840722	-	0.000	0.000	Merged-chr7-138840776-14
NR6010--MA0036.3.GATA2	chr9	121477470	121477480	-	0.000	0.000	Merged-chr9-121477472-25
NR3555--MA1104.1.GATA6	chr3	59062294	59062306	-	0.000	0.000	Merged-chr3-59062358-13
NR1030--MA0482.1.Gata4	chr11	103346388	103346398	+	0.000	0.000	Merged-chr11-103346367-17
NR201--MA0766.1.GATA5	chr1	106738290	106738297	+	0.000	0.000	Merged-chr1-106738280-22
NR571--MA1104.1.GATA6	chr10	59569793	59569805	-	0.000	0.000	Merged-chr10-59569732-7
NR5189--MA0035.3.Gata1	chr7	100449171	100449181	+	0.000	0.000	Merged-chr7-100449076-60
NR2129--MA0037.3.GATA3	chr15	97790278	97790285	+	0.000	0.000	Merged-chr15-97790248-21
NR2644--MA0140.2.GATA1::TAL1	chr18	34783580	34783597	+	0.000	0.000	Merged-chr18-34783714-45
NR5098--MA0766.1.GATA5	chr7	58181824	58181831	+	0.000	0.000	Merged-chr7-58181650-26
NR5046--MA0035.3.Gata1	chr7	30216883	30216893	-	0.000	0.000	Merged-chr7-30216934-21
NR653--MA0035.3.Gata1	chr10	88426718	88426728	+	0.000	0.000	Merged-chr10-88426596-23
NR1457--MA0482.1.Gata4	chr13	49188128	49188138	-	0.000	0.000	Merged-chr13-49188113-1
NR4027--MA1104.1.GATA6	chr4	117190070	117190082	+	0.000	0.000	Merged-chr4-117189989-101
NR4343--MA0036.3.GATA2	chr5	92327550	92327560	+	0.000	0.000	Merged-chr5-92327493-24
NR2350--MA0035.3.Gata1	chr16	93454219	93454229	-	0.000	0.000	Merged-chr16-93454367-31
NR4232--MA0037.3.GATA3	chr5	24505729	24505736	-	0.000	0.000	Merged-chr5-24505685-17
NR4866--MA0036.3.GATA2	chr6	130102977	130102987	+	0.000	0.000	Merged-chr6-130103023-31
NR5724--MA0037.3.GATA3	chr9	50924697	50924704	-	0.000	0.000	Merged-chr9-50924601-13
NR932--MA0036.3.GATA2	chr11	70653430	70653440	-	0.000	0.000	Merged-chr11-70653653-5
NR1060--MA1104.1.GATA6	chr11	108101662	108101674	-	0.000	0.000	Merged-chr11-108101692-19
NR1033--MA0035.3.Gata1	chr11	103346387	103346397	+	0.000	0.000	Merged-chr11-103346367-17
NR1675--MA0482.1.Gata4	chr13	113810565	113810575	-	0.000	0.000	Merged-chr13-113810507-13
NR1854--MA1104.1.GATA6	chr14	78687946	78687958	-	0.000	0.000	Merged-chr14-78687892-42
NR4781--MA0482.1.Gata4	chr6	122741376	122741386	+	0.000	0.000	Merged-chr6-122741375-12
NR3145--MA0766.1.GATA5	chr2	77327444	77327451	-	0.000	0.000	Merged-chr2-77327471-3
NR1440--MA1104.1.GATA6	chr13	42101815	42101827	-	0.000	0.000	Merged-chr13-42101708-35
NR3120--MA0037.3.GATA3	chr2	72146197	72146204	+	0.000	0.000	Merged-chr2-72146258-17
NR4837--MA0035.3.Gata1	chr6	126995668	126995678	+	0.000	0.000	Merged-chr6-126995755-15
NR3039--MA0036.3.GATA2	chr2	33853816	33853826	+	0.000	0.000	Merged-chr2-33853667-12
NR2886--MA0035.3.Gata1	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR480--MA0482.1.Gata4	chr10	12993575	12993585	+	0.000	0.000	Merged-chr10-12993694-35
NR2990--MA0036.3.GATA2	chr2	19201776	19201786	-	0.000	0.000	Merged-chr2-19201871-12
NR4423--MA0035.3.Gata1	chr5	112219580	112219590	+	0.000	0.000	Merged-chr5-112219700-2
NR5405--MA0035.3.Gata1	chr8	34164659	34164669	+	0.000	0.000	Merged-chr8-34164566-26
NR2913--MA0036.3.GATA2	chr19	46338613	46338623	+	0.000	0.000	Merged-chr19-46338710-45
NR5033--MA0036.3.GATA2	chr7	27933592	27933602	-	0.000	0.000	Merged-chr7-27933719-74
NR54--MA0482.1.Gata4	chr1	51572842	51572852	+	0.000	0.000	Merged-chr1-51572755-47
NR3895--MA0037.3.GATA3	chr4	43973613	43973620	-	0.000	0.000	Merged-chr4-43973629-28
NR4855--MA0766.1.GATA5	chr6	129997694	129997701	-	0.000	0.000	Merged-chr6-129997694-33
NR2055--MA0037.3.GATA3	chr15	78495178	78495185	+	0.000	0.000	Merged-chr15-78495177-43
NR536--MA0035.3.Gata1	chr10	39613037	39613047	+	0.000	0.000	Merged-chr10-39613248-57
NR807--MA0035.3.Gata1	chr11	3105380	3105390	-	0.000	0.000	Merged-chr11-3105314-74
NR4651--MA0482.1.Gata4	chr6	54991440	54991450	+	0.000	0.000	Merged-chr6-54991459-9
NR1131--MA0482.1.Gata4	chr12	25187347	25187357	+	0.000	0.000	Merged-chr12-25187422-2
NR2490--MA0766.1.GATA5	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR1797--MA0482.1.Gata4	chr14	60130609	60130619	-	0.000	0.000	Merged-chr14-60130504-4
NR302--MA0766.1.GATA5	chr1	151346963	151346970	-	0.000	0.000	Merged-chr1-151346878-17
NR687--MA0036.3.GATA2	chr10	95894277	95894287	-	0.000	0.000	Merged-chr10-95894302-1
NR2233--MA0035.3.Gata1	chr16	43661708	43661718	-	0.000	0.000	Merged-chr16-43661789-37
NR5588--MA1104.1.GATA6	chr8	121650681	121650693	+	0.000	0.000	Merged-chr8-121650674-17
NR493--MA0482.1.Gata4	chr10	17550174	17550184	-	0.000	0.000	Merged-chr10-17550297-37
NR1178--MA0482.1.Gata4	chr12	55051398	55051408	+	0.000	0.000	Merged-chr12-55051446-14
NR2132--MA0036.3.GATA2	chr15	97790276	97790286	-	0.000	0.000	Merged-chr15-97790248-21
NR1357--MA1104.1.GATA6	chr12	118423352	118423364	+	0.000	0.000	Merged-chr12-118423452-8
NR2690--MA0035.3.Gata1	chr18	60376026	60376036	-	0.000	0.000	Merged-chr18-60375896-42
NR2756--MA0035.3.Gata1	chr18	77747062	77747072	-	0.000	0.000	Merged-chr18-77747090-44
NR502--MA0035.3.Gata1	chr10	18892250	18892260	-	0.000	0.000	Merged-chr10-18892324-9
NR2640--MA1104.1.GATA6	chr18	34783577	34783589	-	0.000	0.000	Merged-chr18-34783714-45
NR483--MA0035.3.Gata1	chr10	12993574	12993584	+	0.000	0.000	Merged-chr10-12993694-35
NR5650--MA0037.3.GATA3	chr9	11579214	11579221	+	0.000	0.000	Merged-chr9-11579132-23
NR4816--MA0035.3.Gata1	chr6	125353459	125353469	-	0.000	0.000	Merged-chr6-125353566-72
NR4476--MA0037.3.GATA3	chr5	137787618	137787625	+	0.000	0.000	Merged-chr5-137787536-7
NR1415--MA0482.1.Gata4	chr13	20094995	20095005	+	0.000	0.000	Merged-chr13-20095026-36
NR5027--MA0482.1.Gata4	chr7	27725772	27725782	+	0.000	0.000	Merged-chr7-27725861-23
NR3133--MA0140.2.GATA1::TAL1	chr2	73485538	73485555	+	0.000	0.000	Merged-chr2-73485645-123
NR2177--MA0037.3.GATA3	chr16	17015616	17015623	-	0.000	0.000	Merged-chr16-17015762-57
NR4952--MA1104.1.GATA6	chr6	142823505	142823517	+	0.000	0.000	Merged-chr6-142823375-40
NR2819--MA0140.2.GATA1::TAL1	chr19	5348972	5348989	+	0.000	0.000	Merged-chr19-5349151-26
NR905--MA0482.1.Gata4	chr11	58928203	58928213	+	0.000	0.000	Merged-chr11-58928260-70
NR1134--MA0035.3.Gata1	chr12	25187346	25187356	+	0.000	0.000	Merged-chr12-25187422-2
NR4240--MA0035.3.Gata1	chr5	29901929	29901939	+	0.000	0.000	Merged-chr5-29901920-39
NR2626--MA0035.3.Gata1	chr18	13020908	13020918	-	0.000	0.000	Merged-chr18-13020952-8
NR3456--MA0482.1.Gata4	chr2	166719518	166719528	+	0.000	0.000	Merged-chr2-166719426-29
NR6153--MA0140.2.GATA1::TAL1	chrX	169086103	169086120	-	0.000	0.000	Merged-chrX-169085977-25
NR50--MA1104.1.GATA6	chr1	43520877	43520889	-	0.000	0.000	Merged-chr1-43520918-1
NR3236--MA0036.3.GATA2	chr2	103424793	103424803	+	0.000	0.000	Merged-chr2-103424790-20
NR4805--MA0482.1.Gata4	chr6	124901074	124901084	+	0.000	0.000	Merged-chr6-124900946-82
NR97--MA1104.1.GATA6	chr1	66987715	66987727	-	0.000	0.000	Merged-chr1-66987794-41
NR1218--MA0766.1.GATA5	chr12	76016937	76016944	+	0.000	0.000	Merged-chr12-76016786-24
NR1189--MA0036.3.GATA2	chr12	70078945	70078955	-	0.000	0.000	Merged-chr12-70078875-55
NR4777--MA0140.2.GATA1::TAL1	chr6	119377795	119377812	-	0.000	0.000	Merged-chr6-119377867-30
NR1174--MA1104.1.GATA6	chr12	54568785	54568797	+	0.000	0.000	Merged-chr12-54568862-31
NR2963--MA0482.1.Gata4	chr2	10581342	10581352	-	0.000	0.000	Merged-chr2-10581253-23
NR4455--MA0037.3.GATA3	chr5	123749486	123749493	+	0.000	0.000	Merged-chr5-123749470-86
NR2482--MA0766.1.GATA5	chr17	32350601	32350608	-	0.000	0.000	Merged-chr17-32350599-47
NR1031--MA1104.1.GATA6	chr11	103346386	103346398	-	0.000	0.000	Merged-chr11-103346367-17
NR78--MA0036.3.GATA2	chr1	61046120	61046130	-	0.000	0.000	Merged-chr1-61046287-60
NR5947--MA0037.3.GATA3	chr9	110448999	110449006	+	0.000	0.000	Merged-chr9-110449150-25
NR4633--MA0035.3.Gata1	chr6	41554386	41554396	+	0.000	0.000	Merged-chr6-41554402-95
NR2887--MA0140.2.GATA1::TAL1	chr19	32998961	32998978	-	0.000	0.000	Merged-chr19-32999080-29
NR1968--MA0037.3.GATA3	chr15	9600293	9600300	+	0.000	0.000	Merged-chr15-9600289-13
NR1140--MA1104.1.GATA6	chr12	26460150	26460162	-	0.000	0.000	Merged-chr12-26460097-25
NR4608--MA0766.1.GATA5	chr6	22409094	22409101	+	0.000	0.000	Merged-chr6-22409213-46
NR3097--MA0766.1.GATA5	chr2	60845543	60845550	+	0.000	0.000	Merged-chr2-60845573-40
NR2632--MA1104.1.GATA6	chr18	23913257	23913269	-	0.000	0.000	Merged-chr18-23913382-65
NR6148--MA0037.3.GATA3	chrX	169086114	169086121	+	0.000	0.000	Merged-chrX-169085977-25
NR4446--MA0766.1.GATA5	chr5	122145603	122145610	-	0.000	0.000	Merged-chr5-122145635-51
NR4717--MA0766.1.GATA5	chr6	86853549	86853556	+	0.000	0.000	Merged-chr6-86853576-1
NR2766--MA0766.1.GATA5	chr18	79353031	79353038	+	0.000	0.000	Merged-chr18-79353064-26
NR1315--MA1104.1.GATA6	chr12	110751025	110751037	-	0.000	0.000	Merged-chr12-110751101-46
NR512--MA0766.1.GATA5	chr10	21975620	21975627	-	0.000	0.000	Merged-chr10-21975536-24
NR584--MA0035.3.Gata1	chr10	62327713	62327723	-	0.000	0.000	Merged-chr10-62327638-49
NR2623--MA0766.1.GATA5	chr18	13016561	13016568	-	0.000	0.000	Merged-chr18-13016580-10
NR5399--MA0036.3.GATA2	chr8	33898108	33898118	-	0.000	0.000	Merged-chr8-33898095-27
NR4286--MA0140.2.GATA1::TAL1	chr5	64626110	64626127	+	0.000	0.000	Merged-chr5-64626052-62
NR5747--MA0482.1.Gata4	chr9	61707989	61707999	+	0.000	0.000	Merged-chr9-61708026-57
NR805--MA1104.1.GATA6	chr11	3105379	3105391	+	0.000	0.000	Merged-chr11-3105314-74
NR4141--MA0766.1.GATA5	chr4	146484586	146484593	-	0.000	0.000	Merged-chr4-146484444-130
NR878--MA0482.1.Gata4	chr11	46389539	46389549	+	0.000	0.000	Merged-chr11-46389577-59
NR4412--MA0766.1.GATA5	chr5	108670900	108670907	+	0.000	0.000	Merged-chr5-108670998-12
NR4782--MA1104.1.GATA6	chr6	122741374	122741386	-	0.000	0.000	Merged-chr6-122741375-12
NR5655--MA0037.3.GATA3	chr9	13536777	13536784	+	0.000	0.000	Merged-chr9-13536890-20
NR4393--MA0766.1.GATA5	chr5	105244866	105244873	+	0.000	0.000	Merged-chr5-105244982-37
NR2498--MA0036.3.GATA2	chr17	43699273	43699283	+	0.000	0.000	Merged-chr17-43699457-36
NR2779--MA0766.1.GATA5	chr18	81430136	81430143	+	0.000	0.000	Merged-chr18-81430139-51
NR6018--MA0037.3.GATA3	chr9	123087722	123087729	+	0.000	0.000	Merged-chr9-123087769-13
NR3557--MA0482.1.Gata4	chr3	59114100	59114110	+	0.000	0.000	Merged-chr3-59114221-20
NR4521--MA0766.1.GATA5	chr5	142406624	142406631	+	0.000	0.000	Merged-chr5-142406611-11
NR500--MA1104.1.GATA6	chr10	18892249	18892261	+	0.000	0.000	Merged-chr10-18892324-9
NR202--MA0035.3.Gata1	chr1	106738288	106738298	-	0.000	0.000	Merged-chr1-106738280-22
NR2636--MA0766.1.GATA5	chr18	23913297	23913304	-	0.000	0.000	Merged-chr18-23913382-65
NR481--MA1104.1.GATA6	chr10	12993573	12993585	-	0.000	0.000	Merged-chr10-12993694-35
NR5099--MA0035.3.Gata1	chr7	58181822	58181832	-	0.000	0.000	Merged-chr7-58181650-26
NR4829--MA0036.3.GATA2	chr6	126849235	126849245	-	0.000	0.000	Merged-chr6-126849069-62
NR2955--MA0482.1.Gata4	chr2	9688417	9688427	-	0.000	0.000	Merged-chr2-9688295-16
NR634--MA0766.1.GATA5	chr10	83733969	83733976	-	0.000	0.000	Merged-chr10-83733897-13
NR6127--MA0037.3.GATA3	chrX	137037935	137037942	-	0.000	0.000	Merged-chrX-137038164-54
NR1048--MA0766.1.GATA5	chr11	106057070	106057077	-	0.000	0.000	Merged-chr11-106057103-42
NR756--MA0140.2.GATA1::TAL1	chr10	118459050	118459067	-	0.000	0.000	Merged-chr10-118459008-40
NR4415--MA0036.3.GATA2	chr5	109795700	109795710	+	0.000	0.000	Merged-chr5-109795581-1
NR5002--MA0037.3.GATA3	chr7	19332941	19332948	-	0.000	0.000	Merged-chr7-19332998-44
NR4102--MA0035.3.Gata1	chr4	135895435	135895445	+	0.000	0.000	Merged-chr4-135895375-12
NR1708--MA0037.3.GATA3	chr14	14019694	14019701	+	0.000	0.000	Merged-chr14-14019640-26
NR358--MA0035.3.Gata1	chr1	170867890	170867900	-	0.000	0.000	Merged-chr1-170867765-57
NR4083--MA0035.3.Gata1	chr4	132783978	132783988	-	0.000	0.000	Merged-chr4-132783946-19
NR4737--MA0140.2.GATA1::TAL1	chr6	97321354	97321371	-	0.000	0.000	Merged-chr6-97321339-36
NR334--MA0482.1.Gata4	chr1	162615720	162615730	-	0.000	0.000	Merged-chr1-162615694-15
NR4253--MA0036.3.GATA2	chr5	30887491	30887501	-	0.000	0.000	Merged-chr5-30887642-12
NR1132--MA1104.1.GATA6	chr12	25187345	25187357	-	0.000	0.000	Merged-chr12-25187422-2
NR4996--MA0482.1.Gata4	chr7	16001893	16001903	-	0.000	0.000	Merged-chr7-16001989-41
NR494--MA1104.1.GATA6	chr10	17550174	17550186	+	0.000	0.000	Merged-chr10-17550297-37
NR2506--MA0766.1.GATA5	chr17	44893787	44893794	+	0.000	0.000	Merged-chr17-44893726-24
NR4372--MA0766.1.GATA5	chr5	96221808	96221815	-	0.000	0.000	Merged-chr5-96221610-41
NR3265--MA0482.1.Gata4	chr2	117374271	117374281	+	0.000	0.000	Merged-chr2-117374468-47
NR973--MA0140.2.GATA1::TAL1	chr11	86424766	86424783	+	0.000	0.000	Merged-chr11-86424815-14
NR5006--MA0766.1.GATA5	chr7	19332941	19332948	-	0.000	0.000	Merged-chr7-19332998-44
NR63--MA0140.2.GATA1::TAL1	chr1	55488373	55488390	-	0.000	0.000	Merged-chr1-55488453-21
NR1508--MA0482.1.Gata4	chr13	89401468	89401478	+	0.000	0.000	Merged-chr13-89401429-25
NR2867--MA0766.1.GATA5	chr19	29367426	29367433	+	0.000	0.000	Merged-chr19-29367376-49
NR1416--MA1104.1.GATA6	chr13	20094993	20095005	-	0.000	0.000	Merged-chr13-20095026-36
NR5054--MA0482.1.Gata4	chr7	30535312	30535322	-	0.000	0.000	Merged-chr7-30535126-64
NR1493--MA0037.3.GATA3	chr13	67332557	67332564	+	0.000	0.000	Merged-chr13-67332541-54
NR6106--MA0037.3.GATA3	chrX	107088384	107088391	-	0.000	0.000	Merged-chrX-107088422-23
NR5028--MA1104.1.GATA6	chr7	27725770	27725782	-	0.000	0.000	Merged-chr7-27725861-23
NR4404--MA0766.1.GATA5	chr5	107265164	107265171	-	0.000	0.000	Merged-chr5-107265096-67
NR4789--MA0036.3.GATA2	chr6	122742623	122742633	+	0.000	0.000	Merged-chr6-122742614-91
NR2443--MA0036.3.GATA2	chr17	18597638	18597648	-	0.000	0.000	Merged-chr17-18597509-40
NR389--MA0766.1.GATA5	chr1	175631875	175631882	+	0.000	0.000	Merged-chr1-175631822-65
NR6065--MA0766.1.GATA5	chrX	17365319	17365326	-	0.000	0.000	Merged-chrX-17365333-21
NR4723--MA0482.1.Gata4	chr6	91125077	91125087	-	0.000	0.000	Merged-chr6-91125010-35
NR4999--MA0035.3.Gata1	chr7	16001894	16001904	-	0.000	0.000	Merged-chr7-16001989-41
NR1570--MA0036.3.GATA2	chr13	97857806	97857816	-	0.000	0.000	Merged-chr13-97858038-42
NR3457--MA1104.1.GATA6	chr2	166719516	166719528	-	0.000	0.000	Merged-chr2-166719426-29
NR4856--MA0035.3.Gata1	chr6	129997693	129997703	+	0.000	0.000	Merged-chr6-129997694-33
NR4806--MA1104.1.GATA6	chr6	124901072	124901084	-	0.000	0.000	Merged-chr6-124900946-82
NR303--MA0035.3.Gata1	chr1	151346962	151346972	+	0.000	0.000	Merged-chr1-151346878-17
NR2466--MA0766.1.GATA5	chr17	26532845	26532852	+	0.000	0.000	Merged-chr17-26532798-20
NR4213--MA0482.1.Gata4	chr5	20931521	20931531	+	0.000	0.000	Merged-chr5-20931511-6
NR2533--MA0482.1.Gata4	chr17	71204549	71204559	+	0.000	0.000	Merged-chr17-71204716-50
NR4874--MA0766.1.GATA5	chr6	130312045	130312052	-	0.000	0.000	Merged-chr6-130312055-26
NR2052--MA0766.1.GATA5	chr15	76037809	76037816	+	0.000	0.000	Merged-chr15-76037668-45
NR2964--MA1104.1.GATA6	chr2	10581342	10581354	+	0.000	0.000	Merged-chr2-10581253-23
NR6130--MA0036.3.GATA2	chrX	137037934	137037944	+	0.000	0.000	Merged-chrX-137038164-54
NR3419--MA0482.1.Gata4	chr2	152789711	152789721	-	0.000	0.000	Merged-chr2-152789536-78
NR2249--MA0037.3.GATA3	chr16	49774803	49774810	-	0.000	0.000	Merged-chr16-49774880-113
NR5285--MA0482.1.Gata4	chr7	127144582	127144592	+	0.000	0.000	Merged-chr7-127144596-50
NR225--MA0766.1.GATA5	chr1	125466896	125466903	+	0.000	0.000	Merged-chr1-125466833-56
NR3593--MA0140.2.GATA1::TAL1	chr3	87841069	87841086	+	0.000	0.000	Merged-chr3-87841057-16
NR1852--MA0037.3.GATA3	chr14	78687948	78687955	-	0.000	0.000	Merged-chr14-78687892-42
NR196--MA0036.3.GATA2	chr1	106581788	106581798	-	0.000	0.000	Merged-chr1-106581933-28
NR2655--MA0482.1.Gata4	chr18	46448738	46448748	-	0.000	0.000	Merged-chr18-46448750-18
NR3635--MA0140.2.GATA1::TAL1	chr3	101701495	101701512	-	0.000	0.000	Merged-chr3-101701370-14
NR4986--MA0036.3.GATA2	chr7	6127301	6127311	+	0.000	0.000	Merged-chr7-6127268-44
NR4792--MA0482.1.Gata4	chr6	122804674	122804684	+	0.000	0.000	Merged-chr6-122804652-39
NR4858--MA0482.1.Gata4	chr6	130078306	130078316	+	0.000	0.000	Merged-chr6-130078295-22
NR2241--MA0482.1.Gata4	chr16	44349994	44350004	+	0.000	0.000	Merged-chr16-44349911-10
NR4673--MA0035.3.Gata1	chr6	65612024	65612034	-	0.000	0.000	Merged-chr6-65612160-32
NR5785--MA0140.2.GATA1::TAL1	chr9	78010955	78010972	-	0.000	0.000	Merged-chr9-78010803-82
NR3959--MA0037.3.GATA3	chr4	89044206	89044213	-	0.000	0.000	Merged-chr4-89044155-38
NR5748--MA1104.1.GATA6	chr9	61707987	61707999	-	0.000	0.000	Merged-chr9-61708026-57
NR6047--MA0036.3.GATA2	chrX	9202157	9202167	+	0.000	0.000	Merged-chrX-9202139-21
NR4648--MA0766.1.GATA5	chr6	54158329	54158336	+	0.000	0.000	Merged-chr6-54158471-51
NR329--MA0035.3.Gata1	chr1	160195097	160195107	+	0.000	0.000	Merged-chr1-160195203-53
NR5078--MA0036.3.GATA2	chr7	45083050	45083060	+	0.000	0.000	Merged-chr7-45083107-80
NR5751--MA0035.3.Gata1	chr9	61707988	61707998	+	0.000	0.000	Merged-chr9-61708026-57
NR4505--MA0766.1.GATA5	chr5	141045160	141045167	+	0.000	0.000	Merged-chr5-141045198-6
NR879--MA1104.1.GATA6	chr11	46389537	46389549	-	0.000	0.000	Merged-chr11-46389577-59
NR1982--MA0140.2.GATA1::TAL1	chr15	31586778	31586795	+	0.000	0.000	Merged-chr15-31586770-29
NR2815--MA0036.3.GATA2	chr19	5094351	5094361	-	0.000	0.000	Merged-chr19-5094459-12
NR2349--MA0766.1.GATA5	chr16	93454221	93454228	+	0.000	0.000	Merged-chr16-93454367-31
NR2339--MA0036.3.GATA2	chr16	91061770	91061780	-	0.000	0.000	Merged-chr16-91061778-38
NR286--MA0482.1.Gata4	chr1	149758506	149758516	+	0.000	0.000	Merged-chr1-149758666-31
NR4282--MA0482.1.Gata4	chr5	64472608	64472618	+	0.000	0.000	Merged-chr5-64472447-77
NR2483--MA0035.3.Gata1	chr17	32350600	32350610	+	0.000	0.000	Merged-chr17-32350599-47
NR1681--MA0766.1.GATA5	chr13	114935608	114935615	-	0.000	0.000	Merged-chr13-114935699-10
NR3558--MA1104.1.GATA6	chr3	59114098	59114110	-	0.000	0.000	Merged-chr3-59114221-20
NR5586--MA0037.3.GATA3	chr8	121650684	121650691	+	0.000	0.000	Merged-chr8-121650674-17
NR2044--MA0766.1.GATA5	chr15	72928859	72928866	+	0.000	0.000	Merged-chr15-72929064-48
NR2890--MA1104.1.GATA6	chr19	33053335	33053347	-	0.000	0.000	Merged-chr19-33053321-32
NR3741--MA0766.1.GATA5	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR2956--MA1104.1.GATA6	chr2	9688417	9688429	+	0.000	0.000	Merged-chr2-9688295-16
NR2296--MA0766.1.GATA5	chr16	66086702	66086709	-	0.000	0.000	Merged-chr16-66086640-17
NR2634--MA0482.1.Gata4	chr18	23913297	23913307	+	0.000	0.000	Merged-chr18-23913382-65
NR775--MA0482.1.Gata4	chr10	122578486	122578496	+	0.000	0.000	Merged-chr10-122578660-68
NR1167--MA0140.2.GATA1::TAL1	chr12	51567347	51567364	+	0.000	0.000	Merged-chr12-51567271-27
NR2424--MA0766.1.GATA5	chr17	13654752	13654759	+	0.000	0.000	Merged-chr17-13654932-70
NR4652--MA0035.3.Gata1	chr6	54991439	54991449	+	0.000	0.000	Merged-chr6-54991459-9
NR4718--MA0035.3.Gata1	chr6	86853547	86853557	-	0.000	0.000	Merged-chr6-86853576-1
NR1321--MA0037.3.GATA3	chr12	111897202	111897209	-	0.000	0.000	Merged-chr12-111897164-28
NR2767--MA0035.3.Gata1	chr18	79353029	79353039	-	0.000	0.000	Merged-chr18-79353064-26
NR335--MA1104.1.GATA6	chr1	162615720	162615732	+	0.000	0.000	Merged-chr1-162615694-15
NR4627--MA0766.1.GATA5	chr6	39284046	39284053	+	0.000	0.000	Merged-chr6-39284001-16
NR4617--MA0036.3.GATA2	chr6	33051809	33051819	-	0.000	0.000	Merged-chr6-33051908-11
NR4997--MA1104.1.GATA6	chr7	16001893	16001905	+	0.000	0.000	Merged-chr7-16001989-41
NR2651--MA1104.1.GATA6	chr18	39831976	39831988	-	0.000	0.000	Merged-chr18-39831959-21
NR2922--MA1104.1.GATA6	chr19	53424926	53424938	+	0.000	0.000	Merged-chr19-53424819-25
NR2624--MA0035.3.Gata1	chr18	13016560	13016570	+	0.000	0.000	Merged-chr18-13016580-10
NR4950--MA0037.3.GATA3	chr6	142823508	142823515	+	0.000	0.000	Merged-chr6-142823375-40
NR2252--MA0036.3.GATA2	chr16	49774802	49774812	+	0.000	0.000	Merged-chr16-49774880-113
NR3754--MA0766.1.GATA5	chr3	137969288	137969295	-	0.000	0.000	Merged-chr3-137969157-49
