#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR5789--MA0002.2.RUNX1	chr2	18939051	18939061	+	0.000	0.000	Merged-chr2-18939077-26
NR668--MA0002.2.RUNX1	chr1	165722680	165722690	-	0.000	0.000	Merged-chr1-165722797-48
NR3509--MA0002.2.RUNX1	chr14	57772732	57772742	-	0.000	0.000	Merged-chr14-57772608-51
NR10035--MA0002.2.RUNX1	chr8	66497453	66497463	+	0.000	0.000	Merged-chr8-66497339-52
NR5745--MA0511.2.RUNX2	chr2	8871515	8871523	+	0.000	0.000	Merged-chr2-8871484-19
NR4393--MA0002.2.RUNX1	chr16	50298928	50298938	+	0.000	0.000	Merged-chr16-50299012-15
NR7203--MA0684.1.RUNX3	chr4	8872269	8872278	-	0.000	0.000	Merged-chr4-8872202-20
NR3589--MA0511.2.RUNX2	chr14	67887047	67887055	+	0.000	0.000	Merged-chr14-67887091-21
NR9291--MA0511.2.RUNX2	chr7	25155974	25155982	+	0.000	0.000	Merged-chr7-25155994-40
NR1309--MA0511.2.RUNX2	chr10	96238482	96238490	+	0.000	0.000	Merged-chr10-96238427-11
NR3638--MA0684.1.RUNX3	chr14	75045425	75045434	+	0.000	0.000	Merged-chr14-75045381-29
NR8752--MA0002.2.RUNX1	chr6	87541295	87541305	-	0.000	0.000	Merged-chr6-87541310-26
NR1144--MA0002.2.RUNX1	chr10	75326642	75326652	-	0.000	0.000	Merged-chr10-75326754-53
NR6201--MA0002.2.RUNX1	chr2	126252466	126252476	-	0.000	0.000	Merged-chr2-126252361-10
NR9258--MA0002.2.RUNX1	chr7	16827511	16827521	+	0.000	0.000	Merged-chr7-16827547-27
NR2365--MA0002.2.RUNX1	chr12	73604919	73604929	-	0.000	0.000	Merged-chr12-73604732-122
NR2907--MA0002.2.RUNX1	chr13	43436252	43436262	-	0.000	0.000	Merged-chr13-43436258-16
NR7263--MA0511.2.RUNX2	chr4	41307579	41307587	-	0.000	0.000	Merged-chr4-41307588-21
NR8404--MA0002.2.RUNX1	chr5	144126198	144126208	+	0.000	0.000	Merged-chr5-144126158-36
NR6182--MA0002.2.RUNX1	chr2	117447069	117447079	+	0.000	0.000	Merged-chr2-117447085-57
NR6453--MA0002.2.RUNX1	chr2	167657066	167657076	+	0.000	0.000	Merged-chr2-167656925-59
NR4773--MA0002.2.RUNX1	chr17	29693746	29693756	-	0.000	0.000	Merged-chr17-29693798-13
NR7978--MA0684.1.RUNX3	chr5	53509645	53509654	+	0.000	0.000	Merged-chr5-53509705-20
NR9115--MA0002.2.RUNX1	chr6	140508533	140508543	+	0.000	0.000	Merged-chr6-140508405-40
NR1081--MA0511.2.RUNX2	chr10	60346224	60346232	+	0.000	0.000	Merged-chr10-60346273-6
NR3747--MA0684.1.RUNX3	chr14	118929931	118929940	+	0.000	0.000	Merged-chr14-118930023-62
NR9737--MA0511.2.RUNX2	chr7	127180922	127180930	+	0.000	0.000	Merged-chr7-127180997-43
NR10396--MA0002.2.RUNX1	chr9	14908226	14908236	-	0.000	0.000	Merged-chr9-14908176-52
NR2745--MA0002.2.RUNX1	chr13	6629073	6629083	+	0.000	0.000	Merged-chr13-6629229-8
NR3604--MA0684.1.RUNX3	chr14	69979174	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR3128--MA0684.1.RUNX3	chr13	97249690	97249699	-	0.000	0.000	Merged-chr13-97249692-15
NR220--MA0002.2.RUNX1	chr1	66649777	66649787	-	0.000	0.000	Merged-chr1-66649832-31
NR1177--MA0684.1.RUNX3	chr10	80371479	80371488	-	0.000	0.000	Merged-chr10-80371641-4
NR2430--MA0511.2.RUNX2	chr12	85447231	85447239	+	0.000	0.000	Merged-chr12-85447254-58
NR886--MA0002.2.RUNX1	chr1	193366053	193366063	-	0.000	0.000	Merged-chr1-193366026-12
NR6833--MA0002.2.RUNX1	chr3	101236383	101236393	+	0.000	0.000	Merged-chr3-101236423-33
NR3141--MA0511.2.RUNX2	chr13	98124673	98124681	+	0.000	0.000	Merged-chr13-98124541-43
NR10319--MA0002.2.RUNX1	chr8	125725663	125725673	+	0.000	0.000	Merged-chr8-125725496-61
NR3207--MA0511.2.RUNX2	chr13	104576343	104576351	-	0.000	0.000	Merged-chr13-104576446-28
NR2060--MA0002.2.RUNX1	chr11	107693457	107693467	-	0.000	0.000	Merged-chr11-107693539-25
NR2331--MA0002.2.RUNX1	chr12	69530053	69530063	-	0.000	0.000	Merged-chr12-69529974-44
NR7068--MA0002.2.RUNX1	chr3	142281331	142281341	-	0.000	0.000	Merged-chr3-142281213-32
NR1527--MA0511.2.RUNX2	chr11	5177225	5177233	-	0.000	0.000	Merged-chr11-5177232-57
NR10653--MA0684.1.RUNX3	chr9	71848613	71848622	-	0.000	0.000	Merged-chr9-71848464-7
NR7895--MA0511.2.RUNX2	chr5	28043137	28043145	+	0.000	0.000	Merged-chr5-28043033-10
NR1157--MA0002.2.RUNX1	chr10	76541542	76541552	+	0.000	0.000	Merged-chr10-76541498-12
NR3664--MA0511.2.RUNX2	chr14	78914394	78914402	-	0.000	0.000	Merged-chr14-78914359-46
NR5122--MA0684.1.RUNX3	chr18	14985707	14985716	-	0.000	0.000	Merged-chr18-14985821-9
NR4805--MA0002.2.RUNX1	chr17	35115619	35115629	-	0.000	0.000	Merged-chr17-35115733-16
NR2854--MA0002.2.RUNX1	chr13	33077209	33077219	+	0.000	0.000	Merged-chr13-33077340-51
NR9432--MA0511.2.RUNX2	chr7	75796666	75796674	+	0.000	0.000	Merged-chr7-75796614-49
NR10034--MA0684.1.RUNX3	chr8	66497233	66497242	+	0.000	0.000	Merged-chr8-66497339-52
NR995--MA0002.2.RUNX1	chr10	34118005	34118015	+	0.000	0.000	Merged-chr10-34117997-36
NR600--MA0002.2.RUNX1	chr1	155784606	155784616	-	0.000	0.000	Merged-chr1-155784753-78
NR8622--MA0002.2.RUNX1	chr6	54116500	54116510	-	0.000	0.000	Merged-chr6-54116572-22
NR6942--MA0002.2.RUNX1	chr3	123174283	123174293	+	0.000	0.000	Merged-chr3-123174284-65
NR9005--MA0684.1.RUNX3	chr6	127617437	127617446	+	0.000	0.000	Merged-chr6-127617353-34
NR10428--MA0002.2.RUNX1	chr9	31254910	31254920	+	0.000	0.000	Merged-chr9-31254853-49
NR7054--MA0684.1.RUNX3	chr3	141690927	141690936	+	0.000	0.000	Merged-chr3-141690828-16
NR7325--MA0684.1.RUNX3	chr4	58050834	58050843	-	0.000	0.000	Merged-chr4-58050773-31
NR2711--MA0002.2.RUNX1	chr12	118411089	118411099	-	0.000	0.000	Merged-chr12-118411153-21
NR524--MA0684.1.RUNX3	chr1	139009757	139009766	-	0.000	0.000	Merged-chr1-139009798-23
NR3217--MA0002.2.RUNX1	chr13	106863131	106863141	-	0.000	0.000	Merged-chr13-106863196-12
NR647--MA0002.2.RUNX1	chr1	164079558	164079568	+	0.000	0.000	Merged-chr1-164079439-12
NR603--MA0511.2.RUNX2	chr1	155836303	155836311	-	0.000	0.000	Merged-chr1-155836180-11
NR5897--MA0684.1.RUNX3	chr2	49313370	49313379	+	0.000	0.000	Merged-chr2-49313171-56
NR3346--MA0684.1.RUNX3	chr14	14088430	14088439	+	0.000	0.000	Merged-chr14-14088309-59
NR4994--MA0511.2.RUNX2	chr17	79965076	79965084	-	0.000	0.000	Merged-chr17-79965028-43
NR1395--MA0684.1.RUNX3	chr10	117652226	117652235	+	0.000	0.000	Merged-chr10-117652105-48
NR1666--MA0684.1.RUNX3	chr11	43705357	43705366	+	0.000	0.000	Merged-chr11-43705351-17
NR899--MA0002.2.RUNX1	chr10	3238392	3238402	-	0.000	0.000	Merged-chr10-3238463-21
NR10209--MA0684.1.RUNX3	chr8	114815564	114815573	+	0.000	0.000	Merged-chr8-114815485-46
NR8526--MA0002.2.RUNX1	chr6	31072270	31072280	-	0.000	0.000	Merged-chr6-31072342-44
NR6575--MA0002.2.RUNX1	chr3	19240232	19240242	-	0.000	0.000	Merged-chr3-19240113-21
NR10808--MA0002.2.RUNX1	chr9	96583331	96583341	+	0.000	0.000	Merged-chr9-96583315-51
NR6846--MA0002.2.RUNX1	chr3	102724062	102724072	-	0.000	0.000	Merged-chr3-102724263-19
NR2820--MA0002.2.RUNX1	chr13	21884704	21884714	-	0.000	0.000	Merged-chr13-21884696-3
NR2344--MA0002.2.RUNX1	chr12	70219231	70219241	-	0.000	0.000	Merged-chr12-70219283-39
NR362--MA0684.1.RUNX3	chr1	95674258	95674267	-	0.000	0.000	Merged-chr1-95674241-20
NR2615--MA0002.2.RUNX1	chr12	110939607	110939617	+	0.000	0.000	Merged-chr12-110939619-21
NR904--MA0684.1.RUNX3	chr10	4977486	4977495	-	0.000	0.000	Merged-chr10-4977529-37
NR7513--MA0511.2.RUNX2	chr4	107210270	107210278	-	0.000	0.000	Merged-chr4-107210545-62
NR1318--MA0684.1.RUNX3	chr10	98776540	98776549	+	0.000	0.000	Merged-chr10-98776574-38
NR9095--MA0684.1.RUNX3	chr6	137316448	137316457	-	0.000	0.000	Merged-chr6-137316445-24
NR9366--MA0684.1.RUNX3	chr7	55890219	55890228	-	0.000	0.000	Merged-chr7-55890160-26
NR7686--MA0684.1.RUNX3	chr4	139367696	139367705	-	0.000	0.000	Merged-chr4-139367606-11
NR4752--MA0002.2.RUNX1	chr17	28015636	28015646	+	0.000	0.000	Merged-chr17-28015703-1
NR1997--MA0511.2.RUNX2	chr11	98355973	98355981	+	0.000	0.000	Merged-chr11-98355961-5
NR5135--MA0684.1.RUNX3	chr18	19483617	19483626	+	0.000	0.000	Merged-chr18-19483716-13
NR4818--MA0002.2.RUNX1	chr17	35758916	35758926	-	0.000	0.000	Merged-chr17-35758886-16
NR2201--MA0002.2.RUNX1	chr12	13518254	13518264	+	0.000	0.000	Merged-chr12-13518316-35
NR5406--MA0684.1.RUNX3	chr18	83943600	83943609	-	0.000	0.000	Merged-chr18-83943530-62
NR5529--MA0002.2.RUNX1	chr19	29347394	29347404	+	0.000	0.000	Merged-chr19-29347328-12
NR1299--MA0684.1.RUNX3	chr10	95998151	95998160	+	0.000	0.000	Merged-chr10-95998321-17
NR3578--MA0002.2.RUNX1	chr14	65330856	65330866	+	0.000	0.000	Merged-chr14-65330788-23
NR8364--MA0002.2.RUNX1	chr5	139320772	139320782	+	0.000	0.000	Merged-chr5-139320705-5
NR613--MA0002.2.RUNX1	chr1	157412539	157412549	-	0.000	0.000	Merged-chr1-157412445-85
NR8635--MA0002.2.RUNX1	chr6	54737935	54737945	-	0.000	0.000	Merged-chr6-54737770-65
NR8906--MA0002.2.RUNX1	chr6	118167207	118167217	-	0.000	0.000	Merged-chr6-118167184-65
NR6684--MA0002.2.RUNX1	chr3	61409818	61409828	+	0.000	0.000	Merged-chr3-61409766-58
NR693--MA0511.2.RUNX2	chr1	170863259	170863267	+	0.000	0.000	Merged-chr1-170863214-38
NR9031--MA0511.2.RUNX2	chr6	130237896	130237904	+	0.000	0.000	Merged-chr6-130237898-58
NR9302--MA0511.2.RUNX2	chr7	28444855	28444863	-	0.000	0.000	Merged-chr7-28444818-43
NR10775--MA0684.1.RUNX3	chr9	90259714	90259723	+	0.000	0.000	Merged-chr9-90259820-55
NR4590--MA0002.2.RUNX1	chr16	94068074	94068084	-	0.000	0.000	Merged-chr16-94067922-8
NR6607--MA0002.2.RUNX1	chr3	31061400	31061410	+	0.000	0.000	Merged-chr3-31061473-66
NR2853--MA0684.1.RUNX3	chr13	32982846	32982855	-	0.000	0.000	Merged-chr13-32982935-23
NR4385--MA0002.2.RUNX1	chr16	49818780	49818790	-	0.000	0.000	Merged-chr16-49818889-55
NR5096--MA0002.2.RUNX1	chr18	4971034	4971044	+	0.000	0.000	Merged-chr18-4971127-12
NR9554--MA0511.2.RUNX2	chr7	102210489	102210497	+	0.000	0.000	Merged-chr7-102210325-100
NR451--MA0002.2.RUNX1	chr1	128244472	128244482	+	0.000	0.000	Merged-chr1-128244493-92
NR2932--MA0511.2.RUNX2	chr13	52600418	52600426	-	0.000	0.000	Merged-chr13-52600425-17
NR246--MA0002.2.RUNX1	chr1	74249027	74249037	+	0.000	0.000	Merged-chr1-74249152-57
NR517--MA0002.2.RUNX1	chr1	138157215	138157225	+	0.000	0.000	Merged-chr1-138157317-43
NR9998--MA0684.1.RUNX3	chr8	46852530	46852539	+	0.000	0.000	Merged-chr8-46852602-31
NR9184--MA0002.2.RUNX1	chr6	146107633	146107643	+	0.000	0.000	Merged-chr6-146107626-18
NR4242--MA0002.2.RUNX1	chr16	22466505	22466515	-	0.000	0.000	Merged-chr16-22466658-43
NR580--MA0684.1.RUNX3	chr1	153140975	153140984	-	0.000	0.000	Merged-chr1-153140977-54
NR1758--MA0511.2.RUNX2	chr11	58829921	58829929	+	0.000	0.000	Merged-chr11-58829916-12
NR4864--MA0511.2.RUNX2	chr17	50310589	50310597	+	0.000	0.000	Merged-chr17-50310494-22
NR8330--MA0002.2.RUNX1	chr5	136116712	136116722	+	0.000	0.000	Merged-chr5-136116698-58
NR5099--MA0511.2.RUNX2	chr18	10742980	10742988	-	0.000	0.000	Merged-chr18-10742937-26
NR4765--MA0002.2.RUNX1	chr17	29003948	29003958	-	0.000	0.000	Merged-chr17-29004081-17
NR9187--MA0511.2.RUNX2	chr6	146516116	146516124	+	0.000	0.000	Merged-chr6-146516138-30
NR1788--MA0684.1.RUNX3	chr11	63352127	63352136	+	0.000	0.000	Merged-chr11-63352234-10
NR626--MA0002.2.RUNX1	chr1	161309407	161309417	+	0.000	0.000	Merged-chr1-161309457-43
NR2836--MA0511.2.RUNX2	chr13	30682003	30682011	-	0.000	0.000	Merged-chr13-30682181-38
NR10388--MA0002.2.RUNX1	chr9	14244776	14244786	+	0.000	0.000	Merged-chr9-14244719-42
NR1960--MA0002.2.RUNX1	chr11	94275851	94275861	-	0.000	0.000	Merged-chr11-94275707-70
NR6697--MA0002.2.RUNX1	chr3	65929644	65929654	-	0.000	0.000	Merged-chr3-65929899-83
NR6653--MA0511.2.RUNX2	chr3	52555268	52555276	-	0.000	0.000	Merged-chr3-52555195-52
NR6924--MA0511.2.RUNX2	chr3	121107573	121107581	+	0.000	0.000	Merged-chr3-121107618-36
NR8982--MA0684.1.RUNX3	chr6	124910207	124910216	+	0.000	0.000	Merged-chr6-124910348-31
NR212--MA0002.2.RUNX1	chr1	64508647	64508657	+	0.000	0.000	Merged-chr1-64508658-48
NR9488--MA0684.1.RUNX3	chr7	84196336	84196345	+	0.000	0.000	Merged-chr7-84196453-50
NR4874--MA0002.2.RUNX1	chr17	50525193	50525203	+	0.000	0.000	Merged-chr17-50525188-50
NR3799--MA0511.2.RUNX2	chr15	7217228	7217236	+	0.000	0.000	Merged-chr15-7217140-25
NR7208--MA0684.1.RUNX3	chr4	10940895	10940904	-	0.000	0.000	Merged-chr4-10940994-39
NR10596--MA0511.2.RUNX2	chr9	65491674	65491682	+	0.000	0.000	Merged-chr9-65491594-16
NR4830--MA0511.2.RUNX2	chr17	44256761	44256769	-	0.000	0.000	Merged-chr17-44256797-30
NR10374--MA0684.1.RUNX3	chr9	5298619	5298628	-	0.000	0.000	Merged-chr9-5298744-86
NR8691--MA0002.2.RUNX1	chr6	71156955	71156965	+	0.000	0.000	Merged-chr6-71156958-28
NR8962--MA0002.2.RUNX1	chr6	122758957	122758967	-	0.000	0.000	Merged-chr6-122758915-39
NR8486--MA0002.2.RUNX1	chr6	12012339	12012349	+	0.000	0.000	Merged-chr6-12012357-7
NR735--MA0002.2.RUNX1	chr1	175631929	175631939	-	0.000	0.000	Merged-chr1-175631822-65
NR6140--MA0002.2.RUNX1	chr2	107006053	107006063	+	0.000	0.000	Merged-chr2-107005967-12
NR6411--MA0002.2.RUNX1	chr2	163401469	163401479	+	0.000	0.000	Merged-chr2-163401452-24
NR4731--MA0002.2.RUNX1	chr17	24720021	24720031	-	0.000	0.000	Merged-chr17-24720071-62
NR4255--MA0002.2.RUNX1	chr16	24215619	24215629	+	0.000	0.000	Merged-chr16-24215617-40
NR2575--MA0002.2.RUNX1	chr12	107119316	107119326	+	0.000	0.000	Merged-chr12-107119357-16
NR10519--MA0511.2.RUNX2	chr9	55285420	55285428	-	0.000	0.000	Merged-chr9-55285466-14
NR3434--MA0684.1.RUNX3	chr14	36932188	36932197	+	0.000	0.000	Merged-chr14-36932132-23
NR9424--MA0511.2.RUNX2	chr7	75586207	75586215	-	0.000	0.000	Merged-chr7-75586314-49
NR1549--MA0684.1.RUNX3	chr11	10276400	10276409	-	0.000	0.000	Merged-chr11-10276392-45
NR4860--MA0684.1.RUNX3	chr17	50148363	50148372	-	0.000	0.000	Merged-chr17-50148334-29
NR116--MA0002.2.RUNX1	chr1	43888668	43888678	+	0.000	0.000	Merged-chr1-43888618-32
NR7539--MA0511.2.RUNX2	chr4	117478350	117478358	+	0.000	0.000	Merged-chr4-117478210-39
NR8743--MA0684.1.RUNX3	chr6	86850880	86850889	-	0.000	0.000	Merged-chr6-86850884-40
NR844--MA0002.2.RUNX1	chr1	189085364	189085374	-	0.000	0.000	Merged-chr1-189085418-26
NR5716--MA0511.2.RUNX2	chr19	60681736	60681744	+	0.000	0.000	Merged-chr19-60681647-27
NR800--MA0511.2.RUNX2	chr1	182543463	182543471	+	0.000	0.000	Merged-chr1-182543382-10
NR10628--MA0511.2.RUNX2	chr9	70012577	70012585	-	0.000	0.000	Merged-chr9-70012774-59
NR102--MA0684.1.RUNX3	chr1	40515391	40515400	+	0.000	0.000	Merged-chr1-40515347-62
NR10406--MA0684.1.RUNX3	chr9	15526089	15526098	+	0.000	0.000	Merged-chr9-15526156-7
NR9040--MA0684.1.RUNX3	chr6	130342279	130342288	+	0.000	0.000	Merged-chr6-130342331-49
NR5031--MA0511.2.RUNX2	chr17	84845182	84845190	-	0.000	0.000	Merged-chr17-84845195-48
NR6838--MA0002.2.RUNX1	chr3	101588933	101588943	-	0.000	0.000	Merged-chr3-101588946-10
NR2065--MA0002.2.RUNX1	chr11	108068735	108068745	-	0.000	0.000	Merged-chr11-108068595-28
NR2336--MA0002.2.RUNX1	chr12	69579835	69579845	-	0.000	0.000	Merged-chr12-69579802-27
NR8852--MA0684.1.RUNX3	chr6	108630933	108630942	-	0.000	0.000	Merged-chr6-108631007-44
NR9292--MA0684.1.RUNX3	chr7	25155974	25155983	+	0.000	0.000	Merged-chr7-25155994-40
NR1096--MA0002.2.RUNX1	chr10	66953971	66953981	+	0.000	0.000	Merged-chr10-66953660-61
NR8931--MA0511.2.RUNX2	chr6	119918904	119918912	-	0.000	0.000	Merged-chr6-119918835-40
NR1989--MA0511.2.RUNX2	chr11	97309589	97309597	-	0.000	0.000	Merged-chr11-97309548-7
NR10737--MA0511.2.RUNX2	chr9	85671752	85671760	-	0.000	0.000	Merged-chr9-85671881-60
NR6775--MA0511.2.RUNX2	chr3	89187824	89187832	+	0.000	0.000	Merged-chr3-89188181-94
NR2588--MA0002.2.RUNX1	chr12	107928739	107928749	+	0.000	0.000	Merged-chr12-107928497-76
NR7486--MA0511.2.RUNX2	chr4	102629843	102629851	-	0.000	0.000	Merged-chr4-102629885-23
NR10367--MA0002.2.RUNX1	chr8	128725017	128725027	+	0.000	0.000	Merged-chr8-128725018-21
NR4996--MA0002.2.RUNX1	chr17	79965083	79965093	-	0.000	0.000	Merged-chr17-79965028-43
NR4601--MA0002.2.RUNX1	chr16	94660419	94660429	+	0.000	0.000	Merged-chr16-94660460-20
NR9338--MA0002.2.RUNX1	chr7	43400070	43400080	+	0.000	0.000	Merged-chr7-43399918-26
NR2650--MA0002.2.RUNX1	chr12	114809400	114809410	+	0.000	0.000	Merged-chr12-114809482-22
NR192--MA0684.1.RUNX3	chr1	60744505	60744514	-	0.000	0.000	Merged-chr1-60744410-6
NR7072--MA0511.2.RUNX2	chr3	142674815	142674823	-	0.000	0.000	Merged-chr3-142674758-15
NR5107--MA0002.2.RUNX1	chr18	12640762	12640772	-	0.000	0.000	Merged-chr18-12640751-40
NR6410--MA0684.1.RUNX3	chr2	163160531	163160540	-	0.000	0.000	Merged-chr2-163160622-8
NR8213--MA0002.2.RUNX1	chr5	112274255	112274265	-	0.000	0.000	Merged-chr5-112274120-60
NR8879--MA0002.2.RUNX1	chr6	115538903	115538913	+	0.000	0.000	Merged-chr6-115539099-37
NR6533--MA0002.2.RUNX1	chr2	180305659	180305669	+	0.000	0.000	Merged-chr2-180305728-36
NR5458--MA0511.2.RUNX2	chr19	8984577	8984585	-	0.000	0.000	Merged-chr19-8984601-50
NR3285--MA0684.1.RUNX3	chr13	113227209	113227218	-	0.000	0.000	Merged-chr13-113227278-10
NR8941--MA0002.2.RUNX1	chr6	120539196	120539206	+	0.000	0.000	Merged-chr6-120539283-23
NR443--MA0002.2.RUNX1	chr1	127619488	127619498	+	0.000	0.000	Merged-chr1-127619429-18
NR10419--MA0684.1.RUNX3	chr9	22641248	22641257	-	0.000	0.000	Merged-chr9-22641148-30
NR7373--MA0684.1.RUNX3	chr4	70307384	70307393	+	0.000	0.000	Merged-chr4-70307334-49
NR1128--MA0002.2.RUNX1	chr10	69536878	69536888	+	0.000	0.000	Merged-chr10-69536721-21
NR10432--MA0511.2.RUNX2	chr9	32394805	32394813	-	0.000	0.000	Merged-chr9-32394945-22
NR4505--MA0002.2.RUNX1	chr16	84620107	84620117	-	0.000	0.000	Merged-chr16-84619977-8
NR5759--MA0684.1.RUNX3	chr2	11040240	11040249	+	0.000	0.000	Merged-chr2-11040200-20
NR7181--MA0511.2.RUNX2	chr3	157803538	157803546	-	0.000	0.000	Merged-chr3-157803404-34
NR300--MA0002.2.RUNX1	chr1	87637245	87637255	+	0.000	0.000	Merged-chr1-87637275-111
NR3980--MA0002.2.RUNX1	chr15	75116702	75116712	+	0.000	0.000	Merged-chr15-75116670-38
NR1528--MA0684.1.RUNX3	chr11	5177224	5177233	-	0.000	0.000	Merged-chr11-5177232-57
NR8988--MA0002.2.RUNX1	chr6	125241739	125241749	+	0.000	0.000	Merged-chr6-125241695-39
NR380--MA0511.2.RUNX2	chr1	105443391	105443399	+	0.000	0.000	Merged-chr1-105443622-43
NR1700--MA0002.2.RUNX1	chr11	50421965	50421975	-	0.000	0.000	Merged-chr11-50422088-24
NR4905--MA0684.1.RUNX3	chr17	56289436	56289445	+	0.000	0.000	Merged-chr17-56289493-28
NR6437--MA0002.2.RUNX1	chr2	165033436	165033446	+	0.000	0.000	Merged-chr2-165033457-6
NR6708--MA0002.2.RUNX1	chr3	68789751	68789761	-	0.000	0.000	Merged-chr3-68789660-34
NR2954--MA0684.1.RUNX3	chr13	55641101	55641110	+	0.000	0.000	Merged-chr13-55640933-22
NR7419--MA0002.2.RUNX1	chr4	89006906	89006916	+	0.000	0.000	Merged-chr4-89006979-10
NR17--MA0002.2.RUNX1	chr1	13559517	13559527	-	0.000	0.000	Merged-chr1-13559747-54
NR5197--MA0002.2.RUNX1	chr18	38365139	38365149	+	0.000	0.000	Merged-chr18-38365063-36
NR700--MA0684.1.RUNX3	chr1	171939569	171939578	+	0.000	0.000	Merged-chr1-171939454-57
NR2491--MA0511.2.RUNX2	chr12	98269813	98269821	+	0.000	0.000	Merged-chr12-98269804-132
NR10257--MA0684.1.RUNX3	chr8	119830779	119830788	+	0.000	0.000	Merged-chr8-119830746-52
NR1114--MA0684.1.RUNX3	chr10	67898379	67898388	+	0.000	0.000	Merged-chr10-67898474-11
NR8845--MA0002.2.RUNX1	chr6	108310098	108310108	-	0.000	0.000	Merged-chr6-108310107-36
NR5424--MA0511.2.RUNX2	chr18	89212374	89212382	+	0.000	0.000	Merged-chr18-89212381-24
NR4886--MA0684.1.RUNX3	chr17	52125414	52125423	-	0.000	0.000	Merged-chr17-52125389-32
NR4614--MA0002.2.RUNX1	chr16	95999472	95999482	-	0.000	0.000	Merged-chr16-95999409-48
NR2392--MA0002.2.RUNX1	chr12	79612932	79612942	+	0.000	0.000	Merged-chr12-79612957-24
NR6850--MA0511.2.RUNX2	chr3	103091905	103091913	-	0.000	0.000	Merged-chr3-103091976-34
NR2663--MA0002.2.RUNX1	chr12	115012937	115012947	-	0.000	0.000	Merged-chr12-115012998-22
NR5868--MA0684.1.RUNX3	chr2	35039212	35039221	-	0.000	0.000	Merged-chr2-35039142-23
NR2934--MA0002.2.RUNX1	chr13	52635619	52635629	+	0.000	0.000	Merged-chr13-52635608-5
NR8160--MA0002.2.RUNX1	chr5	105010567	105010577	-	0.000	0.000	Merged-chr5-105010527-49
NR6423--MA0684.1.RUNX3	chr2	164081737	164081746	-	0.000	0.000	Merged-chr2-164081803-8
NR6275--MA0002.2.RUNX1	chr2	136987995	136988005	+	0.000	0.000	Merged-chr2-136988057-20
NR8782--MA0511.2.RUNX2	chr6	94660393	94660401	+	0.000	0.000	Merged-chr6-94660484-13
NR4595--MA0002.2.RUNX1	chr16	94600551	94600561	-	0.000	0.000	Merged-chr16-94600402-25
NR10588--MA0511.2.RUNX2	chr9	64564426	64564434	+	0.000	0.000	Merged-chr9-64564548-10
NR1445--MA0511.2.RUNX2	chr10	121309530	121309538	+	0.000	0.000	Merged-chr10-121309455-21
NR3298--MA0684.1.RUNX3	chr13	113870522	113870531	-	0.000	0.000	Merged-chr13-113870669-48
NR456--MA0002.2.RUNX1	chr1	128570220	128570230	-	0.000	0.000	Merged-chr1-128570257-50
NR6946--MA0684.1.RUNX3	chr3	123192279	123192288	-	0.000	0.000	Merged-chr3-123192207-28
NR6798--MA0002.2.RUNX1	chr3	94375471	94375481	+	0.000	0.000	Merged-chr3-94375656-27
NR9608--MA0684.1.RUNX3	chr7	110796769	110796778	-	0.000	0.000	Merged-chr7-110796753-46
NR4181--MA0002.2.RUNX1	chr16	4584024	4584034	-	0.000	0.000	Merged-chr16-4584045-35
NR7386--MA0684.1.RUNX3	chr4	83234308	83234317	+	0.000	0.000	Merged-chr4-83234214-31
NR2715--MA0684.1.RUNX3	chr12	118439165	118439174	+	0.000	0.000	Merged-chr12-118439012-3
NR4247--MA0002.2.RUNX1	chr16	23144576	23144586	+	0.000	0.000	Merged-chr16-23144552-50
NR2772--MA0002.2.RUNX1	chr13	12344550	12344560	+	0.000	0.000	Merged-chr13-12344548-13
NR1697--MA0511.2.RUNX2	chr11	50371494	50371502	+	0.000	0.000	Merged-chr11-50371605-32
NR790--MA0684.1.RUNX3	chr1	181256802	181256811	-	0.000	0.000	Merged-chr1-181256937-103
NR2838--MA0002.2.RUNX1	chr13	30682008	30682018	+	0.000	0.000	Merged-chr13-30682181-38
NR8212--MA0684.1.RUNX3	chr5	112240965	112240974	+	0.000	0.000	Merged-chr5-112240971-40
NR6532--MA0684.1.RUNX3	chr2	180080937	180080946	-	0.000	0.000	Merged-chr2-180080885-21
NR2252--MA0511.2.RUNX2	chr12	32895347	32895355	-	0.000	0.000	Merged-chr12-32895351-16
NR6803--MA0684.1.RUNX3	chr3	94916042	94916051	+	0.000	0.000	Merged-chr3-94916123-28
NR8335--MA0002.2.RUNX1	chr5	136459000	136459010	+	0.000	0.000	Merged-chr5-136458862-38
NR108--MA0002.2.RUNX1	chr1	43403618	43403628	-	0.000	0.000	Merged-chr1-43403565-20
NR9046--MA0002.2.RUNX1	chr6	131353672	131353682	+	0.000	0.000	Merged-chr6-131353659-51
NR10968--MA0511.2.RUNX2	chr9	119744091	119744099	+	0.000	0.000	Merged-chr9-119744132-67
