#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR1988--MA1104.1.GATA6	chr13	89965599	89965611	-	0.000	0.000	Merged-chr13-89965778-3
NR6590--MA0766.1.GATA5	chr8	122923734	122923741	+	0.000	0.000	Merged-chr8-122923631-1
NR4332--MA0037.3.GATA3	chr3	52840429	52840436	-	0.000	0.000	Merged-chr3-52840378-53
NR1818--MA0035.3.Gata1	chr13	32411685	32411695	-	0.000	0.000	Merged-chr13-32411761-17
NR761--MA0036.3.GATA2	chr10	60380547	60380557	+	0.000	0.000	Merged-chr10-60380470-27
NR5410--MA0037.3.GATA3	chr5	149583076	149583083	-	0.000	0.000	Merged-chr5-149583085-2
NR2208--MA1104.1.GATA6	chr14	30249919	30249931	+	0.000	0.000	Merged-chr14-30249773-45
NR870--MA0036.3.GATA2	chr10	95283593	95283603	+	0.000	0.000	Merged-chr10-95283638-28
NR1089--MA0766.1.GATA5	chr11	23754518	23754525	+	0.000	0.000	Merged-chr11-23754497-34
NR5566--MA1104.1.GATA6	chr6	91172600	91172612	+	0.000	0.000	Merged-chr6-91172590-9
NR5709--MA0036.3.GATA2	chr6	129218538	129218548	-	0.000	0.000	Merged-chr6-129218550-1
NR2761--MA1104.1.GATA6	chr16	32954080	32954092	+	0.000	0.000	Merged-chr16-32954126-18
NR2665--MA0037.3.GATA3	chr15	100755066	100755073	+	0.000	0.000	Merged-chr15-100755115-72
NR1469--MA0766.1.GATA5	chr12	16185623	16185630	-	0.000	0.000	Merged-chr12-16185844-40
NR3968--MA0035.3.Gata1	chr2	102975817	102975827	-	0.000	0.000	Merged-chr2-102975832-14
NR3236--MA0140.2.GATA1::TAL1	chr18	24596994	24597011	+	0.000	0.000	Merged-chr18-24596958-26
NR1788--MA0482.1.Gata4	chr13	19272882	19272892	+	0.000	0.000	Merged-chr13-19272899-14
NR4087--MA1104.1.GATA6	chr2	138245851	138245863	+	0.000	0.000	Merged-chr2-138245729-1
NR4090--MA0035.3.Gata1	chr2	138245852	138245862	-	0.000	0.000	Merged-chr2-138245729-1
NR3105--MA0036.3.GATA2	chr17	64285006	64285016	+	0.000	0.000	Merged-chr17-64284858-2
NR612--MA0482.1.Gata4	chr1	191391470	191391480	+	0.000	0.000	Merged-chr1-191391579-39
NR6564--MA0035.3.Gata1	chr8	117801964	117801974	-	0.000	0.000	Merged-chr8-117802067-74
NR2975--MA0482.1.Gata4	chr17	13655023	13655033	-	0.000	0.000	Merged-chr17-13654932-70
NR5146--MA0036.3.GATA2	chr5	37147597	37147607	+	0.000	0.000	Merged-chr5-37147664-17
NR328--MA0037.3.GATA3	chr1	144033697	144033704	+	0.000	0.000	Merged-chr1-144033624-20
NR4053--MA0037.3.GATA3	chr2	121457053	121457060	-	0.000	0.000	Merged-chr2-121457132-54
NR4031--MA0766.1.GATA5	chr2	115855978	115855985	-	0.000	0.000	Merged-chr2-115856078-28
NR7063--MA1104.1.GATA6	chr9	120493243	120493255	-	0.000	0.000	Merged-chr9-120493281-1
NR3865--MA0037.3.GATA3	chr2	66185007	66185014	+	0.000	0.000	Merged-chr2-66184903-51
NR6710--MA0766.1.GATA5	chr9	41118252	41118259	+	0.000	0.000	Merged-chr9-41118206-38
NR2025--MA0037.3.GATA3	chr13	95697072	95697079	-	0.000	0.000	Merged-chr13-95697036-46
NR2731--MA0766.1.GATA5	chr16	23306053	23306060	+	0.000	0.000	Merged-chr16-23306128-31
NR1648--MA0035.3.Gata1	chr12	102612900	102612910	-	0.000	0.000	Merged-chr12-102612647-51
NR6636--MA0037.3.GATA3	chr8	127963050	127963057	+	0.000	0.000	Merged-chr8-127963000-27
NR5465--MA0035.3.Gata1	chr6	15743687	15743697	+	0.000	0.000	Merged-chr6-15743639-18
NR253--MA0766.1.GATA5	chr1	125466896	125466903	+	0.000	0.000	Merged-chr1-125466833-56
NR986--MA0482.1.Gata4	chr10	120979240	120979250	-	0.000	0.000	Merged-chr10-120978950-160
NR4337--MA0037.3.GATA3	chr3	52878543	52878550	-	0.000	0.000	Merged-chr3-52878450-55
NR1257--MA0482.1.Gata4	chr11	90225057	90225067	+	0.000	0.000	Merged-chr11-90225249-59
NR418--MA0036.3.GATA2	chr1	160843218	160843228	-	0.000	0.000	Merged-chr1-160843034-58
NR6378--MA0037.3.GATA3	chr8	33602035	33602042	-	0.000	0.000	Merged-chr8-33602027-23
NR27--MA0035.3.Gata1	chr1	36768925	36768935	+	0.000	0.000	Merged-chr1-36768955-19
NR4937--MA0036.3.GATA2	chr4	127055720	127055730	-	0.000	0.000	Merged-chr4-127055699-1
