#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR39902--MA0039.3.KLF4	chr2	167313902	167313912	+	0.000	0.000	Merged-chr2-167313855-44
NR56632--MA0599.1.KLF5	chr6	113668772	113668781	+	0.000	0.000	Merged-chr6-113668955-38
NR54797--MA0599.1.KLF5	chr6	38254301	38254310	-	0.000	0.000	Merged-chr6-38254248-53
NR38620--MA1107.1.KLF9	chr2	128125917	128125929	-	0.000	0.000	Merged-chr2-128126014-53
NR52253--MA0039.3.KLF4	chr5	113772626	113772636	+	0.000	0.000	Merged-chr5-113772716-49
NR39495--MA1107.1.KLF9	chr2	155050906	155050918	-	0.000	0.000	Merged-chr2-155050840-76
NR24208--MA1107.1.KLF9	chr15	76879192	76879204	+	0.000	0.000	Merged-chr15-76879232-42
NR17390--MA0599.1.KLF5	chr13	64161686	64161695	+	0.000	0.000	Merged-chr13-64161873-63
NR27098--MA0740.1.KLF14	chr16	64800651	64800664	+	0.000	0.000	Merged-chr16-64800516-42
NR14537--MA0599.1.KLF5	chr12	73647844	73647853	-	0.000	0.000	Merged-chr12-73647879-51
NR1934--MA0039.3.KLF4	chr1	88622609	88622619	+	0.000	0.000	Merged-chr1-88622560-34
NR20999--MA1107.1.KLF9	chr14	57826338	57826350	+	0.000	0.000	Merged-chr14-57826371-66
NR34714--MA0599.1.KLF5	chr19	46039676	46039685	-	0.000	0.000	Merged-chr19-46039779-63
NR61404--MA0039.3.KLF4	chr7	126285447	126285457	-	0.000	0.000	Merged-chr7-126285441-83
NR6215--MA0741.1.KLF16	chr10	40301610	40301620	+	0.000	0.000	Merged-chr10-40301581-108
NR58485--MA0599.1.KLF5	chr7	19749761	19749770	+	0.000	0.000	Merged-chr7-19749873-53
NR39804--MA1107.1.KLF9	chr2	164403067	164403079	-	0.000	0.000	Merged-chr2-164403168-19
NR1169--MA1107.1.KLF9	chr1	58797424	58797436	+	0.000	0.000	Merged-chr1-58797535-46
NR13545--MA0493.1.Klf1	chr12	25216881	25216891	-	0.000	0.000	Merged-chr12-25216883-29
NR39984--MA0740.1.KLF14	chr2	168159010	168159023	+	0.000	0.000	Merged-chr2-168159188-34
NR52017--MA0741.1.KLF16	chr5	107597691	107597701	+	0.000	0.000	Merged-chr5-107597762-77
NR44197--MA1107.1.KLF9	chr3	143493064	143493076	+	0.000	0.000	Merged-chr3-143493127-1
NR60815--MA0741.1.KLF16	chr7	102210352	102210362	-	0.000	0.000	Merged-chr7-102210325-100
NR68592--MA0741.1.KLF16	chrX	12151842	12151852	+	0.000	0.000	Merged-chrX-12151801-24
NR10540--MA0599.1.KLF5	chr11	50388467	50388476	-	0.000	0.000	Merged-chr11-50388359-2
NR24472--MA1107.1.KLF9	chr15	80722063	80722075	-	0.000	0.000	Merged-chr15-80722026-5
NR64711--MA0599.1.KLF5	chr8	106935641	106935650	+	0.000	0.000	Merged-chr8-106935801-152
NR30932--MA0599.1.KLF5	chr17	84136667	84136676	-	0.000	0.000	Merged-chr17-84136663-5
NR53296--MA0740.1.KLF14	chr5	135957734	135957747	-	0.000	0.000	Merged-chr5-135957645-50
NR30572--MA0741.1.KLF16	chr17	73273827	73273837	+	0.000	0.000	Merged-chr17-73273981-22
NR65147--MA0742.1.Klf12	chr8	120668216	120668230	-	0.000	0.000	Merged-chr8-120668120-83
NR66041--MA0741.1.KLF16	chr9	31211536	31211546	+	0.000	0.000	Merged-chr9-31211648-90
NR68296--MA0599.1.KLF5	chr9	119983793	119983802	+	0.000	0.000	Merged-chr9-119983826-11
NR66312--MA0741.1.KLF16	chr9	44379433	44379443	-	0.000	0.000	Merged-chr9-44379436-63
NR53714--MA0741.1.KLF16	chr5	143315434	143315444	+	0.000	0.000	Merged-chr5-143315545-3
NR7729--MA0742.1.Klf12	chr10	81606091	81606105	+	0.000	0.000	Merged-chr10-81606133-64
NR47911--MA0599.1.KLF5	chr4	124936957	124936966	+	0.000	0.000	Merged-chr4-124937021-50
NR2833--MA0599.1.KLF5	chr1	131153166	131153175	+	0.000	0.000	Merged-chr1-131153253-37
NR10521--MA1107.1.KLF9	chr11	49982974	49982986	+	0.000	0.000	Merged-chr11-49983180-23
NR62518--MA0599.1.KLF5	chr8	22228790	22228799	+	0.000	0.000	Merged-chr8-22228766-14
NR53133--MA1107.1.KLF9	chr5	134373283	134373295	+	0.000	0.000	Merged-chr5-134373166-2
NR6943--MA0741.1.KLF16	chr10	67285391	67285401	-	0.000	0.000	Merged-chr10-67285223-89
NR10727--MA1107.1.KLF9	chr11	55098011	55098023	-	0.000	0.000	Merged-chr11-55097968-86
NR64427--MA0741.1.KLF16	chr8	95320970	95320980	+	0.000	0.000	Merged-chr8-95320775-75
NR9697--MA0740.1.KLF14	chr11	4637689	4637702	-	0.000	0.000	Merged-chr11-4637853-53
NR48213--MA0599.1.KLF5	chr4	132768503	132768512	-	0.000	0.000	Merged-chr4-132768439-67
NR24182--MA0741.1.KLF16	chr15	76698125	76698135	+	0.000	0.000	Merged-chr15-76698046-57
NR31420--MA0742.1.Klf12	chr18	12168715	12168729	-	0.000	0.000	Merged-chr18-12168747-122
NR30251--MA0493.1.Klf1	chr17	65558470	65558480	-	0.000	0.000	Merged-chr17-65558424-20
NR9517--MA0493.1.Klf1	chr10	128270504	128270514	-	0.000	0.000	Merged-chr10-128270552-51
NR11108--MA0740.1.KLF14	chr11	69323945	69323958	-	0.000	0.000	Merged-chr11-69323892-53
NR37685--MA0740.1.KLF14	chr2	92458643	92458656	+	0.000	0.000	Merged-chr2-92458693-6
NR68244--MA0741.1.KLF16	chr9	118884670	118884680	-	0.000	0.000	Merged-chr9-118884641-26
NR24519--MA0741.1.KLF16	chr15	81481234	81481244	-	0.000	0.000	Merged-chr15-81481205-40
NR45915--MA0741.1.KLF16	chr4	43499671	43499681	-	0.000	0.000	Merged-chr4-43499565-45
NR66293--MA0741.1.KLF16	chr9	44305642	44305652	+	0.000	0.000	Merged-chr9-44305753-50
NR53695--MA0741.1.KLF16	chr5	142909261	142909271	-	0.000	0.000	Merged-chr5-142909413-47
NR62852--MA0039.3.KLF4	chr8	35651027	35651037	+	0.000	0.000	Merged-chr8-35650941-17
NR57027--MA1107.1.KLF9	chr6	125355263	125355275	-	0.000	0.000	Merged-chr6-125355418-28
NR53273--MA0599.1.KLF5	chr5	135689096	135689105	-	0.000	0.000	Merged-chr5-135689128-71
NR6851--MA1107.1.KLF9	chr10	62984205	62984217	+	0.000	0.000	Merged-chr10-62984405-51
NR48750--MA0741.1.KLF16	chr4	144404708	144404718	-	0.000	0.000	Merged-chr4-144404799-3
NR1066--MA1107.1.KLF9	chr1	52800557	52800569	+	0.000	0.000	Merged-chr1-52800518-18
NR28270--MA0741.1.KLF16	chr17	6601744	6601754	-	0.000	0.000	Merged-chr17-6601656-57
NR56189--MA0599.1.KLF5	chr6	97294088	97294097	-	0.000	0.000	Merged-chr6-97294114-106
NR67748--MA0599.1.KLF5	chr9	102626231	102626240	+	0.000	0.000	Merged-chr9-102626272-120
NR20856--MA0740.1.KLF14	chr14	54225387	54225400	+	0.000	0.000	Merged-chr14-54225223-49
NR64013--MA0741.1.KLF16	chr8	81014977	81014987	+	0.000	0.000	Merged-chr8-81015053-72
NR38814--MA0741.1.KLF16	chr2	132512642	132512652	-	0.000	0.000	Merged-chr2-132512511-69
NR18328--MA0599.1.KLF5	chr13	92354667	92354676	+	0.000	0.000	Merged-chr13-92354723-122
NR52486--MA0039.3.KLF4	chr5	118465283	118465293	-	0.000	0.000	Merged-chr5-118465239-56
NR67872--MA1107.1.KLF9	chr9	106477195	106477207	-	0.000	0.000	Merged-chr9-106477001-83
NR39254--MA0741.1.KLF16	chr2	148637052	148637062	+	0.000	0.000	Merged-chr2-148637070-3
NR16954--MA0599.1.KLF5	chr13	49371712	49371721	+	0.000	0.000	Merged-chr13-49371654-30
NR45287--MA1107.1.KLF9	chr4	14922325	14922337	-	0.000	0.000	Merged-chr4-14922203-28
NR34312--MA0741.1.KLF16	chr19	29325370	29325380	+	0.000	0.000	Merged-chr19-29325284-39
NR32771--MA0493.1.Klf1	chr18	61555163	61555173	-	0.000	0.000	Merged-chr18-61555267-68
NR68496--MA0741.1.KLF16	chrX	7586650	7586660	-	0.000	0.000	Merged-chrX-7586610-10
NR10176--MA0039.3.KLF4	chr11	24077536	24077546	-	0.000	0.000	Merged-chr11-24077473-13
NR53281--MA0741.1.KLF16	chr5	135744288	135744298	+	0.000	0.000	Merged-chr5-135744270-59
NR40506--MA0599.1.KLF5	chr2	180276753	180276762	+	0.000	0.000	Merged-chr2-180276597-19
NR63751--MA0599.1.KLF5	chr8	71382078	71382087	-	0.000	0.000	Merged-chr8-71381982-56
NR33288--MA0493.1.Klf1	chr18	75472068	75472078	-	0.000	0.000	Merged-chr18-75472003-6
NR68717--MA0599.1.KLF5	chrX	36598159	36598168	+	0.000	0.000	Merged-chrX-36598230-66
NR5016--MA0742.1.Klf12	chr1	192092698	192092712	-	0.000	0.000	Merged-chr1-192092599-105
NR52173--MA1107.1.KLF9	chr5	112273911	112273923	+	0.000	0.000	Merged-chr5-112273853-3
NR50675--MA0599.1.KLF5	chr5	52190450	52190459	+	0.000	0.000	Merged-chr5-52190420-134
NR35710--MA0599.1.KLF5	chr2	23006373	23006382	+	0.000	0.000	Merged-chr2-23006422-36
NR64392--MA1107.1.KLF9	chr8	94413596	94413608	+	0.000	0.000	Merged-chr8-94413719-53
NR22992--MA0599.1.KLF5	chr15	27578022	27578031	+	0.000	0.000	Merged-chr15-27578127-37
NR52378--MA0741.1.KLF16	chr5	114813962	114813972	+	0.000	0.000	Merged-chr5-114813829-62
NR62616--MA0493.1.Klf1	chr8	26015614	26015624	+	0.000	0.000	Merged-chr8-26015472-62
NR42689--MA1107.1.KLF9	chr3	95135829	95135841	-	0.000	0.000	Merged-chr3-95135773-59
NR58146--MA0741.1.KLF16	chr7	7130765	7130775	+	0.000	0.000	Merged-chr7-7130705-50
NR43766--MA0493.1.Klf1	chr3	131272089	131272099	-	0.000	0.000	Merged-chr3-131271947-79
NR62660--MA1107.1.KLF9	chr8	27161530	27161542	-	0.000	0.000	Merged-chr8-27161535-3
NR56195--MA0741.1.KLF16	chr6	97300929	97300939	-	0.000	0.000	Merged-chr6-97300820-20
NR38652--MA0741.1.KLF16	chr2	128818001	128818011	+	0.000	0.000	Merged-chr2-128818111-117
NR22964--MA1107.1.KLF9	chr15	25812123	25812135	-	0.000	0.000	Merged-chr15-25812163-56
NR54693--MA1107.1.KLF9	chr6	32342385	32342397	+	0.000	0.000	Merged-chr6-32342276-1
NR39943--MA1107.1.KLF9	chr2	167831522	167831534	-	0.000	0.000	Merged-chr2-167831318-40
NR56061--MA0742.1.Klf12	chr6	92214732	92214746	+	0.000	0.000	Merged-chr6-92214709-73
NR12329--MA0039.3.KLF4	chr11	102317867	102317877	+	0.000	0.000	Merged-chr11-102317551-136
NR23356--MA0740.1.KLF14	chr15	38078880	38078893	-	0.000	0.000	Merged-chr15-38078784-97
NR23818--MA0599.1.KLF5	chr15	60132908	60132917	-	0.000	0.000	Merged-chr15-60132913-50
NR61464--MA0599.1.KLF5	chr7	127233246	127233255	+	0.000	0.000	Merged-chr7-127233150-71
NR10955--MA0039.3.KLF4	chr11	61855321	61855331	+	0.000	0.000	Merged-chr11-61855241-5
NR14433--MA1107.1.KLF9	chr12	69583025	69583037	+	0.000	0.000	Merged-chr12-69582922-61
NR12598--MA1107.1.KLF9	chr11	113612167	113612179	+	0.000	0.000	Merged-chr11-113612276-39
NR64174--MA0599.1.KLF5	chr8	84966250	84966259	+	0.000	0.000	Merged-chr8-84966052-54
NR55070--MA0741.1.KLF16	chr6	48676102	48676112	-	0.000	0.000	Merged-chr6-48676195-68
NR65196--MA0740.1.KLF14	chr8	122343966	122343979	-	0.000	0.000	Merged-chr8-122343961-16
NR34825--MA1107.1.KLF9	chr19	47910171	47910183	+	0.000	0.000	Merged-chr19-47910337-85
NR65580--MA0039.3.KLF4	chr9	11579251	11579261	-	0.000	0.000	Merged-chr9-11579132-23
NR12720--MA0599.1.KLF5	chr11	115765506	115765515	-	0.000	0.000	Merged-chr11-115765590-61
NR2868--MA0741.1.KLF16	chr1	131910351	131910361	-	0.000	0.000	Merged-chr1-131910348-5
NR50303--MA0493.1.Klf1	chr5	36581992	36582002	+	0.000	0.000	Merged-chr5-36582061-78
NR53390--MA0741.1.KLF16	chr5	137510645	137510655	+	0.000	0.000	Merged-chr5-137510550-66
NR47924--MA0740.1.KLF14	chr4	126046993	126047006	+	0.000	0.000	Merged-chr4-126047082-53
NR39487--MA0493.1.Klf1	chr2	155050841	155050851	-	0.000	0.000	Merged-chr2-155050840-76
NR7676--MA0742.1.Klf12	chr10	81357424	81357438	+	0.000	0.000	Merged-chr10-81357608-63
NR35971--MA0740.1.KLF14	chr2	30469931	30469944	+	0.000	0.000	Merged-chr2-30470096-26
NR43183--MA0741.1.KLF16	chr3	108381763	108381773	-	0.000	0.000	Merged-chr3-108381595-4
NR20854--MA0741.1.KLF16	chr14	54225364	54225374	-	0.000	0.000	Merged-chr14-54225223-49
NR66893--MA0740.1.KLF14	chr9	65908957	65908970	-	0.000	0.000	Merged-chr9-65909052-64
NR24459--MA1107.1.KLF9	chr15	80582927	80582939	-	0.000	0.000	Merged-chr15-80582931-41
NR6685--MA0741.1.KLF16	chr10	59702458	59702468	-	0.000	0.000	Merged-chr10-59702548-66
NR41926--MA1107.1.KLF9	chr3	61413347	61413359	+	0.000	0.000	Merged-chr3-61413459-3
NR65143--MA0599.1.KLF5	chr8	120668178	120668187	+	0.000	0.000	Merged-chr8-120668120-83
NR21089--MA0741.1.KLF16	chr14	60705240	60705250	+	0.000	0.000	Merged-chr14-60705209-36
NR9044--MA0740.1.KLF14	chr10	118782172	118782185	-	0.000	0.000	Merged-chr10-118782211-4
NR34944--MA0741.1.KLF16	chr19	57082975	57082985	-	0.000	0.000	Merged-chr19-57083093-37
NR59565--MA1107.1.KLF9	chr7	48137254	48137266	-	0.000	0.000	Merged-chr7-48137318-1
NR40187--MA1107.1.KLF9	chr2	172392452	172392464	-	0.000	0.000	Merged-chr2-172392373-19
NR39379--MA1107.1.KLF9	chr2	152197553	152197565	+	0.000	0.000	Merged-chr2-152197442-27
NR12165--MA0599.1.KLF5	chr11	98939811	98939820	-	0.000	0.000	Merged-chr11-98939717-1
NR68528--MA0741.1.KLF16	chrX	8145805	8145815	-	0.000	0.000	Merged-chrX-8145691-86
NR68994--MA0742.1.Klf12	chrX	73921994	73922008	-	0.000	0.000	Merged-chrX-73921958-51
NR12832--MA0599.1.KLF5	chr11	116643517	116643526	+	0.000	0.000	Merged-chr11-116643471-18
NR1533--MA0599.1.KLF5	chr1	74391761	74391770	+	0.000	0.000	Merged-chr1-74391638-119
NR26425--MA0599.1.KLF5	chr16	32593807	32593816	-	0.000	0.000	Merged-chr16-32593983-43
NR43106--MA0741.1.KLF16	chr3	105825735	105825745	+	0.000	0.000	Merged-chr3-105825792-34
NR834--MA0740.1.KLF14	chr1	39949395	39949408	-	0.000	0.000	Merged-chr1-39949345-35
NR43431--MA0657.1.KLF13	chr3	121370592	121370609	-	0.000	0.000	Merged-chr3-121370505-2
NR30905--MA0493.1.Klf1	chr17	83880345	83880355	-	0.000	0.000	Merged-chr17-83880471-24
NR12818--MA0740.1.KLF14	chr11	116490428	116490441	-	0.000	0.000	Merged-chr11-116490389-61
NR3031--MA0742.1.Klf12	chr1	136234166	136234180	-	0.000	0.000	Merged-chr1-136234299-43
NR61386--MA0742.1.Klf12	chr7	125603375	125603389	-	0.000	0.000	Merged-chr7-125603403-47
NR35934--MA0599.1.KLF5	chr2	30048877	30048886	+	0.000	0.000	Merged-chr2-30048939-51
NR12445--MA0742.1.Klf12	chr11	106273029	106273043	+	0.000	0.000	Merged-chr11-106272877-78
NR9548--MA1107.1.KLF9	chr10	128646011	128646023	-	0.000	0.000	Merged-chr10-128645990-43
NR38827--MA0741.1.KLF16	chr2	132687118	132687128	+	0.000	0.000	Merged-chr2-132687004-41
NR51947--MA0039.3.KLF4	chr5	105004711	105004721	-	0.000	0.000	Merged-chr5-105004765-44
NR62617--MA0741.1.KLF16	chr8	26015615	26015625	+	0.000	0.000	Merged-chr8-26015472-62
NR5099--MA1107.1.KLF9	chr1	193349938	193349950	-	0.000	0.000	Merged-chr1-193349952-15
NR39980--MA0599.1.KLF5	chr2	168154561	168154570	+	0.000	0.000	Merged-chr2-168154639-40
NR2174--MA1107.1.KLF9	chr1	96570700	96570712	-	0.000	0.000	Merged-chr1-96570567-3
NR53712--MA0599.1.KLF5	chr5	143315434	143315443	+	0.000	0.000	Merged-chr5-143315545-3
NR39506--MA0740.1.KLF14	chr2	156007961	156007974	-	0.000	0.000	Merged-chr2-156008083-48
NR68985--MA0741.1.KLF16	chrX	73880809	73880819	-	0.000	0.000	Merged-chrX-73880699-35
NR68721--MA0493.1.Klf1	chrX	36689871	36689881	+	0.000	0.000	Merged-chrX-36689951-23
NR14407--MA0493.1.Klf1	chr12	69361568	69361578	+	0.000	0.000	Merged-chr12-69361444-60
NR45059--MA1107.1.KLF9	chr4	8774984	8774996	-	0.000	0.000	Merged-chr4-8775093-51
NR35307--MA0741.1.KLF16	chr2	11100445	11100455	-	0.000	0.000	Merged-chr2-11100320-38
NR33507--MA1107.1.KLF9	chr18	82532268	82532280	-	0.000	0.000	Merged-chr18-82532131-16
NR43087--MA0741.1.KLF16	chr3	105704891	105704901	+	0.000	0.000	Merged-chr3-105704887-86
NR28945--MA0599.1.KLF5	chr17	25833058	25833067	+	0.000	0.000	Merged-chr17-25833037-57
NR51304--MA0599.1.KLF5	chr5	76543213	76543222	-	0.000	0.000	Merged-chr5-76543303-10
NR32739--MA0039.3.KLF4	chr18	60805991	60806001	-	0.000	0.000	Merged-chr18-60805828-10
NR34719--MA0599.1.KLF5	chr19	46056539	46056548	-	0.000	0.000	Merged-chr19-46056669-79
NR25939--MA0740.1.KLF14	chr16	14159325	14159338	+	0.000	0.000	Merged-chr16-14159517-83
NR12062--MA0599.1.KLF5	chr11	97883660	97883669	+	0.000	0.000	Merged-chr11-97883682-8
NR20878--MA0657.1.KLF13	chr14	54464157	54464174	+	0.000	0.000	Merged-chr14-54464203-140
NR48437--MA0742.1.Klf12	chr4	136021797	136021811	+	0.000	0.000	Merged-chr4-136021705-51
NR29380--MA1107.1.KLF9	chr17	34912152	34912164	+	0.000	0.000	Merged-chr17-34912198-43
NR26526--MA0741.1.KLF16	chr16	36828375	36828385	+	0.000	0.000	Merged-chr16-36828275-76
NR9051--MA0742.1.Klf12	chr10	118813764	118813778	-	0.000	0.000	Merged-chr10-118813922-11
NR29586--MA1107.1.KLF9	chr17	43252888	43252900	-	0.000	0.000	Merged-chr17-43252932-1
NR58266--MA0599.1.KLF5	chr7	16120203	16120212	-	0.000	0.000	Merged-chr7-16119991-49
NR5761--MA0039.3.KLF4	chr10	19188579	19188589	-	0.000	0.000	Merged-chr10-19188580-55
NR29485--MA0740.1.KLF14	chr17	35969856	35969869	-	0.000	0.000	Merged-chr17-35969818-62
NR47383--MA0599.1.KLF5	chr4	106932816	106932825	-	0.000	0.000	Merged-chr4-106932798-2
NR60220--MA0740.1.KLF14	chr7	80123326	80123339	+	0.000	0.000	Merged-chr7-80123359-34
NR62736--MA0039.3.KLF4	chr8	33897362	33897372	-	0.000	0.000	Merged-chr8-33897306-17
NR39861--MA0742.1.Klf12	chr2	165982651	165982665	+	0.000	0.000	Merged-chr2-165982856-79
NR24477--MA1107.1.KLF9	chr15	81033331	81033343	+	0.000	0.000	Merged-chr15-81033220-15
NR69610--MA0599.1.KLF5	chrX	163958155	163958164	+	0.000	0.000	Merged-chrX-163958225-138
NR31391--MA0599.1.KLF5	chr18	7869137	7869146	-	0.000	0.000	Merged-chr18-7869140-116
NR30280--MA0741.1.KLF16	chr17	66101652	66101662	-	0.000	0.000	Merged-chr17-66101673-100
NR40011--MA0740.1.KLF14	chr2	168904367	168904380	+	0.000	0.000	Merged-chr2-168904404-53
NR65241--MA0493.1.Klf1	chr8	122611553	122611563	-	0.000	0.000	Merged-chr8-122611468-64
NR39927--MA0742.1.Klf12	chr2	167632158	167632172	+	0.000	0.000	Merged-chr2-167632036-61
NR12688--MA0741.1.KLF16	chr11	115475638	115475648	-	0.000	0.000	Merged-chr11-115475686-55
NR499--MA0741.1.KLF16	chr1	23922395	23922405	-	0.000	0.000	Merged-chr1-23922466-2
NR66957--MA0741.1.KLF16	chr9	70542742	70542752	-	0.000	0.000	Merged-chr9-70542837-79
NR48431--MA0039.3.KLF4	chr4	136021749	136021759	-	0.000	0.000	Merged-chr4-136021705-51
NR63446--MA0742.1.Klf12	chr8	64872035	64872049	-	0.000	0.000	Merged-chr8-64871934-64
NR33781--MA0740.1.KLF14	chr19	4097058	4097071	+	0.000	0.000	Merged-chr19-4097209-78
NR69077--MA0741.1.KLF16	chrX	94122670	94122680	+	0.000	0.000	Merged-chrX-94122642-128
NR61495--MA0742.1.Klf12	chr7	127422073	127422087	+	0.000	0.000	Merged-chr7-127422019-53
NR13021--MA1107.1.KLF9	chr11	120579935	120579947	+	0.000	0.000	Merged-chr11-120580081-9
NR16838--MA0599.1.KLF5	chr13	43261561	43261570	+	0.000	0.000	Merged-chr13-43261701-66
NR23721--MA0741.1.KLF16	chr15	57912421	57912431	-	0.000	0.000	Merged-chr15-57912529-99
NR51808--MA0741.1.KLF16	chr5	100039958	100039968	+	0.000	0.000	Merged-chr5-100039874-12
NR53129--MA1107.1.KLF9	chr5	134373275	134373287	+	0.000	0.000	Merged-chr5-134373166-2
NR52085--MA0599.1.KLF5	chr5	110176867	110176876	+	0.000	0.000	Merged-chr5-110176742-78
NR12930--MA0493.1.Klf1	chr11	118015600	118015610	-	0.000	0.000	Merged-chr11-118015532-21
NR40872--MA1107.1.KLF9	chr3	21991928	21991940	+	0.000	0.000	Merged-chr3-21992010-59
NR21446--MA0657.1.KLF13	chr14	75845210	75845227	+	0.000	0.000	Merged-chr14-75845337-99
NR24432--MA0741.1.KLF16	chr15	80083395	80083405	+	0.000	0.000	Merged-chr15-80083424-61
NR47698--MA0741.1.KLF16	chr4	119539627	119539637	-	0.000	0.000	Merged-chr4-119539828-119
NR60299--MA0741.1.KLF16	chr7	80919520	80919530	-	0.000	0.000	Merged-chr7-80919490-53
NR59010--MA1107.1.KLF9	chr7	30333140	30333152	-	0.000	0.000	Merged-chr7-30333026-1
NR58242--MA0039.3.KLF4	chr7	16001849	16001859	-	0.000	0.000	Merged-chr7-16001989-41
NR35007--MA0493.1.Klf1	chr19	60183110	60183120	+	0.000	0.000	Merged-chr19-60182957-49
NR19948--MA0741.1.KLF16	chr14	20674310	20674320	+	0.000	0.000	Merged-chr14-20674407-80
NR22547--MA0741.1.KLF16	chr14	122066420	122066430	-	0.000	0.000	Merged-chr14-122066525-42
NR68960--MA0742.1.Klf12	chrX	71622511	71622525	+	0.000	0.000	Merged-chrX-71622436-27
NR56059--MA0493.1.Klf1	chr6	92214131	92214141	-	0.000	0.000	Merged-chr6-92214194-3
NR48377--MA0740.1.KLF14	chr4	135198110	135198123	+	0.000	0.000	Merged-chr4-135197991-22
NR53269--MA0599.1.KLF5	chr5	135689002	135689011	-	0.000	0.000	Merged-chr5-135689128-71
NR43738--MA0741.1.KLF16	chr3	131110053	131110063	+	0.000	0.000	Merged-chr3-131110145-3
NR37628--MA0742.1.Klf12	chr2	91237027	91237041	+	0.000	0.000	Merged-chr2-91237090-79
NR59445--MA0493.1.Klf1	chr7	45370613	45370623	+	0.000	0.000	Merged-chr7-45370625-47
NR10442--MA0599.1.KLF5	chr11	46056327	46056336	+	0.000	0.000	Merged-chr11-46056388-65
NR69036--MA1107.1.KLF9	chrX	75382319	75382331	+	0.000	0.000	Merged-chrX-75382175-2
NR33433--MA0740.1.KLF14	chr18	80492506	80492519	+	0.000	0.000	Merged-chr18-80492606-36
NR28315--MA0741.1.KLF16	chr17	6978846	6978856	-	0.000	0.000	Merged-chr17-6979052-61
NR38643--MA1107.1.KLF9	chr2	128698317	128698329	+	0.000	0.000	Merged-chr2-128698451-42
NR12206--MA0742.1.Klf12	chr11	99238637	99238651	+	0.000	0.000	Merged-chr11-99238634-46
NR50325--MA1107.1.KLF9	chr5	36722602	36722614	+	0.000	0.000	Merged-chr5-36722614-37
NR52673--MA0740.1.KLF14	chr5	122850145	122850158	+	0.000	0.000	Merged-chr5-122850180-68
NR5230--MA0599.1.KLF5	chr10	4341691	4341700	-	0.000	0.000	Merged-chr10-4341594-18
NR23934--MA0493.1.Klf1	chr15	67145504	67145514	-	0.000	0.000	Merged-chr15-67145484-28
NR52468--MA0740.1.KLF14	chr5	118082040	118082053	+	0.000	0.000	Merged-chr5-118082270-75
NR24479--MA0741.1.KLF16	chr15	81035467	81035477	+	0.000	0.000	Merged-chr15-81035445-15
NR11083--MA1107.1.KLF9	chr11	69063615	69063627	+	0.000	0.000	Merged-chr11-69063631-1
NR52197--MA0599.1.KLF5	chr5	112276521	112276530	-	0.000	0.000	Merged-chr5-112276606-72
NR7275--MA0742.1.Klf12	chr10	76345404	76345418	+	0.000	0.000	Merged-chr10-76345499-96
NR68746--MA0741.1.KLF16	chrX	38182042	38182052	-	0.000	0.000	Merged-chrX-38181994-21
NR57081--MA1107.1.KLF9	chr6	127149898	127149910	-	0.000	0.000	Merged-chr6-127149806-20
NR12017--MA0493.1.Klf1	chr11	97362381	97362391	+	0.000	0.000	Merged-chr11-97362524-68
NR53802--MA0741.1.KLF16	chr5	146221163	146221173	+	0.000	0.000	Merged-chr5-146221185-73
NR12494--MA0740.1.KLF14	chr11	107417455	107417468	-	0.000	0.000	Merged-chr11-107417418-57
NR51580--MA0741.1.KLF16	chr5	92000942	92000952	+	0.000	0.000	Merged-chr5-92000971-27
NR48386--MA0657.1.KLF13	chr4	135273014	135273031	+	0.000	0.000	Merged-chr4-135272795-85
NR12276--MA1107.1.KLF9	chr11	101226464	101226476	+	0.000	0.000	Merged-chr11-101226407-43
NR26555--MA0599.1.KLF5	chr16	38088930	38088939	-	0.000	0.000	Merged-chr16-38089125-126
NR24236--MA0493.1.Klf1	chr15	77733451	77733461	-	0.000	0.000	Merged-chr15-77733561-52
NR52178--MA1107.1.KLF9	chr5	112273921	112273933	+	0.000	0.000	Merged-chr5-112273853-3
NR35263--MA0742.1.Klf12	chr2	9801639	9801653	-	0.000	0.000	Merged-chr2-9801686-39
NR43130--MA1107.1.KLF9	chr3	106484087	106484099	-	0.000	0.000	Merged-chr3-106483877-61
NR61687--MA1107.1.KLF9	chr7	135669484	135669496	+	0.000	0.000	Merged-chr7-135669447-32
NR61133--MA0599.1.KLF5	chr7	115369852	115369861	-	0.000	0.000	Merged-chr7-115369968-2
NR25572--MA0493.1.Klf1	chr16	5454499	5454509	-	0.000	0.000	Merged-chr16-5454445-9
NR52086--MA0741.1.KLF16	chr5	110176867	110176877	+	0.000	0.000	Merged-chr5-110176742-78
NR37419--MA1107.1.KLF9	chr2	79550517	79550529	-	0.000	0.000	Merged-chr2-79550583-34
NR24280--MA1107.1.KLF9	chr15	78450149	78450161	+	0.000	0.000	Merged-chr15-78450295-54
NR59557--MA0493.1.Klf1	chr7	46963492	46963502	+	0.000	0.000	Merged-chr7-46963434-23
