#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR60995--MA0741.1.KLF16	chr8	119569919	119569929	-	0.000	0.000	Merged-chr8-119570093-35
NR60806--MA0493.1.Klf1	chr8	114888924	114888934	+	0.000	0.000	Merged-chr8-114888790-56
NR19810--MA0599.1.KLF5	chr14	78559272	78559281	-	0.000	0.000	Merged-chr14-78559223-28
NR14716--MA0741.1.KLF16	chr12	109438214	109438224	+	0.000	0.000	Merged-chr12-109438029-53
NR60990--MA0599.1.KLF5	chr8	119569913	119569922	-	0.000	0.000	Merged-chr8-119570093-35
NR58964--MA0741.1.KLF16	chr8	34398000	34398010	+	0.000	0.000	Merged-chr8-34397971-66
NR20054--MA0599.1.KLF5	chr14	101504727	101504736	+	0.000	0.000	Merged-chr14-101504867-40
NR3526--MA0741.1.KLF16	chr1	178182343	178182353	+	0.000	0.000	Merged-chr1-178182458-49
NR47511--MA0599.1.KLF5	chr5	103459368	103459377	+	0.000	0.000	Merged-chr5-103459309-20
NR2772--MA1107.1.KLF9	chr1	157020051	157020063	+	0.000	0.000	Merged-chr1-157020072-9
NR44693--MA0493.1.Klf1	chr4	141296033	141296043	+	0.000	0.000	Merged-chr4-141296105-4
NR57680--MA0599.1.KLF5	chr7	130369602	130369611	-	0.000	0.000	Merged-chr7-130369779-7
NR441--MA1107.1.KLF9	chr1	39196989	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR1576--MA0599.1.KLF5	chr1	105565263	105565272	+	0.000	0.000	Merged-chr1-105565114-33
NR32576--MA0039.3.KLF4	chr2	7254631	7254641	-	0.000	0.000	Merged-chr2-7254714-17
NR4477--MA0039.3.KLF4	chr10	5448586	5448596	-	0.000	0.000	Merged-chr10-5448562-35
NR13163--MA0493.1.Klf1	chr12	35770598	35770608	+	0.000	0.000	Merged-chr12-35770526-40
NR46644--MA1107.1.KLF9	chr5	64455579	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR48356--MA0741.1.KLF16	chr5	118817870	118817880	-	0.000	0.000	Merged-chr5-118817732-16
NR63094--MA0741.1.KLF16	chr9	62507559	62507569	-	0.000	0.000	Merged-chr9-62507669-9
NR5689--MA0493.1.Klf1	chr10	70133336	70133346	-	0.000	0.000	Merged-chr10-70133310-29
NR46025--MA0740.1.KLF14	chr5	28269889	28269902	-	0.000	0.000	Merged-chr5-28269924-54
NR18734--MA0599.1.KLF5	chr14	32716954	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR39281--MA0657.1.KLF13	chr3	100582909	100582926	-	0.000	0.000	Merged-chr3-100582913-18
NR5366--MA1107.1.KLF9	chr10	60225624	60225636	+	0.000	0.000	Merged-chr10-60225461-7
NR57779--MA0599.1.KLF5	chr7	132772647	132772656	-	0.000	0.000	Merged-chr7-132772585-7
NR46618--MA0493.1.Klf1	chr5	63943576	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR5228--MA0493.1.Klf1	chr10	53461528	53461538	-	0.000	0.000	Merged-chr10-53461441-37
NR17989--MA0599.1.KLF5	chr13	113396544	113396553	-	0.000	0.000	Merged-chr13-113396474-7
NR14717--MA0742.1.Klf12	chr12	109445243	109445257	+	0.000	0.000	Merged-chr12-109445419-17
NR33801--MA1107.1.KLF9	chr2	53051379	53051391	-	0.000	0.000	Merged-chr2-53051556-37
NR6905--MA0599.1.KLF5	chr10	96690999	96691008	-	0.000	0.000	Merged-chr10-96691005-66
NR4630--MA1107.1.KLF9	chr10	13446845	13446857	-	0.000	0.000	Merged-chr10-13446841-15
NR29728--MA1107.1.KLF9	chr18	60625569	60625581	-	0.000	0.000	Merged-chr18-60625535-13
NR5926--MA1107.1.KLF9	chr10	78115186	78115198	-	0.000	0.000	Merged-chr10-78115092-14
NR438--MA0493.1.Klf1	chr1	39196991	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR5090--MA0657.1.KLF13	chr10	42887285	42887302	-	0.000	0.000	Merged-chr10-42887187-18
NR58975--MA0039.3.KLF4	chr8	34651916	34651926	-	0.000	0.000	Merged-chr8-34651925-47
NR54625--MA1107.1.KLF9	chr7	19819174	19819186	-	0.000	0.000	Merged-chr7-19819165-4
NR19281--MA0039.3.KLF4	chr14	59553393	59553403	-	0.000	0.000	Merged-chr14-59553394-22
NR47542--MA1107.1.KLF9	chr5	103917211	103917223	-	0.000	0.000	Merged-chr5-103917325-19
NR36507--MA1107.1.KLF9	chr2	158179200	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR25624--MA1107.1.KLF9	chr17	5748068	5748080	-	0.000	0.000	Merged-chr17-5748141-46
NR58645--MA0493.1.Klf1	chr8	13974843	13974853	+	0.000	0.000	Merged-chr8-13974729-61
NR4626--MA1107.1.KLF9	chr10	13446837	13446849	-	0.000	0.000	Merged-chr10-13446841-15
NR4179--MA0493.1.Klf1	chr1	191152675	191152685	+	0.000	0.000	Merged-chr1-191152485-1
