#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR37211--MA1107.1.KLF9	chr2	157148002	157148014	-	0.000	0.000	Merged-chr2-157147783-53
NR67718--MA0039.3.KLF4	chrX	102037220	102037230	-	0.000	0.000	Merged-chrX-102037181-28
NR60372--MA0741.1.KLF16	chr8	27120707	27120717	+	0.000	0.000	Merged-chr8-27120765-34
NR37627--MA0039.3.KLF4	chr2	166625664	166625674	-	0.000	0.000	Merged-chr2-166625583-45
NR33635--MA1107.1.KLF9	chr2	29870406	29870418	+	0.000	0.000	Merged-chr2-29870260-12
NR46184--MA0599.1.KLF5	chr4	149518127	149518136	-	0.000	0.000	Merged-chr4-149518177-56
NR18777--MA0039.3.KLF4	chr14	25161888	25161898	+	0.000	0.000	Merged-chr14-25161984-35
NR4464--MA1107.1.KLF9	chr1	191152525	191152537	+	0.000	0.000	Merged-chr1-191152485-1
NR37605--MA0742.1.Klf12	chr2	166487943	166487957	+	0.000	0.000	Merged-chr2-166487984-6
NR12807--MA1107.1.KLF9	chr11	118728473	118728485	+	0.000	0.000	Merged-chr11-118728360-4
NR52938--MA0493.1.Klf1	chr6	87394988	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR2715--MA0741.1.KLF16	chr1	151613464	151613474	+	0.000	0.000	Merged-chr1-151613371-29
NR50789--MA1107.1.KLF9	chr5	140839008	140839020	+	0.000	0.000	Merged-chr5-140838792-15
NR56617--MA0493.1.Klf1	chr7	45771257	45771267	+	0.000	0.000	Merged-chr7-45771241-24
NR17607--MA0740.1.KLF14	chr13	98692030	98692043	-	0.000	0.000	Merged-chr13-98692096-35
NR18343--MA0039.3.KLF4	chr13	114887433	114887443	-	0.000	0.000	Merged-chr13-114887526-35
NR40108--MA0742.1.Klf12	chr3	101588934	101588948	+	0.000	0.000	Merged-chr3-101588946-10
NR21408--MA0493.1.Klf1	chr15	36562768	36562778	+	0.000	0.000	Merged-chr15-36562926-39
NR33332--MA0599.1.KLF5	chr2	25148074	25148083	+	0.000	0.000	Merged-chr2-25148103-14
NR52509--MA0741.1.KLF16	chr6	67339548	67339558	+	0.000	0.000	Merged-chr6-67339720-32
NR37207--MA1107.1.KLF9	chr2	157147994	157148006	-	0.000	0.000	Merged-chr2-157147783-53
NR26830--MA0741.1.KLF16	chr17	31326299	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR54903--MA0493.1.Klf1	chr6	144917166	144917176	+	0.000	0.000	Merged-chr6-144917284-5
NR37490--MA0599.1.KLF5	chr2	164041243	164041252	-	0.000	0.000	Merged-chr2-164041176-18
NR37319--MA1107.1.KLF9	chr2	160657995	160658007	-	0.000	0.000	Merged-chr2-160657923-30
NR6882--MA0493.1.Klf1	chr10	83336550	83336560	-	0.000	0.000	Merged-chr10-83336542-10
NR3138--MA0493.1.Klf1	chr1	161791979	161791989	-	0.000	0.000	Merged-chr1-161792020-2
NR28706--MA0493.1.Klf1	chr17	85908829	85908839	+	0.000	0.000	Merged-chr17-85908968-35
NR57715--MA0039.3.KLF4	chr7	98108947	98108957	+	0.000	0.000	Merged-chr7-98109106-60
NR40432--MA1107.1.KLF9	chr3	108727623	108727635	-	0.000	0.000	Merged-chr3-108727524-22
NR50253--MA0741.1.KLF16	chr5	134269616	134269626	-	0.000	0.000	Merged-chr5-134269909-65
NR14691--MA0039.3.KLF4	chr12	102351065	102351075	-	0.000	0.000	Merged-chr12-102350976-38
NR25485--MA1107.1.KLF9	chr16	94402319	94402331	-	0.000	0.000	Merged-chr16-94402317-35
NR62462--MA1107.1.KLF9	chr8	115726941	115726953	-	0.000	0.000	Merged-chr8-115726918-55
NR17612--MA1107.1.KLF9	chr13	98692031	98692043	-	0.000	0.000	Merged-chr13-98692096-35
NR17155--MA0039.3.KLF4	chr13	81402029	81402039	+	0.000	0.000	Merged-chr13-81401902-10
NR7754--MA0742.1.Klf12	chr10	111635680	111635694	-	0.000	0.000	Merged-chr10-111635766-22
NR28705--MA0039.3.KLF4	chr17	85908831	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR3057--MA1107.1.KLF9	chr1	159812995	159813007	-	0.000	0.000	Merged-chr1-159812982-41
NR41742--MA0493.1.Klf1	chr3	148419634	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR40111--MA0599.1.KLF5	chr3	101588959	101588968	+	0.000	0.000	Merged-chr3-101588946-10
NR3047--MA0742.1.Klf12	chr1	159812993	159813007	-	0.000	0.000	Merged-chr1-159812982-41
NR28616--MA1107.1.KLF9	chr17	84116730	84116742	+	0.000	0.000	Merged-chr17-84116630-65
NR6900--MA0742.1.Klf12	chr10	83722732	83722746	+	0.000	0.000	Merged-chr10-83722684-72
NR42720--MA0493.1.Klf1	chr4	41770563	41770573	+	0.000	0.000	Merged-chr4-41770467-12
NR3052--MA0039.3.KLF4	chr1	159813014	159813024	-	0.000	0.000	Merged-chr1-159812982-41
NR39782--MA0599.1.KLF5	chr3	94379987	94379996	+	0.000	0.000	Merged-chr3-94379948-32
NR3630--MA1107.1.KLF9	chr1	173437339	173437351	+	0.000	0.000	Merged-chr1-173437499-84
NR19851--MA0741.1.KLF16	chr14	67911771	67911781	-	0.000	0.000	Merged-chr14-67911920-26
NR20565--MA0741.1.KLF16	chr14	105240335	105240345	+	0.000	0.000	Merged-chr14-105240325-24
NR37317--MA0741.1.KLF16	chr2	160657972	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR62454--MA0493.1.Klf1	chr8	115276530	115276540	+	0.000	0.000	Merged-chr8-115276533-28
NR52675--MA0599.1.KLF5	chr6	72957874	72957883	-	0.000	0.000	Merged-chr6-72957924-4
NR20380--MA0657.1.KLF13	chr14	99266178	99266195	-	0.000	0.000	Merged-chr14-99266048-28
NR11413--MA0039.3.KLF4	chr11	93995234	93995244	-	0.000	0.000	Merged-chr11-93995310-5
NR11343--MA0599.1.KLF5	chr11	88950969	88950978	+	0.000	0.000	Merged-chr11-88951020-7
NR62467--MA1107.1.KLF9	chr8	115728735	115728747	+	0.000	0.000	Merged-chr8-115728663-11
NR37235--MA0493.1.Klf1	chr2	158105826	158105836	-	0.000	0.000	Merged-chr2-158105775-9
NR9827--MA0742.1.Klf12	chr11	54161075	54161089	-	0.000	0.000	Merged-chr11-54161145-7
NR27884--MA0039.3.KLF4	chr17	56905173	56905183	+	0.000	0.000	Merged-chr17-56905051-10
NR35987--MA0599.1.KLF5	chr2	122673095	122673104	+	0.000	0.000	Merged-chr2-122673136-39
NR62687--MA0493.1.Klf1	chr8	120050179	120050189	-	0.000	0.000	Merged-chr8-120050156-23
NR53835--MA0039.3.KLF4	chr6	120264383	120264393	-	0.000	0.000	Merged-chr6-120264409-18
NR31847--MA0599.1.KLF5	chr19	31337334	31337343	-	0.000	0.000	Merged-chr19-31337298-1
NR37232--MA0740.1.KLF14	chr2	158105823	158105836	-	0.000	0.000	Merged-chr2-158105775-9
NR65074--MA1107.1.KLF9	chr9	78074217	78074229	+	0.000	0.000	Merged-chr9-78074095-46
NR14325--MA0742.1.Klf12	chr12	85632517	85632531	-	0.000	0.000	Merged-chr12-85632486-20
NR52674--MA1107.1.KLF9	chr6	72957840	72957852	-	0.000	0.000	Merged-chr6-72957924-4
NR4511--MA0599.1.KLF5	chr1	191738897	191738906	-	0.000	0.000	Merged-chr1-191738954-40
NR53970--MA0741.1.KLF16	chr6	125067858	125067868	-	0.000	0.000	Merged-chr6-125067765-41
NR45834--MA0657.1.KLF13	chr4	141917971	141917988	-	0.000	0.000	Merged-chr4-141918116-30
NR684--MA1107.1.KLF9	chr1	52578408	52578420	+	0.000	0.000	Merged-chr1-52578518-39
NR64749--MA0741.1.KLF16	chr9	69458369	69458379	+	0.000	0.000	Merged-chr9-69458326-40
NR54715--MA0740.1.KLF14	chr6	142955193	142955206	+	0.000	0.000	Merged-chr6-142955079-5
NR37612--MA0740.1.KLF14	chr2	166607045	166607058	+	0.000	0.000	Merged-chr2-166607083-27
NR17635--MA1107.1.KLF9	chr13	99385055	99385067	-	0.000	0.000	Merged-chr13-99385105-49
NR50039--MA0599.1.KLF5	chr5	129192020	129192029	+	0.000	0.000	Merged-chr5-129191899-21
NR66752--MA0742.1.Klf12	chr9	120943891	120943905	-	0.000	0.000	Merged-chr9-120943869-18
NR3135--MA0742.1.Klf12	chr1	161791975	161791989	-	0.000	0.000	Merged-chr1-161792020-2
NR32041--MA0493.1.Klf1	chr19	38746135	38746145	-	0.000	0.000	Merged-chr19-38746267-36
NR14154--MA0741.1.KLF16	chr12	80331798	80331808	-	0.000	0.000	Merged-chr12-80331845-24
NR43001--MA0741.1.KLF16	chr4	46641503	46641513	-	0.000	0.000	Merged-chr4-46641506-27
NR62449--MA0039.3.KLF4	chr8	115232561	115232571	-	0.000	0.000	Merged-chr8-115232618-16
NR18242--MA0741.1.KLF16	chr13	112551821	112551831	+	0.000	0.000	Merged-chr13-112551755-26
NR44028--MA0599.1.KLF5	chr4	107010423	107010432	+	0.000	0.000	Merged-chr4-107010336-9
NR39228--MA0741.1.KLF16	chr3	68784295	68784305	-	0.000	0.000	Merged-chr3-68784168-43
NR52295--MA0742.1.Klf12	chr6	54775926	54775940	-	0.000	0.000	Merged-chr6-54775842-27
NR64544--MA1107.1.KLF9	chr9	64797331	64797343	+	0.000	0.000	Merged-chr9-64797561-46
NR363--MA0599.1.KLF5	chr1	37286806	37286815	-	0.000	0.000	Merged-chr1-37286924-34
NR7351--MA0599.1.KLF5	chr10	94942875	94942884	-	0.000	0.000	Merged-chr10-94942923-6
NR38008--MA0599.1.KLF5	chr2	172390704	172390713	-	0.000	0.000	Merged-chr2-172390550-32
NR67027--MA0599.1.KLF5	chrX	9219773	9219782	-	0.000	0.000	Merged-chrX-9219820-29
NR35986--MA0742.1.Klf12	chr2	122673094	122673108	+	0.000	0.000	Merged-chr2-122673136-39
NR47561--MA0740.1.KLF14	chr5	43824746	43824759	-	0.000	0.000	Merged-chr5-43824623-50
NR24961--MA0740.1.KLF14	chr16	75920943	75920956	+	0.000	0.000	Merged-chr16-75921068-56
NR7758--MA0493.1.Klf1	chr10	111635684	111635694	-	0.000	0.000	Merged-chr10-111635766-22
NR64438--MA0599.1.KLF5	chr9	61377802	61377811	+	0.000	0.000	Merged-chr9-61377853-34
NR63245--MA0742.1.Klf12	chr8	128420724	128420738	+	0.000	0.000	Merged-chr8-128420826-46
NR25324--MA0740.1.KLF14	chr16	91588231	91588244	+	0.000	0.000	Merged-chr16-91588038-25
NR25397--MA0493.1.Klf1	chr16	93552856	93552866	+	0.000	0.000	Merged-chr16-93552984-42
NR42999--MA0599.1.KLF5	chr4	46641486	46641495	-	0.000	0.000	Merged-chr4-46641506-27
NR24231--MA0741.1.KLF16	chr16	32812978	32812988	-	0.000	0.000	Merged-chr16-32813091-39
NR50957--MA0599.1.KLF5	chr5	143976872	143976881	-	0.000	0.000	Merged-chr5-143976902-14
NR65966--MA0493.1.Klf1	chr9	107551417	107551427	+	0.000	0.000	Merged-chr9-107551360-55
NR9896--MA0742.1.Klf12	chr11	55131242	55131256	+	0.000	0.000	Merged-chr11-55131266-10
NR7418--MA0493.1.Klf1	chr10	95910638	95910648	-	0.000	0.000	Merged-chr10-95910701-11
NR14515--MA0740.1.KLF14	chr12	94083629	94083642	+	0.000	0.000	Merged-chr12-94083592-14
NR4076--MA1107.1.KLF9	chr1	184005775	184005787	+	0.000	0.000	Merged-chr1-184005889-70
NR40930--MA1107.1.KLF9	chr3	127892091	127892103	-	0.000	0.000	Merged-chr3-127892051-37
NR41232--MA1107.1.KLF9	chr3	135440446	135440458	-	0.000	0.000	Merged-chr3-135440382-31
NR26831--MA1107.1.KLF9	chr17	31326298	31326310	-	0.000	0.000	Merged-chr17-31326302-35
NR40106--MA0039.3.KLF4	chr3	101570948	101570958	+	0.000	0.000	Merged-chr3-101570775-35
NR63262--MA1107.1.KLF9	chr8	128552382	128552394	+	0.000	0.000	Merged-chr8-128552310-6
NR65880--MA0039.3.KLF4	chr9	106430931	106430941	+	0.000	0.000	Merged-chr9-106430870-17
NR24778--MA0599.1.KLF5	chr16	64800652	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR22234--MA0039.3.KLF4	chr15	78510492	78510502	-	0.000	0.000	Merged-chr15-78510669-65
NR37620--MA1107.1.KLF9	chr2	166610465	166610477	+	0.000	0.000	Merged-chr2-166610595-30
NR51253--MA0039.3.KLF4	chr5	149583725	149583735	-	0.000	0.000	Merged-chr5-149583571-10
NR37233--MA0657.1.KLF13	chr2	158105820	158105837	-	0.000	0.000	Merged-chr2-158105775-9
NR30122--MA0599.1.KLF5	chr18	65107251	65107260	+	0.000	0.000	Merged-chr18-65107334-45
NR20790--MA0599.1.KLF5	chr14	120313645	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR19982--MA0599.1.KLF5	chr14	73290094	73290103	-	0.000	0.000	Merged-chr14-73290096-39
NR40129--MA1107.1.KLF9	chr3	101748387	101748399	+	0.000	0.000	Merged-chr3-101748481-44
NR12577--MA0740.1.KLF14	chr11	115338892	115338905	+	0.000	0.000	Merged-chr11-115338922-7
NR41456--MA0741.1.KLF16	chr3	142281223	142281233	+	0.000	0.000	Merged-chr3-142281213-32
NR49951--MA1107.1.KLF9	chr5	125052282	125052294	+	0.000	0.000	Merged-chr5-125052528-23
NR18345--MA0740.1.KLF14	chr13	114931904	114931917	+	0.000	0.000	Merged-chr13-114931861-78
NR54716--MA0657.1.KLF13	chr6	142955192	142955209	+	0.000	0.000	Merged-chr6-142955079-5
NR12195--MA0741.1.KLF16	chr11	106536354	106536364	+	0.000	0.000	Merged-chr11-106536245-61
NR37613--MA0657.1.KLF13	chr2	166607044	166607061	+	0.000	0.000	Merged-chr2-166607083-27
NR52273--MA0599.1.KLF5	chr6	54096531	54096540	-	0.000	0.000	Merged-chr6-54096523-11
NR64562--MA0039.3.KLF4	chr9	65491692	65491702	+	0.000	0.000	Merged-chr9-65491594-16
NR38174--MA0599.1.KLF5	chr2	174437792	174437801	+	0.000	0.000	Merged-chr2-174437863-15
NR52921--MA1107.1.KLF9	chr6	86607664	86607676	-	0.000	0.000	Merged-chr6-86607706-49
NR24562--MA1107.1.KLF9	chr16	49982430	49982442	-	0.000	0.000	Merged-chr16-49982447-38
NR39222--MA0039.3.KLF4	chr3	68784319	68784329	-	0.000	0.000	Merged-chr3-68784168-43
NR67717--MA0599.1.KLF5	chrX	102037222	102037231	-	0.000	0.000	Merged-chrX-102037181-28
NR51388--MA1107.1.KLF9	chr6	3536249	3536261	+	0.000	0.000	Merged-chr6-3536376-27
NR38966--MA0741.1.KLF16	chr3	52297524	52297534	+	0.000	0.000	Merged-chr3-52297502-16
NR23490--MA1107.1.KLF9	chr16	3962965	3962977	+	0.000	0.000	Merged-chr16-3962878-14
NR63249--MA1107.1.KLF9	chr8	128420724	128420736	+	0.000	0.000	Merged-chr8-128420826-46
NR61902--MA0741.1.KLF16	chr8	94973447	94973457	-	0.000	0.000	Merged-chr8-94973516-27
NR58453--MA1107.1.KLF9	chr7	117406358	117406370	-	0.000	0.000	Merged-chr7-117406595-16
NR42408--MA0493.1.Klf1	chr4	11684322	11684332	-	0.000	0.000	Merged-chr4-11684265-15
NR34337--MA0039.3.KLF4	chr2	59513731	59513741	-	0.000	0.000	Merged-chr2-59513816-12
NR53461--MA0493.1.Klf1	chr6	108665781	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR39438--MA0741.1.KLF16	chr3	84772124	84772134	-	0.000	0.000	Merged-chr3-84772067-31
NR7476--MA1107.1.KLF9	chr10	98776717	98776729	-	0.000	0.000	Merged-chr10-98776574-38
NR11347--MA0039.3.KLF4	chr11	88993828	88993838	-	0.000	0.000	Merged-chr11-88993773-46
NR34253--MA0493.1.Klf1	chr2	53067203	53067213	+	0.000	0.000	Merged-chr2-53067376-9
NR24334--MA1107.1.KLF9	chr16	35984019	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR37845--MA0493.1.Klf1	chr2	168591377	168591387	-	0.000	0.000	Merged-chr2-168591388-1
NR45938--MA0599.1.KLF5	chr4	144898352	144898361	+	0.000	0.000	Merged-chr4-144898190-46
NR54718--MA0741.1.KLF16	chr6	142955194	142955204	+	0.000	0.000	Merged-chr6-142955079-5
NR26678--MA0741.1.KLF16	chr17	28488300	28488310	+	0.000	0.000	Merged-chr17-28488439-21
NR19848--MA0741.1.KLF16	chr14	67911768	67911778	-	0.000	0.000	Merged-chr14-67911920-26
NR21750--MA0493.1.Klf1	chr15	59805086	59805096	+	0.000	0.000	Merged-chr15-59805045-21
NR53327--MA0493.1.Klf1	chr6	100879712	100879722	+	0.000	0.000	Merged-chr6-100879682-24
NR8213--MA0493.1.Klf1	chr10	121382684	121382694	-	0.000	0.000	Merged-chr10-121382753-17
NR2713--MA0599.1.KLF5	chr1	151613464	151613473	+	0.000	0.000	Merged-chr1-151613371-29
NR37844--MA0039.3.KLF4	chr2	168591375	168591385	-	0.000	0.000	Merged-chr2-168591388-1
NR23495--MA1107.1.KLF9	chr16	3962975	3962987	+	0.000	0.000	Merged-chr16-3962878-14
NR26828--MA0493.1.Klf1	chr17	31326300	31326310	-	0.000	0.000	Merged-chr17-31326302-35
NR62728--MA1107.1.KLF9	chr8	120701896	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR17611--MA0741.1.KLF16	chr13	98692032	98692042	-	0.000	0.000	Merged-chr13-98692096-35
NR21754--MA1107.1.KLF9	chr15	60120080	60120092	-	0.000	0.000	Merged-chr15-60120172-38
NR33634--MA0599.1.KLF5	chr2	29870317	29870326	-	0.000	0.000	Merged-chr2-29870260-12
NR19614--MA0039.3.KLF4	chr14	59553393	59553403	-	0.000	0.000	Merged-chr14-59553394-22
NR16437--MA0741.1.KLF16	chr13	51776417	51776427	+	0.000	0.000	Merged-chr13-51776600-43
NR29669--MA0740.1.KLF14	chr18	46917803	46917816	-	0.000	0.000	Merged-chr18-46917814-10
NR5301--MA1107.1.KLF9	chr10	39479882	39479894	-	0.000	0.000	Merged-chr10-39479564-73
NR57714--MA0599.1.KLF5	chr7	98108946	98108955	+	0.000	0.000	Merged-chr7-98109106-60
NR45368--MA0039.3.KLF4	chr4	134734843	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR49221--MA0657.1.KLF13	chr5	112301908	112301925	+	0.000	0.000	Merged-chr5-112301937-36
NR62540--MA1107.1.KLF9	chr8	117052565	117052577	-	0.000	0.000	Merged-chr8-117052612-3
NR35463--MA0039.3.KLF4	chr2	103658760	103658770	-	0.000	0.000	Merged-chr2-103658723-12
NR24590--MA0493.1.Klf1	chr16	50534067	50534077	+	0.000	0.000	Merged-chr16-50533988-11
NR12578--MA0657.1.KLF13	chr11	115338891	115338908	+	0.000	0.000	Merged-chr11-115338922-7
NR47898--MA0493.1.Klf1	chr5	67155619	67155629	+	0.000	0.000	Merged-chr5-67155759-12
NR37616--MA0039.3.KLF4	chr2	166607047	166607057	+	0.000	0.000	Merged-chr2-166607083-27
NR57803--MA0741.1.KLF16	chr7	99834053	99834063	-	0.000	0.000	Merged-chr7-99833987-52
NR17154--MA0599.1.KLF5	chr13	81402028	81402037	+	0.000	0.000	Merged-chr13-81401902-10
NR53833--MA0742.1.Klf12	chr6	120264381	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR62723--MA0742.1.Klf12	chr8	120701894	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR51254--MA0741.1.KLF16	chr5	149583726	149583736	-	0.000	0.000	Merged-chr5-149583571-10
NR1976--MA1107.1.KLF9	chr1	121241528	121241540	-	0.000	0.000	Merged-chr1-121241343-38
NR11943--MA0039.3.KLF4	chr11	101661939	101661949	-	0.000	0.000	Merged-chr11-101661964-4
NR66920--MA0742.1.Klf12	chr9	123931794	123931808	-	0.000	0.000	Merged-chr9-123931993-21
NR11173--MA0039.3.KLF4	chr11	86078229	86078239	+	0.000	0.000	Merged-chr11-86078174-26
NR13224--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR52510--MA1107.1.KLF9	chr6	67339543	67339555	+	0.000	0.000	Merged-chr6-67339720-32
NR44419--MA0599.1.KLF5	chr4	119127270	119127279	+	0.000	0.000	Merged-chr4-119127359-48
NR37662--MA0493.1.Klf1	chr2	166740624	166740634	-	0.000	0.000	Merged-chr2-166740656-12
NR20488--MA0741.1.KLF16	chr14	102911242	102911252	-	0.000	0.000	Merged-chr14-102911294-3
NR62536--MA1107.1.KLF9	chr8	117052557	117052569	-	0.000	0.000	Merged-chr8-117052612-3
NR16036--MA0039.3.KLF4	chr13	37403751	37403761	-	0.000	0.000	Merged-chr13-37403815-12
NR53834--MA0599.1.KLF5	chr6	120264385	120264394	-	0.000	0.000	Merged-chr6-120264409-18
NR23076--MA0599.1.KLF5	chr15	97727128	97727137	+	0.000	0.000	Merged-chr15-97727348-17
NR62727--MA0741.1.KLF16	chr8	120701897	120701907	-	0.000	0.000	Merged-chr8-120702084-56
NR46925--MA0493.1.Klf1	chr5	21370420	21370430	-	0.000	0.000	Merged-chr5-21370599-51
NR35985--MA0740.1.KLF14	chr2	122673094	122673107	+	0.000	0.000	Merged-chr2-122673136-39
NR47903--MA0493.1.Klf1	chr5	67155730	67155740	+	0.000	0.000	Merged-chr5-67155759-12
NR28316--MA0741.1.KLF16	chr17	74865013	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR37078--MA0741.1.KLF16	chr2	154615973	154615983	+	0.000	0.000	Merged-chr2-154615883-15
NR40430--MA1107.1.KLF9	chr3	108727619	108727631	-	0.000	0.000	Merged-chr3-108727524-22
NR9898--MA0039.3.KLF4	chr11	55131244	55131254	+	0.000	0.000	Merged-chr11-55131266-10
NR48487--MA0740.1.KLF14	chr5	92961722	92961735	+	0.000	0.000	Merged-chr5-92961688-16
NR20106--MA0741.1.KLF16	chr14	75820041	75820051	-	0.000	0.000	Merged-chr14-75819905-19
NR14591--MA1107.1.KLF9	chr12	99642764	99642776	+	0.000	0.000	Merged-chr12-99642640-25
NR43443--MA0742.1.Klf12	chr4	63704363	63704377	+	0.000	0.000	Merged-chr4-63704429-30
NR4462--MA0741.1.KLF16	chr1	191115088	191115098	-	0.000	0.000	Merged-chr1-191115212-7
NR12806--MA0493.1.Klf1	chr11	118728473	118728483	+	0.000	0.000	Merged-chr11-118728360-4
NR21353--MA0599.1.KLF5	chr15	34389240	34389249	-	0.000	0.000	Merged-chr15-34389092-27
NR14519--MA0742.1.Klf12	chr12	94083667	94083681	+	0.000	0.000	Merged-chr12-94083592-14
NR62448--MA0599.1.KLF5	chr8	115232563	115232572	-	0.000	0.000	Merged-chr8-115232618-16
NR64625--MA0741.1.KLF16	chr9	66158205	66158215	+	0.000	0.000	Merged-chr9-66158396-48
NR13528--MA0741.1.KLF16	chr12	41040117	41040127	-	0.000	0.000	Merged-chr12-41040097-12
NR50788--MA0493.1.Klf1	chr5	140839008	140839018	+	0.000	0.000	Merged-chr5-140838792-15
NR10269--MA0742.1.Klf12	chr11	66961665	66961679	+	0.000	0.000	Merged-chr11-66961666-9
NR3041--MA0039.3.KLF4	chr1	159812977	159812987	-	0.000	0.000	Merged-chr1-159812982-41
NR39215--MA0740.1.KLF14	chr3	68784301	68784314	-	0.000	0.000	Merged-chr3-68784168-43
NR18700--MA1107.1.KLF9	chr14	20168669	20168681	-	0.000	0.000	Merged-chr14-20168649-33
NR8061--MA1107.1.KLF9	chr10	118556519	118556531	-	0.000	0.000	Merged-chr10-118556627-31
NR18592--MA0039.3.KLF4	chr14	12243816	12243826	+	0.000	0.000	Merged-chr14-12243878-61
NR24963--MA0599.1.KLF5	chr16	75920944	75920953	+	0.000	0.000	Merged-chr16-75921068-56
NR19610--MA0741.1.KLF16	chr14	59553211	59553221	+	0.000	0.000	Merged-chr14-59553394-22
NR50286--MA0742.1.Klf12	chr5	134494506	134494520	+	0.000	0.000	Merged-chr5-134494514-28
NR51180--MA0741.1.KLF16	chr5	148489422	148489432	+	0.000	0.000	Merged-chr5-148489625-52
NR41244--MA0741.1.KLF16	chr3	135590639	135590649	+	0.000	0.000	Merged-chr3-135590750-10
NR63505--MA0039.3.KLF4	chr9	21419887	21419897	-	0.000	0.000	Merged-chr9-21419783-26
NR24775--MA0740.1.KLF14	chr16	64800651	64800664	+	0.000	0.000	Merged-chr16-64800516-42
NR7620--MA0039.3.KLF4	chr10	107872815	107872825	+	0.000	0.000	Merged-chr10-107872809-21
NR32463--MA0039.3.KLF4	chr19	47829047	47829057	-	0.000	0.000	Merged-chr19-47829109-19
NR9893--MA0741.1.KLF16	chr11	55131214	55131224	+	0.000	0.000	Merged-chr11-55131266-10
NR65072--MA1107.1.KLF9	chr9	78074213	78074225	+	0.000	0.000	Merged-chr9-78074095-46
NR40105--MA0599.1.KLF5	chr3	101570947	101570956	+	0.000	0.000	Merged-chr3-101570775-35
NR37237--MA1107.1.KLF9	chr2	158105824	158105836	-	0.000	0.000	Merged-chr2-158105775-9
NR51252--MA0599.1.KLF5	chr5	149583727	149583736	-	0.000	0.000	Merged-chr5-149583571-10
NR28874--MA1107.1.KLF9	chr17	88479191	88479203	-	0.000	0.000	Merged-chr17-88479234-18
NR54950--MA0741.1.KLF16	chr6	146081079	146081089	-	0.000	0.000	Merged-chr6-146081045-99
NR6819--MA0741.1.KLF16	chr10	81525255	81525265	-	0.000	0.000	Merged-chr10-81525209-7
NR3158--MA0039.3.KLF4	chr1	162565218	162565228	+	0.000	0.000	Merged-chr1-162565187-22
NR9917--MA1107.1.KLF9	chr11	57669657	57669669	-	0.000	0.000	Merged-chr11-57669677-39
NR37489--MA0599.1.KLF5	chr2	164041217	164041226	+	0.000	0.000	Merged-chr2-164041176-18
NR28580--MA0657.1.KLF13	chr17	83824027	83824044	+	0.000	0.000	Merged-chr17-83824004-16
NR47173--MA0039.3.KLF4	chr5	28269731	28269741	-	0.000	0.000	Merged-chr5-28269924-54
NR62466--MA0493.1.Klf1	chr8	115728735	115728745	+	0.000	0.000	Merged-chr8-115728663-11
NR9708--MA0599.1.KLF5	chr11	52080032	52080041	-	0.000	0.000	Merged-chr11-52080171-5
NR61599--MA0039.3.KLF4	chr8	84982951	84982961	-	0.000	0.000	Merged-chr8-84982804-9
NR34336--MA0599.1.KLF5	chr2	59513733	59513742	-	0.000	0.000	Merged-chr2-59513816-12
NR24776--MA0657.1.KLF13	chr16	64800650	64800667	+	0.000	0.000	Merged-chr16-64800516-42
NR50040--MA0039.3.KLF4	chr5	129192021	129192031	+	0.000	0.000	Merged-chr5-129191899-21
NR31853--MA0741.1.KLF16	chr19	31337344	31337354	-	0.000	0.000	Merged-chr19-31337298-1
NR34649--MA0493.1.Klf1	chr2	71275531	71275541	+	0.000	0.000	Merged-chr2-71275399-1
NR33018--MA0599.1.KLF5	chr2	6444948	6444957	+	0.000	0.000	Merged-chr2-6444990-17
NR64739--MA0741.1.KLF16	chr9	69092608	69092618	-	0.000	0.000	Merged-chr9-69092509-18
NR65968--MA1107.1.KLF9	chr9	107551417	107551429	+	0.000	0.000	Merged-chr9-107551360-55
NR53969--MA0493.1.Klf1	chr6	125067859	125067869	-	0.000	0.000	Merged-chr6-125067765-41
NR41455--MA0599.1.KLF5	chr3	142281223	142281232	+	0.000	0.000	Merged-chr3-142281213-32
