#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_up.bed
NR34979--MA0493.1.Klf1	chr2	79122753	79122763	+	0.000	0.000	Merged-chr2-79122721-3
NR47402--MA0599.1.KLF5	chr5	35176572	35176581	-	0.000	0.000	Merged-chr5-35176446-65
NR49251--MA0740.1.KLF14	chr5	112483181	112483194	+	0.000	0.000	Merged-chr5-112483145-18
NR19853--MA0741.1.KLF16	chr14	67911782	67911792	-	0.000	0.000	Merged-chr14-67911920-26
NR14764--MA0740.1.KLF14	chr12	103103770	103103783	-	0.000	0.000	Merged-chr12-103103779-12
NR39416--MA1107.1.KLF9	chr3	84547401	84547413	-	0.000	0.000	Merged-chr3-84547360-14
NR62558--MA0039.3.KLF4	chr8	117278225	117278235	-	0.000	0.000	Merged-chr8-117278352-17
NR62568--MA0493.1.Klf1	chr8	117481972	117481982	-	0.000	0.000	Merged-chr8-117482001-12
NR29530--MA0599.1.KLF5	chr18	39141876	39141885	-	0.000	0.000	Merged-chr18-39141814-16
NR42096--MA0599.1.KLF5	chr3	154628448	154628457	+	0.000	0.000	Merged-chr3-154628476-23
NR25376--MA0493.1.Klf1	chr16	93447113	93447123	+	0.000	0.000	Merged-chr16-93447186-16
NR33031--MA0742.1.Klf12	chr2	7254629	7254643	-	0.000	0.000	Merged-chr2-7254714-17
NR39420--MA0039.3.KLF4	chr3	84630935	84630945	-	0.000	0.000	Merged-chr3-84630888-13
NR24966--MA1107.1.KLF9	chr16	75920943	75920955	+	0.000	0.000	Merged-chr16-75921068-56
NR42405--MA0599.1.KLF5	chr4	11684322	11684331	-	0.000	0.000	Merged-chr4-11684265-15
NR45454--MA1107.1.KLF9	chr4	135493519	135493531	-	0.000	0.000	Merged-chr4-135493487-11
NR38779--MA0493.1.Klf1	chr3	37387237	37387247	+	0.000	0.000	Merged-chr3-37387338-33
NR18980--MA0741.1.KLF16	chr14	33099301	33099311	+	0.000	0.000	Merged-chr14-33099452-34
NR28809--MA0741.1.KLF16	chr17	87365448	87365458	-	0.000	0.000	Merged-chr17-87365443-26
NR21280--MA1107.1.KLF9	chr15	27578971	27578983	-	0.000	0.000	Merged-chr15-27579137-17
NR1354--MA1107.1.KLF9	chr1	85720770	85720782	+	0.000	0.000	Merged-chr1-85720773-26
NR3081--MA0039.3.KLF4	chr1	160307375	160307385	+	0.000	0.000	Merged-chr1-160307254-61
NR65076--MA1107.1.KLF9	chr9	78074221	78074233	+	0.000	0.000	Merged-chr9-78074095-46
NR66143--MA0039.3.KLF4	chr9	110641167	110641177	+	0.000	0.000	Merged-chr9-110641188-21
NR22106--MA1107.1.KLF9	chr15	76299956	76299968	+	0.000	0.000	Merged-chr15-76299697-39
NR42399--MA0039.3.KLF4	chr4	11077626	11077636	-	0.000	0.000	Merged-chr4-11077783-17
NR13165--MA0039.3.KLF4	chr12	13508948	13508958	-	0.000	0.000	Merged-chr12-13508859-14
NR47960--MA0657.1.KLF13	chr5	72163104	72163121	+	0.000	0.000	Merged-chr5-72163190-22
NR52667--MA1107.1.KLF9	chr6	72841929	72841941	+	0.000	0.000	Merged-chr6-72841906-9
NR56805--MA0742.1.Klf12	chr7	56202989	56203003	-	0.000	0.000	Merged-chr7-56202998-14
NR22237--MA0599.1.KLF5	chr15	78515790	78515799	-	0.000	0.000	Merged-chr15-78515914-15
NR28897--MA0599.1.KLF5	chr17	88654073	88654082	-	0.000	0.000	Merged-chr17-88654141-3
NR53430--MA1107.1.KLF9	chr6	108251604	108251616	-	0.000	0.000	Merged-chr6-108251708-11
NR64890--MA0039.3.KLF4	chr9	73176858	73176868	-	0.000	0.000	Merged-chr9-73176903-12
NR12332--MA0599.1.KLF5	chr11	110897081	110897090	-	0.000	0.000	Merged-chr11-110897111-25
NR681--MA0039.3.KLF4	chr1	52578410	52578420	+	0.000	0.000	Merged-chr1-52578518-39
NR18297--MA1107.1.KLF9	chr13	113556697	113556709	+	0.000	0.000	Merged-chr13-113556743-10
NR30373--MA0741.1.KLF16	chr18	69537639	69537649	-	0.000	0.000	Merged-chr18-69537623-22
NR31652--MA0599.1.KLF5	chr19	21785256	21785265	+	0.000	0.000	Merged-chr19-21785424-37
NR49371--MA0493.1.Klf1	chr5	114041787	114041797	-	0.000	0.000	Merged-chr5-114041714-24
NR11108--MA0599.1.KLF5	chr11	83746226	83746235	+	0.000	0.000	Merged-chr11-83746367-9
NR63568--MA1107.1.KLF9	chr9	22468430	22468442	+	0.000	0.000	Merged-chr9-22468507-1
NR58728--MA0493.1.Klf1	chr7	123218375	123218385	-	0.000	0.000	Merged-chr7-123218226-57
NR64207--MA0599.1.KLF5	chr9	54624196	54624205	-	0.000	0.000	Merged-chr9-54624263-10
NR62913--MA0493.1.Klf1	chr8	123341780	123341790	-	0.000	0.000	Merged-chr8-123341706-13
NR54199--MA0599.1.KLF5	chr6	130627449	130627458	-	0.000	0.000	Merged-chr6-130627344-1
NR36187--MA1107.1.KLF9	chr2	128392480	128392492	+	0.000	0.000	Merged-chr2-128392502-21
NR18974--MA0740.1.KLF14	chr14	33099300	33099313	+	0.000	0.000	Merged-chr14-33099452-34
NR49533--MA0741.1.KLF16	chr5	117126111	117126121	+	0.000	0.000	Merged-chr5-117125989-17
NR40113--MA0493.1.Klf1	chr3	101588934	101588944	+	0.000	0.000	Merged-chr3-101588946-10
NR9165--MA0493.1.Klf1	chr11	22662217	22662227	-	0.000	0.000	Merged-chr11-22662312-4
NR1346--MA0493.1.Klf1	chr1	85720671	85720681	-	0.000	0.000	Merged-chr1-85720773-26
NR54866--MA0599.1.KLF5	chr6	144664962	144664971	+	0.000	0.000	Merged-chr6-144664964-20
NR26901--MA0740.1.KLF14	chr17	32363863	32363876	-	0.000	0.000	Merged-chr17-32364018-2
NR51255--MA1107.1.KLF9	chr5	149583725	149583737	-	0.000	0.000	Merged-chr5-149583571-10
NR39901--MA0599.1.KLF5	chr3	96338272	96338281	+	0.000	0.000	Merged-chr3-96338308-3
NR8416--MA0599.1.KLF5	chr10	122976232	122976241	+	0.000	0.000	Merged-chr10-122976254-31
NR54139--MA0742.1.Klf12	chr6	128634504	128634518	+	0.000	0.000	Merged-chr6-128634643-10
NR45123--MA1107.1.KLF9	chr4	132749106	132749118	-	0.000	0.000	Merged-chr4-132748989-25
NR56015--MA0741.1.KLF16	chr7	28548827	28548837	+	0.000	0.000	Merged-chr7-28548591-17
NR64113--MA0599.1.KLF5	chr9	50325541	50325550	-	0.000	0.000	Merged-chr9-50325609-2
NR19213--MA0741.1.KLF16	chr14	49115799	49115809	-	0.000	0.000	Merged-chr14-49115788-13
NR54284--MA0740.1.KLF14	chr6	134014644	134014657	-	0.000	0.000	Merged-chr6-134014705-25
NR33020--MA0039.3.KLF4	chr2	6462508	6462518	+	0.000	0.000	Merged-chr2-6462544-11
NR47783--MA0599.1.KLF5	chr5	64864833	64864842	+	0.000	0.000	Merged-chr5-64864889-25
NR29672--MA0741.1.KLF16	chr18	46917800	46917810	-	0.000	0.000	Merged-chr18-46917814-10
NR54287--MA0039.3.KLF4	chr6	134014645	134014655	-	0.000	0.000	Merged-chr6-134014705-25
NR2908--MA0740.1.KLF14	chr1	156464658	156464671	-	0.000	0.000	Merged-chr1-156464548-8
NR8719--MA0039.3.KLF4	chr10	128750442	128750452	-	0.000	0.000	Merged-chr10-128750381-16
NR48761--MA0599.1.KLF5	chr5	100572397	100572406	-	0.000	0.000	Merged-chr5-100572278-24
NR31424--MA0599.1.KLF5	chr19	8984279	8984288	-	0.000	0.000	Merged-chr19-8984128-7
NR52270--MA0599.1.KLF5	chr6	54096498	54096507	+	0.000	0.000	Merged-chr6-54096523-11
NR43643--MA0599.1.KLF5	chr4	85670021	85670030	-	0.000	0.000	Merged-chr4-85670020-5
NR6374--MA1107.1.KLF9	chr10	78243966	78243978	-	0.000	0.000	Merged-chr10-78243898-1
NR53454--MA0599.1.KLF5	chr6	108630898	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR36654--MA0599.1.KLF5	chr2	144173864	144173873	-	0.000	0.000	Merged-chr2-144174021-12
NR18987--MA0740.1.KLF14	chr14	33099380	33099393	+	0.000	0.000	Merged-chr14-33099452-34
NR47661--MA1107.1.KLF9	chr5	54111079	54111091	+	0.000	0.000	Merged-chr5-54110931-21
NR16436--MA0740.1.KLF14	chr13	51776416	51776429	+	0.000	0.000	Merged-chr13-51776600-43
NR63941--MA0599.1.KLF5	chr9	44037384	44037393	-	0.000	0.000	Merged-chr9-44037294-17
NR32717--MA0741.1.KLF16	chr19	57343924	57343934	+	0.000	0.000	Merged-chr19-57344006-22
NR30749--MA0039.3.KLF4	chr18	80629046	80629056	+	0.000	0.000	Merged-chr18-80629168-11
NR20154--MA0742.1.Klf12	chr14	76700943	76700957	-	0.000	0.000	Merged-chr14-76701003-15
NR19379--MA0493.1.Klf1	chr14	54146702	54146712	+	0.000	0.000	Merged-chr14-54146707-32
NR46231--MA1107.1.KLF9	chr4	150217256	150217268	-	0.000	0.000	Merged-chr4-150217269-5
NR60324--MA0741.1.KLF16	chr8	25423550	25423560	+	0.000	0.000	Merged-chr8-25423506-11
NR28315--MA0493.1.Klf1	chr17	74865014	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR34339--MA1107.1.KLF9	chr2	59513731	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR11906--MA0741.1.KLF16	chr11	101171558	101171568	-	0.000	0.000	Merged-chr11-101171521-37
NR32150--MA0742.1.Klf12	chr19	42149846	42149860	+	0.000	0.000	Merged-chr19-42149753-11
NR10502--MA0599.1.KLF5	chr11	70473452	70473461	-	0.000	0.000	Merged-chr11-70473545-6
NR51795--MA0741.1.KLF16	chr6	34497751	34497761	-	0.000	0.000	Merged-chr6-34497714-15
NR8573--MA0599.1.KLF5	chr10	127381074	127381083	-	0.000	0.000	Merged-chr10-127381259-2
NR15699--MA0039.3.KLF4	chr13	15982599	15982609	+	0.000	0.000	Merged-chr13-15982553-21
NR6902--MA0039.3.KLF4	chr10	83733821	83733831	-	0.000	0.000	Merged-chr10-83733897-13
NR62496--MA0039.3.KLF4	chr8	116526104	116526114	+	0.000	0.000	Merged-chr8-116526092-12
NR42996--MA0493.1.Klf1	chr4	46635544	46635554	-	0.000	0.000	Merged-chr4-46635507-41
NR53452--MA0657.1.KLF13	chr6	108630896	108630913	+	0.000	0.000	Merged-chr6-108631007-44
NR10614--MA0599.1.KLF5	chr11	73132361	73132370	+	0.000	0.000	Merged-chr11-73132319-6
NR7473--MA1107.1.KLF9	chr10	98776711	98776723	-	0.000	0.000	Merged-chr10-98776574-38
NR33179--MA0742.1.Klf12	chr2	17712687	17712701	+	0.000	0.000	Merged-chr2-17712795-10
NR13324--MA0599.1.KLF5	chr12	25216881	25216890	-	0.000	0.000	Merged-chr12-25216883-29
NR57215--MA0741.1.KLF16	chr7	80032535	80032545	+	0.000	0.000	Merged-chr7-80032517-2
NR5074--MA1107.1.KLF9	chr10	19594670	19594682	-	0.000	0.000	Merged-chr10-19594652-16
NR52278--MA0657.1.KLF13	chr6	54116480	54116497	+	0.000	0.000	Merged-chr6-54116572-22
NR11610--MA0742.1.Klf12	chr11	97146172	97146186	+	0.000	0.000	Merged-chr11-97146058-3
NR52449--MA0493.1.Klf1	chr6	61270505	61270515	+	0.000	0.000	Merged-chr6-61270558-8
NR10267--MA0740.1.KLF14	chr11	66961665	66961678	+	0.000	0.000	Merged-chr11-66961666-9
NR57943--MA0741.1.KLF16	chr7	102427243	102427253	+	0.000	0.000	Merged-chr7-102427168-1
NR29203--MA1107.1.KLF9	chr18	23733793	23733805	+	0.000	0.000	Merged-chr18-23733972-8
NR45165--MA0599.1.KLF5	chr4	133058025	133058034	+	0.000	0.000	Merged-chr4-133057911-45
NR62847--MA0599.1.KLF5	chr8	122678196	122678205	+	0.000	0.000	Merged-chr8-122678075-1
NR19976--MA0742.1.Klf12	chr14	73112608	73112622	-	0.000	0.000	Merged-chr14-73112682-7
NR39248--MA0599.1.KLF5	chr3	69264219	69264228	-	0.000	0.000	Merged-chr3-69264408-12
NR55722--MA0039.3.KLF4	chr7	24407305	24407315	+	0.000	0.000	Merged-chr7-24407263-37
NR53897--MA0493.1.Klf1	chr6	122270365	122270375	+	0.000	0.000	Merged-chr6-122270304-33
NR26919--MA0493.1.Klf1	chr17	32402084	32402094	+	0.000	0.000	Merged-chr17-32402116-14
NR24517--MA0741.1.KLF16	chr16	46027240	46027250	-	0.000	0.000	Merged-chr16-46027069-1,Merged-chr16-46027426-16
NR64485--MA0599.1.KLF5	chr9	62420134	62420143	-	0.000	0.000	Merged-chr9-62420075-10
NR9541--MA1107.1.KLF9	chr11	46454879	46454891	-	0.000	0.000	Merged-chr11-46454823-30
NR53759--MA0741.1.KLF16	chr6	119199105	119199115	+	0.000	0.000	Merged-chr6-119199024-52
NR30481--MA1107.1.KLF9	chr18	73816985	73816997	+	0.000	0.000	Merged-chr18-73816843-39
NR365--MA0493.1.Klf1	chr1	37286806	37286816	-	0.000	0.000	Merged-chr1-37286924-34
NR56034--MA0493.1.Klf1	chr7	28803042	28803052	+	0.000	0.000	Merged-chr7-28802927-28
NR61299--MA0039.3.KLF4	chr8	77482258	77482268	+	0.000	0.000	Merged-chr8-77482121-16
NR49254--MA0741.1.KLF16	chr5	112483182	112483192	+	0.000	0.000	Merged-chr5-112483145-18
NR39493--MA1107.1.KLF9	chr3	87742761	87742773	+	0.000	0.000	Merged-chr3-87742894-18
NR33500--MA1107.1.KLF9	chr2	27487404	27487416	-	0.000	0.000	Merged-chr2-27487515-13
NR32154--MA0741.1.KLF16	chr19	42149847	42149857	+	0.000	0.000	Merged-chr19-42149753-11
NR23492--MA1107.1.KLF9	chr16	3962969	3962981	+	0.000	0.000	Merged-chr16-3962878-14
NR35802--MA0741.1.KLF16	chr2	118499667	118499677	+	0.000	0.000	Merged-chr2-118499587-16
NR63036--MA1107.1.KLF9	chr8	124794653	124794665	+	0.000	0.000	Merged-chr8-124794523-6
NR38269--MA1107.1.KLF9	chr2	178479330	178479342	-	0.000	0.000	Merged-chr2-178479240-1
NR29221--MA1107.1.KLF9	chr18	23828651	23828663	-	0.000	0.000	Merged-chr18-23828715-22
NR47563--MA1107.1.KLF9	chr5	43824747	43824759	-	0.000	0.000	Merged-chr5-43824623-50
NR42115--MA0599.1.KLF5	chr3	154628507	154628516	+	0.000	0.000	Merged-chr3-154628476-23
NR16812--MA1107.1.KLF9	chr13	63189528	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR36765--MA0741.1.KLF16	chr2	146198154	146198164	-	0.000	0.000	Merged-chr2-146198137-48
NR39238--MA1107.1.KLF9	chr3	68784321	68784333	-	0.000	0.000	Merged-chr3-68784168-43
NR11614--MA0741.1.KLF16	chr11	97146173	97146183	+	0.000	0.000	Merged-chr11-97146058-3
NR53262--MA0599.1.KLF5	chr6	99429068	99429077	+	0.000	0.000	Merged-chr6-99429138-37
NR64484--MA1107.1.KLF9	chr9	62412491	62412503	+	0.000	0.000	Merged-chr9-62412387-14
NR63932--MA0741.1.KLF16	chr9	43785136	43785146	-	0.000	0.000	Merged-chr9-43784994-20
NR32540--MA1107.1.KLF9	chr19	53760461	53760473	-	0.000	0.000	Merged-chr19-53760542-10
NR18450--MA1107.1.KLF9	chr13	119657283	119657295	+	0.000	0.000	Merged-chr13-119657260-10
NR4798--MA0741.1.KLF16	chr10	5448762	5448772	-	0.000	0.000	Merged-chr10-5448562-35
NR57542--MA0741.1.KLF16	chr7	90473779	90473789	+	0.000	0.000	Merged-chr7-90473655-8
NR35470--MA0493.1.Klf1	chr2	103703463	103703473	-	0.000	0.000	Merged-chr2-103703560-39
NR56620--MA1107.1.KLF9	chr7	45771292	45771304	-	0.000	0.000	Merged-chr7-45771241-24
NR46273--MA0599.1.KLF5	chr4	150995151	150995160	-	0.000	0.000	Merged-chr4-150995020-21
NR49189--MA0599.1.KLF5	chr5	112227387	112227396	+	0.000	0.000	Merged-chr5-112227442-20
NR50959--MA0493.1.Klf1	chr5	143976872	143976882	-	0.000	0.000	Merged-chr5-143976902-14
NR57823--MA0599.1.KLF5	chr7	100466455	100466464	+	0.000	0.000	Merged-chr7-100466615-10
NR2909--MA0657.1.KLF13	chr1	156464655	156464672	-	0.000	0.000	Merged-chr1-156464548-8
NR25413--MA0493.1.Klf1	chr16	93777383	93777393	+	0.000	0.000	Merged-chr16-93777222-1
NR42339--MA0599.1.KLF5	chr4	8913759	8913768	-	0.000	0.000	Merged-chr4-8913815-2
NR32514--MA0493.1.Klf1	chr19	53277083	53277093	+	0.000	0.000	Merged-chr19-53277179-10
NR18294--MA0740.1.KLF14	chr13	113556697	113556710	+	0.000	0.000	Merged-chr13-113556743-10
NR18414--MA0039.3.KLF4	chr13	118383765	118383775	+	0.000	0.000	Merged-chr13-118383663-25
NR41271--MA0742.1.Klf12	chr3	136730173	136730187	-	0.000	0.000	Merged-chr3-136730222-15
NR52611--MA0599.1.KLF5	chr6	72410875	72410884	+	0.000	0.000	Merged-chr6-72410796-13
NR40551--MA0741.1.KLF16	chr3	116434979	116434989	-	0.000	0.000	Merged-chr3-116434903-21
NR7712--MA0599.1.KLF5	chr10	111031824	111031833	+	0.000	0.000	Merged-chr10-111031729-43
NR2051--MA1107.1.KLF9	chr1	126646224	126646236	-	0.000	0.000	Merged-chr1-126646300-1
NR25318--MA0740.1.KLF14	chr16	91588189	91588202	+	0.000	0.000	Merged-chr16-91588038-25
NR20105--MA0740.1.KLF14	chr14	75820045	75820058	-	0.000	0.000	Merged-chr14-75819905-19
NR24225--MA0741.1.KLF16	chr16	32434127	32434137	+	0.000	0.000	Merged-chr16-32434269-25
NR53329--MA0493.1.Klf1	chr6	100879806	100879816	-	0.000	0.000	Merged-chr6-100879682-24
NR17995--MA0741.1.KLF16	chr13	108170105	108170115	+	0.000	0.000	Merged-chr13-108170237-20
NR35237--MA1107.1.KLF9	chr2	92243968	92243980	-	0.000	0.000	Merged-chr2-92243919-9
NR56031--MA0740.1.KLF14	chr7	28803042	28803055	+	0.000	0.000	Merged-chr7-28802927-28
NR45137--MA0039.3.KLF4	chr4	132808283	132808293	-	0.000	0.000	Merged-chr4-132808337-17
NR34254--MA0039.3.KLF4	chr2	53067448	53067458	-	0.000	0.000	Merged-chr2-53067376-9
NR2163--MA1107.1.KLF9	chr1	131161255	131161267	-	0.000	0.000	Merged-chr1-131161352-21
NR42340--MA0741.1.KLF16	chr4	8913758	8913768	-	0.000	0.000	Merged-chr4-8913815-2
NR18790--MA0039.3.KLF4	chr14	25421977	25421987	+	0.000	0.000	Merged-chr14-25421957-44
NR25323--MA1107.1.KLF9	chr16	91588189	91588201	+	0.000	0.000	Merged-chr16-91588038-25
NR55893--MA1107.1.KLF9	chr7	27260007	27260019	-	0.000	0.000	Merged-chr7-27259929-6
NR21756--MA1107.1.KLF9	chr15	60120084	60120096	-	0.000	0.000	Merged-chr15-60120172-38
NR51077--MA1107.1.KLF9	chr5	146260298	146260310	-	0.000	0.000	Merged-chr5-146260309-1
NR37888--MA0599.1.KLF5	chr2	169702952	169702961	+	0.000	0.000	Merged-chr2-169702917-20
NR36690--MA0493.1.Klf1	chr2	144482912	144482922	-	0.000	0.000	Merged-chr2-144483002-9
NR21403--MA0493.1.Klf1	chr15	36446309	36446319	+	0.000	0.000	Merged-chr15-36446402-2
NR40503--MA1107.1.KLF9	chr3	115706530	115706542	+	0.000	0.000	Merged-chr3-115706402-1
NR38990--MA1107.1.KLF9	chr3	52706778	52706790	+	0.000	0.000	Merged-chr3-52706815-7
NR12820--MA1107.1.KLF9	chr11	119109559	119109571	+	0.000	0.000	Merged-chr11-119109624-20
NR14516--MA0742.1.Klf12	chr12	94083629	94083643	+	0.000	0.000	Merged-chr12-94083592-14
NR41275--MA0741.1.KLF16	chr3	136730176	136730186	-	0.000	0.000	Merged-chr3-136730222-15
NR5649--MA0599.1.KLF5	chr10	59380474	59380483	-	0.000	0.000	Merged-chr10-59380482-71
NR52275--MA0493.1.Klf1	chr6	54096531	54096541	-	0.000	0.000	Merged-chr6-54096523-11
NR10268--MA0657.1.KLF13	chr11	66961664	66961681	+	0.000	0.000	Merged-chr11-66961666-9
NR62533--MA1107.1.KLF9	chr8	117052551	117052563	-	0.000	0.000	Merged-chr8-117052612-3
NR24238--MA0741.1.KLF16	chr16	33053322	33053332	+	0.000	0.000	Merged-chr16-33053250-22
NR47575--MA0742.1.Klf12	chr5	45535750	45535764	+	0.000	0.000	Merged-chr5-45535745-1
NR25393--MA0741.1.KLF16	chr16	93447214	93447224	+	0.000	0.000	Merged-chr16-93447186-16
NR10720--MA0741.1.KLF16	chr11	75877999	75878009	-	0.000	0.000	Merged-chr11-75877808-8
NR54795--MA0493.1.Klf1	chr6	143816591	143816601	+	0.000	0.000	Merged-chr6-143816694-7
NR67719--MA0493.1.Klf1	chrX	102037222	102037232	-	0.000	0.000	Merged-chrX-102037181-28
NR67096--MA1107.1.KLF9	chrX	12151904	12151916	+	0.000	0.000	Merged-chrX-12151801-24
NR44876--MA1107.1.KLF9	chr4	129060104	129060116	-	0.000	0.000	Merged-chr4-129060075-18
NR40944--MA0741.1.KLF16	chr3	129470141	129470151	-	0.000	0.000	Merged-chr3-129470281-15
NR63990--MA1107.1.KLF9	chr9	44698874	44698886	-	0.000	0.000	Merged-chr9-44698915-5
NR17804--MA1107.1.KLF9	chr13	102505574	102505586	+	0.000	0.000	Merged-chr13-102505529-1
NR21551--MA0742.1.Klf12	chr15	42983385	42983399	+	0.000	0.000	Merged-chr15-42983258-15
NR47900--MA0493.1.Klf1	chr5	67155706	67155716	+	0.000	0.000	Merged-chr5-67155759-12
NR42105--MA0039.3.KLF4	chr3	154628468	154628478	+	0.000	0.000	Merged-chr3-154628476-23
NR65217--MA0493.1.Klf1	chr9	85470416	85470426	-	0.000	0.000	Merged-chr9-85470523-14
NR28025--MA0493.1.Klf1	chr17	64740323	64740333	-	0.000	0.000	Merged-chr17-64740384-4
NR7375--MA0039.3.KLF4	chr10	95009210	95009220	-	0.000	0.000	Merged-chr10-95009173-43
NR52185--MA1107.1.KLF9	chr6	51533580	51533592	-	0.000	0.000	Merged-chr6-51533616-16
NR11157--MA0039.3.KLF4	chr11	85541640	85541650	-	0.000	0.000	Merged-chr11-85541666-11
NR48501--MA0741.1.KLF16	chr5	92967507	92967517	+	0.000	0.000	Merged-chr5-92967427-8
NR65113--MA0039.3.KLF4	chr9	79816247	79816257	+	0.000	0.000	Merged-chr9-79816288-41
NR51990--MA0039.3.KLF4	chr6	47532779	47532789	+	0.000	0.000	Merged-chr6-47532703-8
NR26832--MA0740.1.KLF14	chr17	31456837	31456850	-	0.000	0.000	Merged-chr17-31456921-12
NR12789--MA0740.1.KLF14	chr11	118200329	118200342	-	0.000	0.000	Merged-chr11-118200400-19
NR25534--MA0741.1.KLF16	chr16	96089730	96089740	+	0.000	0.000	Merged-chr16-96089683-18
NR47578--MA0493.1.Klf1	chr5	45535750	45535760	+	0.000	0.000	Merged-chr5-45535745-1
NR62556--MA0740.1.KLF14	chr8	117278224	117278237	-	0.000	0.000	Merged-chr8-117278352-17
NR40508--MA1107.1.KLF9	chr3	115706540	115706552	+	0.000	0.000	Merged-chr3-115706402-1
NR32120--MA1107.1.KLF9	chr19	41382914	41382926	-	0.000	0.000	Merged-chr19-41382837-19
NR18594--MA1107.1.KLF9	chr14	12243814	12243826	+	0.000	0.000	Merged-chr14-12243878-61
NR62557--MA0599.1.KLF5	chr8	117278227	117278236	-	0.000	0.000	Merged-chr8-117278352-17
NR48928--MA0741.1.KLF16	chr5	105709890	105709900	-	0.000	0.000	Merged-chr5-105709845-15
NR64284--MA0493.1.Klf1	chr9	57577533	57577543	-	0.000	0.000	Merged-chr9-57577523-17
NR62538--MA1107.1.KLF9	chr8	117052561	117052573	-	0.000	0.000	Merged-chr8-117052612-3
NR46702--MA0657.1.KLF13	chr5	5573931	5573948	-	0.000	0.000	Merged-chr5-5574084-22
NR21555--MA0741.1.KLF16	chr15	42983386	42983396	+	0.000	0.000	Merged-chr15-42983258-15
NR47656--MA0740.1.KLF14	chr5	54111079	54111092	+	0.000	0.000	Merged-chr5-54110931-21
NR45408--MA0741.1.KLF16	chr4	135198005	135198015	+	0.000	0.000	Merged-chr4-135197991-22
NR63507--MA1107.1.KLF9	chr9	21419887	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR2635--MA0599.1.KLF5	chr1	147237214	147237223	+	0.000	0.000	Merged-chr1-147237183-6
NR46707--MA1107.1.KLF9	chr5	5573935	5573947	-	0.000	0.000	Merged-chr5-5574084-22
NR28267--MA0493.1.Klf1	chr17	73513095	73513105	-	0.000	0.000	Merged-chr17-73513049-18
NR15697--MA0742.1.Klf12	chr13	15982597	15982611	+	0.000	0.000	Merged-chr13-15982553-21
NR49202--MA1107.1.KLF9	chr5	112239684	112239696	-	0.000	0.000	Merged-chr5-112239781-12
NR66142--MA0599.1.KLF5	chr9	110641166	110641175	+	0.000	0.000	Merged-chr9-110641188-21
NR47577--MA0039.3.KLF4	chr5	45535752	45535762	+	0.000	0.000	Merged-chr5-45535745-1
NR21407--MA0039.3.KLF4	chr15	36562770	36562780	+	0.000	0.000	Merged-chr15-36562926-39
NR59652--MA0740.1.KLF14	chr7	141579226	141579239	-	0.000	0.000	Merged-chr7-141579078-48
NR13164--MA0599.1.KLF5	chr12	13508950	13508959	-	0.000	0.000	Merged-chr12-13508859-14
NR28760--MA0599.1.KLF5	chr17	86760432	86760441	-	0.000	0.000	Merged-chr17-86760300-15
NR11977--MA1107.1.KLF9	chr11	102208941	102208953	-	0.000	0.000	Merged-chr11-102208952-14
NR26647--MA0493.1.Klf1	chr17	27990008	27990018	-	0.000	0.000	Merged-chr17-27990020-10
NR40556--MA0741.1.KLF16	chr3	116434984	116434994	-	0.000	0.000	Merged-chr3-116434903-21
NR64737--MA0599.1.KLF5	chr9	69092609	69092618	-	0.000	0.000	Merged-chr9-69092509-18
NR14692--MA0493.1.Klf1	chr12	102351067	102351077	-	0.000	0.000	Merged-chr12-102350976-38
NR56619--MA0742.1.Klf12	chr7	45771290	45771304	-	0.000	0.000	Merged-chr7-45771241-24
NR26749--MA0740.1.KLF14	chr17	29341891	29341904	-	0.000	0.000	Merged-chr17-29341751-10
NR24967--MA0742.1.Klf12	chr16	75920988	75921002	-	0.000	0.000	Merged-chr16-75921068-56
NR25385--MA0741.1.KLF16	chr16	93447164	93447174	+	0.000	0.000	Merged-chr16-93447186-16
NR51790--MA0493.1.Klf1	chr6	34497705	34497715	-	0.000	0.000	Merged-chr6-34497714-15
NR59040--MA0742.1.Klf12	chr7	128070050	128070064	+	0.000	0.000	Merged-chr7-128070068-7
NR53751--MA0599.1.KLF5	chr6	119199121	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR6881--MA0039.3.KLF4	chr10	83336548	83336558	-	0.000	0.000	Merged-chr10-83336542-10
NR54142--MA0493.1.Klf1	chr6	128634504	128634514	+	0.000	0.000	Merged-chr6-128634643-10
NR3137--MA0039.3.KLF4	chr1	161791977	161791987	-	0.000	0.000	Merged-chr1-161792020-2
NR9797--MA0039.3.KLF4	chr11	53658318	53658328	+	0.000	0.000	Merged-chr11-53658206-1
