#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_up.bed
NR2050--MA0742.1.Klf12	chr1	127982146	127982160	+	0.000	0.000	Merged-chr1-127982312-18
NR12900--MA0741.1.KLF16	chr11	116643517	116643527	+	0.000	0.000	Merged-chr11-116643471-18
NR41166--MA1107.1.KLF9	chr3	84772128	84772140	-	0.000	0.000	Merged-chr3-84772067-31
NR28803--MA0657.1.KLF13	chr17	50025440	50025457	-	0.000	0.000	Merged-chr17-50025514-42
NR19422--MA0039.3.KLF4	chr14	12243816	12243826	+	0.000	0.000	Merged-chr14-12243878-61
NR875--MA0599.1.KLF5	chr1	60017019	60017028	+	0.000	0.000	Merged-chr1-60017133-4
NR16848--MA0599.1.KLF5	chr13	45885146	45885155	+	0.000	0.000	Merged-chr13-45885080-29
NR17014--MA0039.3.KLF4	chr13	52800952	52800962	+	0.000	0.000	Merged-chr13-52800951-49
NR49450--MA0742.1.Klf12	chr5	53605578	53605592	-	0.000	0.000	Merged-chr5-53605625-25
NR9317--MA0493.1.Klf1	chr11	21082881	21082891	-	0.000	0.000	Merged-chr11-21082954-17
NR8907--MA1107.1.KLF9	chr10	128940562	128940574	-	0.000	0.000	Merged-chr10-128940717-41
NR57180--MA0039.3.KLF4	chr6	145256874	145256884	+	0.000	0.000	Merged-chr6-145256997-16
NR16158--MA0741.1.KLF16	chr13	5768076	5768086	+	0.000	0.000	Merged-chr13-5768061-15
NR60822--MA1107.1.KLF9	chr7	116484540	116484552	-	0.000	0.000	Merged-chr7-116484434-42
NR63532--MA1107.1.KLF9	chr8	72285493	72285505	+	0.000	0.000	Merged-chr8-72285397-19
NR34504--MA1107.1.KLF9	chr2	7270156	7270168	+	0.000	0.000	Merged-chr2-7270224-62
NR14322--MA0039.3.KLF4	chr12	70078890	70078900	+	0.000	0.000	Merged-chr12-70078875-55
NR65170--MA1107.1.KLF9	chr8	123163073	123163085	+	0.000	0.000	Merged-chr8-123163099-40
NR16847--MA1107.1.KLF9	chr13	45885059	45885071	+	0.000	0.000	Merged-chr13-45885080-29
NR35980--MA0599.1.KLF5	chr2	61755186	61755195	+	0.000	0.000	Merged-chr2-61755182-23
NR68753--MA1107.1.KLF9	chr9	114613220	114613232	-	0.000	0.000	Merged-chr9-114613191-38
NR19777--MA0493.1.Klf1	chr14	32716953	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR34550--MA0599.1.KLF5	chr2	10581282	10581291	+	0.000	0.000	Merged-chr2-10581253-23
NR50036--MA0657.1.KLF13	chr5	86783214	86783231	+	0.000	0.000	Merged-chr5-86783243-43
NR8202--MA0741.1.KLF16	chr10	117660140	117660150	-	0.000	0.000	Merged-chr10-117659981-30
NR34522--MA1107.1.KLF9	chr2	8871602	8871614	-	0.000	0.000	Merged-chr2-8871484-19
NR49454--MA0741.1.KLF16	chr5	53605581	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR62326--MA0741.1.KLF16	chr8	10439044	10439054	-	0.000	0.000	Merged-chr8-10438986-14
NR13273--MA1107.1.KLF9	chr11	121100961	121100973	-	0.000	0.000	Merged-chr11-121100966-23
NR41978--MA0599.1.KLF5	chr3	104967953	104967962	-	0.000	0.000	Merged-chr3-104968115-29
NR10675--MA1107.1.KLF9	chr11	74100915	74100927	-	0.000	0.000	Merged-chr11-74100988-13
NR59114--MA0039.3.KLF4	chr7	49121349	49121359	+	0.000	0.000	Merged-chr7-49121386-30
NR35612--MA1107.1.KLF9	chr2	45172974	45172986	-	0.000	0.000	Merged-chr2-45172921-51
NR54284--MA0599.1.KLF5	chr6	55016524	55016533	+	0.000	0.000	Merged-chr6-55016500-80
NR45657--MA0599.1.KLF5	chr4	97657693	97657702	+	0.000	0.000	Merged-chr4-97657761-27
NR13027--MA1107.1.KLF9	chr11	117912793	117912805	+	0.000	0.000	Merged-chr11-117912912-16
NR59565--MA0741.1.KLF16	chr7	75914148	75914158	-	0.000	0.000	Merged-chr7-75914112-33
NR55332--MA0039.3.KLF4	chr6	108338391	108338401	-	0.000	0.000	Merged-chr6-108338556-41
NR34093--MA0493.1.Klf1	chr19	56703305	56703315	+	0.000	0.000	Merged-chr19-56703417-11
NR64909--MA0741.1.KLF16	chr8	120071856	120071866	+	0.000	0.000	Merged-chr8-120071867-24
NR34528--MA0599.1.KLF5	chr2	9792596	9792605	-	0.000	0.000	Merged-chr2-9792573-15
NR10670--MA0741.1.KLF16	chr11	73281855	73281865	-	0.000	0.000	Merged-chr11-73281808-27
NR28872--MA0657.1.KLF13	chr17	52569686	52569703	-	0.000	0.000	Merged-chr17-52569832-16
NR49438--MA1107.1.KLF9	chr5	53437811	53437823	+	0.000	0.000	Merged-chr5-53437793-20
NR65166--MA1107.1.KLF9	chr8	123163065	123163077	+	0.000	0.000	Merged-chr8-123163099-40
NR58275--MA0039.3.KLF4	chr7	25674674	25674684	+	0.000	0.000	Merged-chr7-25674756-20
NR10330--MA0039.3.KLF4	chr11	66961631	66961641	+	0.000	0.000	Merged-chr11-66961666-9
NR51193--MA0741.1.KLF16	chr5	115760937	115760947	-	0.000	0.000	Merged-chr5-115761078-27
NR2892--MA1107.1.KLF9	chr1	156217427	156217439	-	0.000	0.000	Merged-chr1-156217514-18
NR43468--MA0493.1.Klf1	chr3	146039645	146039655	-	0.000	0.000	Merged-chr3-146039588-29
NR35977--MA0740.1.KLF14	chr2	61755185	61755198	+	0.000	0.000	Merged-chr2-61755182-23
NR62788--MA0493.1.Klf1	chr8	36223259	36223269	+	0.000	0.000	Merged-chr8-36223290-29
NR29734--MA0741.1.KLF16	chr17	83158741	83158751	+	0.000	0.000	Merged-chr17-83158899-1
NR28874--MA1107.1.KLF9	chr17	52569690	52569702	-	0.000	0.000	Merged-chr17-52569832-16
NR14032--MA1107.1.KLF9	chr12	52383031	52383043	+	0.000	0.000	Merged-chr12-52383146-23
NR24263--MA0741.1.KLF16	chr15	98699670	98699680	-	0.000	0.000	Merged-chr15-98699636-21
NR34330--MA1107.1.KLF9	chr19	59926260	59926272	+	0.000	0.000	Merged-chr19-59926305-20
NR31163--MA0039.3.KLF4	chr18	60625569	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR37108--MA0493.1.Klf1	chr2	114153385	114153395	-	0.000	0.000	Merged-chr2-114153480-37
NR52793--MA1107.1.KLF9	chr5	144165948	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR29861--MA1107.1.KLF9	chr17	84368866	84368878	-	0.000	0.000	Merged-chr17-84368765-10
NR53266--MA0741.1.KLF16	chr5	150840389	150840399	+	0.000	0.000	Merged-chr5-150840546-64
NR27453--MA1107.1.KLF9	chr17	24084756	24084768	+	0.000	0.000	Merged-chr17-24084802-20
NR14038--MA0599.1.KLF5	chr12	52383148	52383157	-	0.000	0.000	Merged-chr12-52383146-23
NR62913--MA1107.1.KLF9	chr8	46654702	46654714	-	0.000	0.000	Merged-chr8-46654782-26
NR12664--MA0599.1.KLF5	chr11	113537056	113537065	+	0.000	0.000	Merged-chr11-113536889-33
NR3073--MA0039.3.KLF4	chr1	162477086	162477096	+	0.000	0.000	Merged-chr1-162477062-12
NR23422--MA0741.1.KLF16	chr15	80192528	80192538	+	0.000	0.000	Merged-chr15-80192413-58
NR66524--MA0742.1.Klf12	chr9	56098021	56098035	+	0.000	0.000	Merged-chr9-56098023-21
NR18732--MA1107.1.KLF9	chr13	108170104	108170116	+	0.000	0.000	Merged-chr13-108170237-20
NR34135--MA0741.1.KLF16	chr19	57117014	57117024	+	0.000	0.000	Merged-chr19-57117009-44
NR11121--MA0741.1.KLF16	chr11	82205849	82205859	+	0.000	0.000	Merged-chr11-82205985-28
NR55783--MA0741.1.KLF16	chr6	119451005	119451015	+	0.000	0.000	Merged-chr6-119451010-23
NR8207--MA0741.1.KLF16	chr10	117660149	117660159	-	0.000	0.000	Merged-chr10-117659981-30
NR38789--MA0493.1.Klf1	chr2	158105826	158105836	-	0.000	0.000	Merged-chr2-158105775-9
NR10489--MA0599.1.KLF5	chr11	70005845	70005854	+	0.000	0.000	Merged-chr11-70005839-25
NR14042--MA0493.1.Klf1	chr12	52383148	52383158	-	0.000	0.000	Merged-chr12-52383146-23
NR9393--MA0039.3.KLF4	chr11	24132066	24132076	-	0.000	0.000	Merged-chr11-24132084-32
NR16003--MA0599.1.KLF5	chr12	117553351	117553360	-	0.000	0.000	Merged-chr12-117553468-60
NR10336--MA0742.1.Klf12	chr11	66961665	66961679	+	0.000	0.000	Merged-chr11-66961666-9
NR13696--MA0657.1.KLF13	chr12	25351018	25351035	+	0.000	0.000	Merged-chr12-25351011-20
NR62596--MA0493.1.Klf1	chr8	25149322	25149332	+	0.000	0.000	Merged-chr8-25149287-19
NR59743--MA0740.1.KLF14	chr7	81933866	81933879	-	0.000	0.000	Merged-chr7-81934005-74
NR3727--MA0039.3.KLF4	chr1	177382971	177382981	+	0.000	0.000	Merged-chr1-177382915-26
NR64750--MA0740.1.KLF14	chr8	116645532	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR62594--MA0740.1.KLF14	chr8	25149322	25149335	+	0.000	0.000	Merged-chr8-25149287-19
NR38802--MA1107.1.KLF9	chr2	158179200	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR55066--MA0599.1.KLF5	chr6	97300932	97300941	-	0.000	0.000	Merged-chr6-97300820-20
NR8197--MA0493.1.Klf1	chr10	117651216	117651226	-	0.000	0.000	Merged-chr10-117651194-26
NR18522--MA1107.1.KLF9	chr13	102284490	102284502	+	0.000	0.000	Merged-chr13-102284441-1
NR44987--MA0741.1.KLF16	chr4	55342831	55342841	+	0.000	0.000	Merged-chr4-55342780-17
NR39789--MA1107.1.KLF9	chr2	178494016	178494028	-	0.000	0.000	Merged-chr2-178493960-1
NR66857--MA0740.1.KLF14	chr9	65003981	65003994	+	0.000	0.000	Merged-chr9-65004115-12
NR61413--MA0599.1.KLF5	chr7	128860230	128860239	+	0.000	0.000	Merged-chr7-128860408-11
NR50193--MA1107.1.KLF9	chr5	91814535	91814547	+	0.000	0.000	Merged-chr5-91814561-31
NR64668--MA1107.1.KLF9	chr8	114888548	114888560	-	0.000	0.000	Merged-chr8-114888790-56
NR55828--MA0741.1.KLF16	chr6	120206738	120206748	+	0.000	0.000	Merged-chr6-120206801-39
NR47505--MA0039.3.KLF4	chr4	141766459	141766469	-	0.000	0.000	Merged-chr4-141766554-24
NR8438--MA0741.1.KLF16	chr10	120697543	120697553	-	0.000	0.000	Merged-chr10-120697518-32
NR42131--MA0741.1.KLF16	chr3	108284063	108284073	-	0.000	0.000	Merged-chr3-108284126-29
NR4944--MA0742.1.Klf12	chr10	7212272	7212286	-	0.000	0.000	Merged-chr10-7212223-140
NR37852--MA0741.1.KLF16	chr2	132669326	132669336	+	0.000	0.000	Merged-chr2-132669439-31
NR33367--MA0493.1.Klf1	chr19	34120148	34120158	-	0.000	0.000	Merged-chr19-34120116-46
NR8210--MA1107.1.KLF9	chr10	117784734	117784746	+	0.000	0.000	Merged-chr10-117784888-21
NR44334--MA0741.1.KLF16	chr4	32424687	32424697	-	0.000	0.000	Merged-chr4-32424580-38
NR28678--MA1107.1.KLF9	chr17	47171157	47171169	-	0.000	0.000	Merged-chr17-47171280-54
NR8322--MA1107.1.KLF9	chr10	118766025	118766037	-	0.000	0.000	Merged-chr10-118766153-45
NR35234--MA0599.1.KLF5	chr2	31612975	31612984	-	0.000	0.000	Merged-chr2-31612988-19
NR491--MA0493.1.Klf1	chr1	39196991	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR28888--MA0039.3.KLF4	chr17	52602275	52602285	+	0.000	0.000	Merged-chr17-52602412-35
NR66097--MA0599.1.KLF5	chr9	40997193	40997202	-	0.000	0.000	Merged-chr9-40997043-1
NR41548--MA0039.3.KLF4	chr3	95681581	95681591	-	0.000	0.000	Merged-chr3-95681559-19
NR43519--MA0599.1.KLF5	chr3	146308448	146308457	+	0.000	0.000	Merged-chr3-146308303-21
NR27449--MA0039.3.KLF4	chr17	24084758	24084768	+	0.000	0.000	Merged-chr17-24084802-20
NR18518--MA1107.1.KLF9	chr13	102284458	102284470	+	0.000	0.000	Merged-chr13-102284441-1
NR16945--MA0741.1.KLF16	chr13	51391536	51391546	-	0.000	0.000	Merged-chr13-51391583-19
NR10492--MA0741.1.KLF16	chr11	70005851	70005861	+	0.000	0.000	Merged-chr11-70005839-25
NR13692--MA0599.1.KLF5	chr12	25247232	25247241	-	0.000	0.000	Merged-chr12-25247115-16
NR49512--MA0599.1.KLF5	chr5	63943562	63943571	-	0.000	0.000	Merged-chr5-63943362-36
NR70036--MA0599.1.KLF5	chrX	99042586	99042595	-	0.000	0.000	Merged-chrX-99042663-22
NR31683--MA0741.1.KLF16	chr18	74294918	74294928	+	0.000	0.000	Merged-chr18-74294799-40
NR66861--MA0039.3.KLF4	chr9	65003983	65003993	+	0.000	0.000	Merged-chr9-65004115-12
NR19421--MA0599.1.KLF5	chr14	12243815	12243824	+	0.000	0.000	Merged-chr14-12243878-61
NR20898--MA0657.1.KLF13	chr14	75136812	75136829	-	0.000	0.000	Merged-chr14-75136836-26
NR59624--MA0741.1.KLF16	chr7	79363685	79363695	-	0.000	0.000	Merged-chr7-79363578-43
NR12449--MA1107.1.KLF9	chr11	109124579	109124591	+	0.000	0.000	Merged-chr11-109124612-1
NR64907--MA0599.1.KLF5	chr8	120071856	120071865	+	0.000	0.000	Merged-chr8-120071867-24
NR20061--MA0740.1.KLF14	chr14	51984692	51984705	-	0.000	0.000	Merged-chr14-51984849-36
NR24888--MA0493.1.Klf1	chr16	10814915	10814925	+	0.000	0.000	Merged-chr16-10814720-1,Merged-chr16-10815093-30
NR8215--MA1107.1.KLF9	chr10	117784744	117784756	+	0.000	0.000	Merged-chr10-117784888-21
NR19420--MA0742.1.Klf12	chr14	12243814	12243828	+	0.000	0.000	Merged-chr14-12243878-61
NR15052--MA0741.1.KLF16	chr12	98601203	98601213	-	0.000	0.000	Merged-chr12-98601119-23
NR46031--MA1107.1.KLF9	chr4	108371564	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR70035--MA0741.1.KLF16	chrX	99042530	99042540	-	0.000	0.000	Merged-chrX-99042663-22
NR19774--MA0740.1.KLF14	chr14	32716953	32716966	+	0.000	0.000	Merged-chr14-32716978-71
NR66858--MA0657.1.KLF13	chr9	65003980	65003997	+	0.000	0.000	Merged-chr9-65004115-12
NR14433--MA0599.1.KLF5	chr12	73876650	73876659	+	0.000	0.000	Merged-chr12-73876720-26
NR8439--MA1107.1.KLF9	chr10	120697546	120697558	-	0.000	0.000	Merged-chr10-120697518-32
NR15818--MA0493.1.Klf1	chr12	112699400	112699410	+	0.000	0.000	Merged-chr12-112699364-12
NR66508--MA0742.1.Klf12	chr9	55283730	55283744	+	0.000	0.000	Merged-chr9-55283833-16
NR5640--MA0493.1.Klf1	chr10	42699262	42699272	+	0.000	0.000	Merged-chr10-42699170-35
NR59113--MA0599.1.KLF5	chr7	49121348	49121357	+	0.000	0.000	Merged-chr7-49121386-30
NR66787--MA0599.1.KLF5	chr9	63698597	63698606	-	0.000	0.000	Merged-chr9-63698652-22
NR66509--MA0493.1.Klf1	chr9	55283730	55283740	+	0.000	0.000	Merged-chr9-55283833-16
NR23658--MA0741.1.KLF16	chr15	84168812	84168822	-	0.000	0.000	Merged-chr15-84168860-11
NR64414--MA0742.1.Klf12	chr8	106794946	106794960	-	0.000	0.000	Merged-chr8-106794988-23
NR39486--MA0493.1.Klf1	chr2	170206037	170206047	-	0.000	0.000	Merged-chr2-170206161-1
NR14028--MA0742.1.Klf12	chr12	52383031	52383045	+	0.000	0.000	Merged-chr12-52383146-23
NR59225--MA0599.1.KLF5	chr7	58730972	58730981	-	0.000	0.000	Merged-chr7-58731125-46
NR65123--MA1107.1.KLF9	chr8	122712179	122712191	-	0.000	0.000	Merged-chr8-122712057-14
NR14734--MA0741.1.KLF16	chr12	85590176	85590186	+	0.000	0.000	Merged-chr12-85590277-12
NR41164--MA1107.1.KLF9	chr3	84772121	84772133	-	0.000	0.000	Merged-chr3-84772067-31
NR42009--MA0599.1.KLF5	chr3	105806981	105806990	+	0.000	0.000	Merged-chr3-105806958-26
NR38568--MA0741.1.KLF16	chr2	153292423	153292433	-	0.000	0.000	Merged-chr2-153292567-49
NR10839--MA0493.1.Klf1	chr11	77000907	77000917	-	0.000	0.000	Merged-chr11-77000839-6
NR37194--MA0742.1.Klf12	chr2	117089690	117089704	-	0.000	0.000	Merged-chr2-117089625-28
NR69143--MA0493.1.Klf1	chr9	120116454	120116464	-	0.000	0.000	Merged-chr9-120116499-4
NR31532--MA0741.1.KLF16	chr18	68190010	68190020	+	0.000	0.000	Merged-chr18-68190088-51
NR43581--MA1107.1.KLF9	chr3	148419632	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR11709--MA1107.1.KLF9	chr11	97096374	97096386	-	0.000	0.000	Merged-chr11-97096321-4
NR12815--MA0741.1.KLF16	chr11	115747603	115747613	-	0.000	0.000	Merged-chr11-115747608-16
NR11227--MA0741.1.KLF16	chr11	85407805	85407815	+	0.000	0.000	Merged-chr11-85407928-27
NR62325--MA0599.1.KLF5	chr8	10439045	10439054	-	0.000	0.000	Merged-chr8-10438986-14
NR67420--MA0493.1.Klf1	chr9	80313763	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR65119--MA1107.1.KLF9	chr8	122712171	122712183	-	0.000	0.000	Merged-chr8-122712057-14
NR36210--MA0742.1.Klf12	chr2	72170842	72170856	-	0.000	0.000	Merged-chr2-72170854-84
NR19779--MA1107.1.KLF9	chr14	32716953	32716965	+	0.000	0.000	Merged-chr14-32716978-71
NR42115--MA0741.1.KLF16	chr3	108124281	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR45534--MA0599.1.KLF5	chr4	89282355	89282364	-	0.000	0.000	Merged-chr4-89282220-20
NR34990--MA1107.1.KLF9	chr2	27432625	27432637	+	0.000	0.000	Merged-chr2-27432813-10
NR35914--MA0039.3.KLF4	chr2	60828756	60828766	+	0.000	0.000	Merged-chr2-60828859-27
NR66959--MA0657.1.KLF13	chr9	66274848	66274865	-	0.000	0.000	Merged-chr9-66274857-15
NR59738--MA0741.1.KLF16	chr7	81454612	81454622	+	0.000	0.000	Merged-chr7-81454544-19
NR47172--MA0599.1.KLF5	chr4	136031621	136031630	+	0.000	0.000	Merged-chr4-136031447-41
NR7483--MA0741.1.KLF16	chr10	93540837	93540847	+	0.000	0.000	Merged-chr10-93541056-8
NR25806--MA0741.1.KLF16	chr16	58703613	58703623	+	0.000	0.000	Merged-chr16-58703563-32
NR33995--MA0493.1.Klf1	chr19	53760526	53760536	-	0.000	0.000	Merged-chr19-53760542-10
NR36519--MA0741.1.KLF16	chr2	84743710	84743720	+	0.000	0.000	Merged-chr2-84743709-23
NR51257--MA0741.1.KLF16	chr5	118088049	118088059	+	0.000	0.000	Merged-chr5-118087962-12
NR63938--MA0741.1.KLF16	chr8	86485165	86485175	-	0.000	0.000	Merged-chr8-86484982-16
NR34095--MA1107.1.KLF9	chr19	56703305	56703317	+	0.000	0.000	Merged-chr19-56703417-11
NR61471--MA0039.3.KLF4	chr7	130893296	130893306	+	0.000	0.000	Merged-chr7-130893114-41
NR69892--MA0741.1.KLF16	chrX	73082601	73082611	+	0.000	0.000	Merged-chrX-73082481-64
NR32104--MA0493.1.Klf1	chr18	82607557	82607567	+	0.000	0.000	Merged-chr18-82607647-23
NR33994--MA0039.3.KLF4	chr19	53760524	53760534	-	0.000	0.000	Merged-chr19-53760542-10
NR52792--MA0741.1.KLF16	chr5	144165949	144165959	-	0.000	0.000	Merged-chr5-144166019-31
NR60041--MA0039.3.KLF4	chr7	97355235	97355245	-	0.000	0.000	Merged-chr7-97355237-14
NR69410--MA0742.1.Klf12	chr9	124028677	124028691	+	0.000	0.000	Merged-chr9-124028680-14
NR2067--MA0493.1.Klf1	chr1	128540352	128540362	+	0.000	0.000	Merged-chr1-128540410-9
NR3690--MA0740.1.KLF14	chr1	177008836	177008849	+	0.000	0.000	Merged-chr1-177008942-27
NR35852--MA1107.1.KLF9	chr2	59513731	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR19668--MA0493.1.Klf1	chr14	27114834	27114844	+	0.000	0.000	Merged-chr14-27114945-21
NR27885--MA1107.1.KLF9	chr17	29193445	29193457	+	0.000	0.000	Merged-chr17-29193494-23
NR65173--MA1107.1.KLF9	chr8	123163079	123163091	+	0.000	0.000	Merged-chr8-123163099-40
NR53094--MA0599.1.KLF5	chr5	148709065	148709074	-	0.000	0.000	Merged-chr5-148709171-35
NR31050--MA0493.1.Klf1	chr18	55161851	55161861	-	0.000	0.000	Merged-chr18-55161771-19
NR42129--MA0039.3.KLF4	chr3	108284062	108284072	-	0.000	0.000	Merged-chr3-108284126-29
NR53264--MA0741.1.KLF16	chr5	150840383	150840393	+	0.000	0.000	Merged-chr5-150840546-64
NR61458--MA0039.3.KLF4	chr7	130369647	130369657	+	0.000	0.000	Merged-chr7-130369779-7
NR10674--MA0493.1.Klf1	chr11	74100917	74100927	-	0.000	0.000	Merged-chr11-74100988-13
NR58918--MA0039.3.KLF4	chr7	45025110	45025120	+	0.000	0.000	Merged-chr7-45025072-11
NR65147--MA0493.1.Klf1	chr8	122917782	122917792	+	0.000	0.000	Merged-chr8-122917932-59
NR47956--MA0599.1.KLF5	chr4	149664358	149664367	+	0.000	0.000	Merged-chr4-149664202-47
NR23420--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR18936--MA0741.1.KLF16	chr13	111634786	111634796	+	0.000	0.000	Merged-chr13-111634662-22
NR34440--MA1107.1.KLF9	chr2	5003272	5003284	+	0.000	0.000	Merged-chr2-5003396-19
NR14434--MA0741.1.KLF16	chr12	73876644	73876654	+	0.000	0.000	Merged-chr12-73876720-26
NR66569--MA0742.1.Klf12	chr9	57346479	57346493	-	0.000	0.000	Merged-chr9-57346292-13
NR59944--MA0742.1.Klf12	chr7	92420555	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR57224--MA0740.1.KLF14	chr6	145992967	145992980	+	0.000	0.000	Merged-chr6-145993129-56
NR58726--MA1107.1.KLF9	chr7	35742597	35742609	-	0.000	0.000	Merged-chr7-35742502-39
NR32105--MA0741.1.KLF16	chr18	82607558	82607568	+	0.000	0.000	Merged-chr18-82607647-23
NR49437--MA0493.1.Klf1	chr5	53437811	53437821	+	0.000	0.000	Merged-chr5-53437793-20
NR29487--MA0741.1.KLF16	chr17	74864999	74865009	-	0.000	0.000	Merged-chr17-74864979-18
NR50037--MA0742.1.Klf12	chr5	86783215	86783229	+	0.000	0.000	Merged-chr5-86783243-43
NR5587--MA1107.1.KLF9	chr10	41620110	41620122	-	0.000	0.000	Merged-chr10-41620205-22
NR35848--MA1107.1.KLF9	chr2	59513711	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR28887--MA0599.1.KLF5	chr17	52602274	52602283	+	0.000	0.000	Merged-chr17-52602412-35
NR408--MA0493.1.Klf1	chr1	37469424	37469434	-	0.000	0.000	Merged-chr1-37469260-14
NR58443--MA0741.1.KLF16	chr7	28451950	28451960	+	0.000	0.000	Merged-chr7-28452002-19
NR53179--MA0493.1.Klf1	chr5	149647678	149647688	+	0.000	0.000	Merged-chr5-149647772-15
NR2895--MA1107.1.KLF9	chr1	156217433	156217445	-	0.000	0.000	Merged-chr1-156217514-18
NR21391--MA1107.1.KLF9	chr14	104038932	104038944	+	0.000	0.000	Merged-chr14-104039105-39
NR35508--MA1107.1.KLF9	chr2	37735573	37735585	-	0.000	0.000	Merged-chr2-37735387-35
NR68519--MA0039.3.KLF4	chr9	109863271	109863281	-	0.000	0.000	Merged-chr9-109863307-1
NR20862--MA0599.1.KLF5	chr14	74918663	74918672	+	0.000	0.000	Merged-chr14-74918775-39
NR11307--MA0741.1.KLF16	chr11	87817281	87817291	+	0.000	0.000	Merged-chr11-87817234-11
NR66860--MA0599.1.KLF5	chr9	65003982	65003991	+	0.000	0.000	Merged-chr9-65004115-12
NR61469--MA0741.1.KLF16	chr7	130812685	130812695	-	0.000	0.000	Merged-chr7-130812664-20
NR46317--MA0741.1.KLF16	chr4	118260693	118260703	+	0.000	0.000	Merged-chr4-118260858-21
NR62598--MA1107.1.KLF9	chr8	25149322	25149334	+	0.000	0.000	Merged-chr8-25149287-19
NR35790--MA0741.1.KLF16	chr2	57102553	57102563	-	0.000	0.000	Merged-chr2-57102684-19
NR29860--MA0493.1.Klf1	chr17	84368868	84368878	-	0.000	0.000	Merged-chr17-84368765-10
NR62912--MA0493.1.Klf1	chr8	46654713	46654723	+	0.000	0.000	Merged-chr8-46654782-26
NR70319--MA1107.1.KLF9	chrX	145506023	145506035	-	0.000	0.000	Merged-chrX-145505996-12
NR67040--MA1107.1.KLF9	chr9	69073444	69073456	-	0.000	0.000	Merged-chr9-69073494-25
NR18511--MA1107.1.KLF9	chr13	102284436	102284448	+	0.000	0.000	Merged-chr13-102284441-1
NR69502--MA0741.1.KLF16	chrX	7586650	7586660	-	0.000	0.000	Merged-chrX-7586610-10
NR14027--MA0740.1.KLF14	chr12	52383031	52383044	+	0.000	0.000	Merged-chr12-52383146-23
NR8199--MA1107.1.KLF9	chr10	117651214	117651226	-	0.000	0.000	Merged-chr10-117651194-26
NR69412--MA0039.3.KLF4	chr9	124028679	124028689	+	0.000	0.000	Merged-chr9-124028680-14
NR12442--MA1107.1.KLF9	chr11	109124565	109124577	+	0.000	0.000	Merged-chr11-109124612-1
NR22115--MA0493.1.Klf1	chr15	25692702	25692712	-	0.000	0.000	Merged-chr15-25692698-43
NR2900--MA1107.1.KLF9	chr1	156217443	156217455	-	0.000	0.000	Merged-chr1-156217514-18
NR11124--MA1107.1.KLF9	chr11	82205864	82205876	+	0.000	0.000	Merged-chr11-82205985-28
NR55072--MA1107.1.KLF9	chr6	97300930	97300942	-	0.000	0.000	Merged-chr6-97300820-20
NR69496--MA0741.1.KLF16	chrX	7586644	7586654	-	0.000	0.000	Merged-chrX-7586610-10
NR67421--MA0741.1.KLF16	chr9	80313762	80313772	-	0.000	0.000	Merged-chr9-80313733-27
NR44704--MA1107.1.KLF9	chr4	44624825	44624837	-	0.000	0.000	Merged-chr4-44624836-62
NR12661--MA0740.1.KLF14	chr11	113537055	113537068	+	0.000	0.000	Merged-chr11-113536889-33
NR22114--MA0039.3.KLF4	chr15	25692700	25692710	-	0.000	0.000	Merged-chr15-25692698-43
NR34527--MA0742.1.Klf12	chr2	9792592	9792606	-	0.000	0.000	Merged-chr2-9792573-15
NR25214--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR18727--MA0493.1.Klf1	chr13	108170104	108170114	+	0.000	0.000	Merged-chr13-108170237-20
NR43297--MA0493.1.Klf1	chr3	142207650	142207660	-	0.000	0.000	Merged-chr3-142207646-13
NR30104--MA1107.1.KLF9	chr17	88479189	88479201	-	0.000	0.000	Merged-chr17-88479234-18
NR46316--MA0493.1.Klf1	chr4	118260692	118260702	+	0.000	0.000	Merged-chr4-118260858-21
NR2789--MA0493.1.Klf1	chr1	153380033	153380043	+	0.000	0.000	Merged-chr1-153380015-29
