#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed
NR7008--MA0495.2.MAFF	chr18	75304849	75304869	-	0.000	0.000	Merged-chr18-75304696-39
NR6083--MA0591.1.Bach1::Mafk	chr16	95893659	95893673	+	0.000	0.000	Merged-chr16-95893684-47
NR11364--MA0591.1.Bach1::Mafk	chr5	136550859	136550873	+	0.000	0.000	Merged-chr5-136550897-14
NR11148--MA0495.2.MAFF	chr5	103367068	103367088	+	0.000	0.000	Merged-chr5-103367276-46
NR951--MA0495.2.MAFF	chr1	164395262	164395282	+	0.000	0.000	Merged-chr1-164395295-18
NR14319--MA0089.1.MAFG::NFE2L1	chr9	56128376	56128381	+	0.000	0.000	Merged-chr9-56128365-14
NR12549--MA0089.1.MAFG::NFE2L1	chr7	11043685	11043690	-	0.000	0.000	Merged-chr7-11043649-12
NR8992--MA0501.1.MAF::NFE2	chr3	61344212	61344226	+	0.000	0.000	Merged-chr3-61344207-16
NR4136--MA0089.1.MAFG::NFE2L1	chr13	106957535	106957540	-	0.000	0.000	Merged-chr13-106957693-14
NR11695--MA0089.1.MAFG::NFE2L1	chr6	48723848	48723853	-	0.000	0.000	Merged-chr6-48723812-13
NR9411--MA0496.2.MAFK	chr3	121874813	121874831	-	0.000	0.000	Merged-chr3-121874730-10
NR9617--MA0496.2.MAFK	chr3	146063413	146063431	-	0.000	0.000	Merged-chr3-146063322-20
NR14506--MA0089.1.MAFG::NFE2L1	chr9	89874684	89874689	-	0.000	0.000	Merged-chr9-89874599-29
NR14696--MA0089.1.MAFG::NFE2L1	chr9	115088472	115088477	+	0.000	0.000	Merged-chr9-115088492-13
NR11589--MA0501.1.MAF::NFE2	chr6	24894762	24894776	+	0.000	0.000	Merged-chr6-24894743-37
NR2751--MA0501.1.MAF::NFE2	chr11	109410576	109410590	+	0.000	0.000	Merged-chr11-109410653-15
NR9721--MA0501.1.MAF::NFE2	chr3	157884228	157884242	-	0.000	0.000	Merged-chr3-157884103-23
NR12448--MA0496.2.MAFK	chr6	143132508	143132526	-	0.000	0.000	Merged-chr6-143132490-15
NR6577--MA0591.1.Bach1::Mafk	chr17	84633518	84633532	+	0.000	0.000	Merged-chr17-84633706-27
NR13954--MA0089.1.MAFG::NFE2L1	chr8	117395469	117395474	+	0.000	0.000	Merged-chr8-117395323-13
NR12534--MA0089.1.MAFG::NFE2L1	chr6	148934699	148934704	-	0.000	0.000	Merged-chr6-148934708-2
NR9673--MA0089.1.MAFG::NFE2L1	chr3	153059098	153059103	+	0.000	0.000	Merged-chr3-153059187-2
NR10414--MA0659.1.MAFG	chr4	134483935	134483955	+	0.000	0.000	Merged-chr4-134483836-10
NR286--MA0117.2.Mafb	chr1	67181191	67181202	-	0.000	0.000	Merged-chr1-67181322-10
NR9324--MA0117.2.Mafb	chr3	109740671	109740682	+	0.000	0.000	Merged-chr3-109740806-11
NR14198--MA0496.2.MAFK	chr9	34996152	34996170	+	0.000	0.000	Merged-chr9-34996088-18
NR11201--MA0089.1.MAFG::NFE2L1	chr5	107283967	107283972	-	0.000	0.000	Merged-chr5-107283866-18
NR10902--MA0591.1.Bach1::Mafk	chr5	58084110	58084124	+	0.000	0.000	Merged-chr5-58084122-29
NR5538--MA0501.1.MAF::NFE2	chr16	18377408	18377422	+	0.000	0.000	Merged-chr16-18377300-20
NR3687--MA0496.2.MAFK	chr13	36203200	36203218	-	0.000	0.000	Merged-chr13-36203222-10
NR13293--MA0501.1.MAF::NFE2	chr7	137550249	137550263	+	0.000	0.000	Merged-chr7-137550189-13
NR10777--MA0089.1.MAFG::NFE2L1	chr5	34407433	34407438	-	0.000	0.000	Merged-chr5-34407606-18
NR12807--MA0495.2.MAFF	chr7	73517587	73517607	+	0.000	0.000	Merged-chr7-73517689-25
NR8492--MA0591.1.Bach1::Mafk	chr2	153325808	153325822	-	0.000	0.000	Merged-chr2-153325949-22
NR852--MA0089.1.MAFG::NFE2L1	chr1	153700776	153700781	+	0.000	0.000	Merged-chr1-153700855-14
NR14022--MA0501.1.MAF::NFE2	chr8	126188897	126188911	+	0.000	0.000	Merged-chr8-126188962-13
NR10084--MA0089.1.MAFG::NFE2L1	chr4	88693552	88693557	-	0.000	0.000	Merged-chr4-88693660-22
NR10997--MA0501.1.MAF::NFE2	chr5	77082922	77082936	+	0.000	0.000	Merged-chr5-77082994-13
NR4236--MA0495.2.MAFF	chr13	113418359	113418379	+	0.000	0.000	Merged-chr13-113418245-6
NR10403--MA0496.2.MAFK	chr4	133185415	133185433	+	0.000	0.000	Merged-chr4-133185402-47
NR3497--MA0117.2.Mafb	chr12	117290022	117290033	+	0.000	0.000	Merged-chr12-117289926-8
NR3356--MA0496.2.MAFK	chr12	106447411	106447429	+	0.000	0.000	Merged-chr12-106447324-1
NR8063--MA0591.1.Bach1::Mafk	chr2	104847827	104847841	-	0.000	0.000	Merged-chr2-104847897-10
NR5140--MA0501.1.MAF::NFE2	chr15	41949019	41949033	-	0.000	0.000	Merged-chr15-41949066-24
NR9108--MA0495.2.MAFF	chr3	84732098	84732118	+	0.000	0.000	Merged-chr3-84732134-27
NR449--MA0591.1.Bach1::Mafk	chr1	89090350	89090364	-	0.000	0.000	Merged-chr1-89090487-27
NR7235--MA0591.1.Bach1::Mafk	chr19	20239520	20239534	-	0.000	0.000	Merged-chr19-20239652-7
NR7537--MA0089.1.MAFG::NFE2L1	chr2	18519389	18519394	+	0.000	0.000	Merged-chr2-18519177-24
NR6835--MA0501.1.MAF::NFE2	chr18	53927008	53927022	+	0.000	0.000	Merged-chr18-53926957-22
NR3070--MA0495.2.MAFF	chr12	69402916	69402936	+	0.000	0.000	Merged-chr12-69402921-11
NR2884--MA0591.1.Bach1::Mafk	chr12	16339275	16339289	+	0.000	0.000	Merged-chr12-16339165-4
NR5303--MA0496.2.MAFK	chr15	76087423	76087441	+	0.000	0.000	Merged-chr15-76087465-11
NR4733--MA0501.1.MAF::NFE2	chr14	72822433	72822447	-	0.000	0.000	Merged-chr14-72822179-91
NR6192--MA0089.1.MAFG::NFE2L1	chr17	17860187	17860192	-	0.000	0.000	Merged-chr17-17860190-9
NR11726--MA0501.1.MAF::NFE2	chr6	53704645	53704659	+	0.000	0.000	Merged-chr6-53704558-10
NR4108--MA0591.1.Bach1::Mafk	chr13	104041239	104041253	-	0.000	0.000	Merged-chr13-104041328-31
NR12809--MA0117.2.Mafb	chr7	73517596	73517607	-	0.000	0.000	Merged-chr7-73517689-25
NR13272--MA0089.1.MAFG::NFE2L1	chr7	135647132	135647137	+	0.000	0.000	Merged-chr7-135647119-33
NR14195--MA0591.1.Bach1::Mafk	chr9	34996154	34996168	-	0.000	0.000	Merged-chr9-34996088-18
NR3072--MA0659.1.MAFG	chr12	69402916	69402936	+	0.000	0.000	Merged-chr12-69402921-11
NR4649--MA0089.1.MAFG::NFE2L1	chr14	62008797	62008802	-	0.000	0.000	Merged-chr14-62008910-32
NR9697--MA0089.1.MAFG::NFE2L1	chr3	157083239	157083244	-	0.000	0.000	Merged-chr3-157083390-6
NR2866--MA0089.1.MAFG::NFE2L1	chr12	8817902	8817907	-	0.000	0.000	Merged-chr12-8817903-12
NR14474--MA0591.1.Bach1::Mafk	chr9	83564333	83564347	+	0.000	0.000	Merged-chr9-83564254-44
NR4238--MA0117.2.Mafb	chr13	113418359	113418370	+	0.000	0.000	Merged-chr13-113418245-6
NR3647--MA0591.1.Bach1::Mafk	chr13	29805499	29805513	+	0.000	0.000	Merged-chr13-29805422-4
NR14031--MA0659.1.MAFG	chr8	126686967	126686987	-	0.000	0.000	Merged-chr8-126687126-29
NR7071--MA0496.2.MAFK	chr18	80671895	80671913	+	0.000	0.000	Merged-chr18-80671844-8
NR1393--MA0591.1.Bach1::Mafk	chr10	21659612	21659626	+	0.000	0.000	Merged-chr10-21659696-16
NR14468--MA0495.2.MAFF	chr9	83564270	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR11735--MA0496.2.MAFK	chr6	54107478	54107496	+	0.000	0.000	Merged-chr6-54107486-10
NR9448--MA0496.2.MAFK	chr3	126570831	126570849	+	0.000	0.000	Merged-chr3-126570904-20
NR11303--MA0117.2.Mafb	chr5	122291232	122291243	+	0.000	0.000	Merged-chr5-122291331-19
NR1340--MA0117.2.Mafb	chr10	13385023	13385034	-	0.000	0.000	Merged-chr10-13385143-7
NR7258--MA0591.1.Bach1::Mafk	chr19	21810324	21810338	-	0.000	0.000	Merged-chr19-21810338-13
NR3934--MA0496.2.MAFK	chr13	75053979	75053997	-	0.000	0.000	Merged-chr13-75053881-13
NR551--MA0117.2.Mafb	chr1	101063253	101063264	-	0.000	0.000	Merged-chr1-101063444-1
NR5563--MA0089.1.MAFG::NFE2L1	chr16	23171105	23171110	+	0.000	0.000	Merged-chr16-23171002-17
NR10901--MA0495.2.MAFF	chr5	58084107	58084127	-	0.000	0.000	Merged-chr5-58084122-29
NR10417--MA0496.2.MAFK	chr4	134483936	134483954	-	0.000	0.000	Merged-chr4-134483836-10
NR876--MA0089.1.MAFG::NFE2L1	chr1	155138999	155139004	+	0.000	0.000	Merged-chr1-155138999-23
NR14413--MA0089.1.MAFG::NFE2L1	chr9	77954698	77954703	-	0.000	0.000	Merged-chr9-77954587-30
NR5283--MA0591.1.Bach1::Mafk	chr15	73153513	73153527	-	0.000	0.000	Merged-chr15-73153430-10
NR1206--MA0117.2.Mafb	chr1	189320539	189320550	+	0.000	0.000	Merged-chr1-189320429-1
NR4099--MA0501.1.MAF::NFE2	chr13	102773559	102773573	+	0.000	0.000	Merged-chr13-102773383-12
NR13915--MA0496.2.MAFK	chr8	111624158	111624176	-	0.000	0.000	Merged-chr8-111624206-14
NR963--MA0089.1.MAFG::NFE2L1	chr1	164990073	164990078	-	0.000	0.000	Merged-chr1-164989943-18
NR10973--MA0501.1.MAF::NFE2	chr5	72250363	72250377	-	0.000	0.000	Merged-chr5-72250347-10
NR2314--MA0659.1.MAFG	chr11	43362487	43362507	+	0.000	0.000	Merged-chr11-43362318-2
NR11310--MA0089.1.MAFG::NFE2L1	chr5	124900029	124900034	-	0.000	0.000	Merged-chr5-124900103-31
NR3650--MA0659.1.MAFG	chr13	29805496	29805516	-	0.000	0.000	Merged-chr13-29805422-4
NR5906--MA0659.1.MAFG	chr16	75903184	75903204	+	0.000	0.000	Merged-chr16-75903251-33
NR10928--MA0591.1.Bach1::Mafk	chr5	63964858	63964872	-	0.000	0.000	Merged-chr5-63964753-8
NR3393--MA0591.1.Bach1::Mafk	chr12	110939573	110939587	+	0.000	0.000	Merged-chr12-110939619-21
NR13065--MA0495.2.MAFF	chr7	112213250	112213270	+	0.000	0.000	Merged-chr7-112213302-61
NR13900--MA0501.1.MAF::NFE2	chr8	110993048	110993062	+	0.000	0.000	Merged-chr8-110993131-10
NR6839--MA0591.1.Bach1::Mafk	chr18	54822973	54822987	+	0.000	0.000	Merged-chr18-54822886-30
NR2964--MA0089.1.MAFG::NFE2L1	chr12	36474225	36474230	+	0.000	0.000	Merged-chr12-36474390-19
NR5172--MA0089.1.MAFG::NFE2L1	chr15	50942719	50942724	-	0.000	0.000	Merged-chr15-50942797-12
NR12705--MA0501.1.MAF::NFE2	chr7	49802848	49802862	-	0.000	0.000	Merged-chr7-49802865-9
NR7011--MA0501.1.MAF::NFE2	chr18	75304849	75304863	-	0.000	0.000	Merged-chr18-75304696-39
NR485--MA0089.1.MAFG::NFE2L1	chr1	91909128	91909133	+	0.000	0.000	Merged-chr1-91909100-9
NR6226--MA0659.1.MAFG	chr17	25813744	25813764	-	0.000	0.000	Merged-chr17-25813670-7
NR9882--MA0089.1.MAFG::NFE2L1	chr4	44672650	44672655	-	0.000	0.000	Merged-chr4-44672853-18
NR8753--MA0495.2.MAFF	chr2	180227843	180227863	+	0.000	0.000	Merged-chr2-180227803-24
NR3644--MA0495.2.MAFF	chr13	29805496	29805516	+	0.000	0.000	Merged-chr13-29805422-4
NR3836--MA0496.2.MAFK	chr13	58206783	58206801	-	0.000	0.000	Merged-chr13-58206802-1
NR13408--MA0089.1.MAFG::NFE2L1	chr8	13705881	13705886	+	0.000	0.000	Merged-chr8-13705846-21
NR11625--MA0089.1.MAFG::NFE2L1	chr6	30161441	30161446	-	0.000	0.000	Merged-chr6-30161578-5
NR8758--MA0501.1.MAF::NFE2	chr2	180227843	180227857	-	0.000	0.000	Merged-chr2-180227803-24
NR13119--MA0089.1.MAFG::NFE2L1	chr7	117090989	117090994	-	0.000	0.000	Merged-chr7-117091001-52
NR12441--MA0495.2.MAFF	chr6	143132507	143132527	-	0.000	0.000	Merged-chr6-143132490-15
NR10908--MA0659.1.MAFG	chr5	58084183	58084203	+	0.000	0.000	Merged-chr5-58084122-29
NR7435--MA0495.2.MAFF	chr19	58051237	58051257	+	0.000	0.000	Merged-chr19-58051277-2
NR10996--MA0591.1.Bach1::Mafk	chr5	77082919	77082933	+	0.000	0.000	Merged-chr5-77082994-13
NR7646--MA0089.1.MAFG::NFE2L1	chr2	38825205	38825210	+	0.000	0.000	Merged-chr2-38825321-27
NR1744--MA0089.1.MAFG::NFE2L1	chr10	81249846	81249851	+	0.000	0.000	Merged-chr10-81249714-12
NR2297--MA0089.1.MAFG::NFE2L1	chr11	34093493	34093498	+	0.000	0.000	Merged-chr11-34093385-10
NR12439--MA0501.1.MAF::NFE2	chr6	143105830	143105844	+	0.000	0.000	Merged-chr6-143106016-7
NR3534--MA0117.2.Mafb	chr13	4110540	4110551	-	0.000	0.000	Merged-chr13-4110676-26
NR7218--MA0591.1.Bach1::Mafk	chr19	17024895	17024909	+	0.000	0.000	Merged-chr19-17024956-8
NR11738--MA0089.1.MAFG::NFE2L1	chr6	54216696	54216701	+	0.000	0.000	Merged-chr6-54216714-19
NR10910--MA0496.2.MAFK	chr5	58084184	58084202	+	0.000	0.000	Merged-chr5-58084122-29
NR3646--MA0117.2.Mafb	chr13	29805496	29805507	+	0.000	0.000	Merged-chr13-29805422-4
NR6000--MA0496.2.MAFK	chr16	89974506	89974524	-	0.000	0.000	Merged-chr16-89974505-28
NR7551--MA0496.2.MAFK	chr2	21187786	21187804	-	0.000	0.000	Merged-chr2-21187692-27
NR1238--MA0117.2.Mafb	chr1	191609841	191609852	-	0.000	0.000	Merged-chr1-191609738-30
NR8068--MA0496.2.MAFK	chr2	106015177	106015195	-	0.000	0.000	Merged-chr2-106015150-10
NR1483--MA0591.1.Bach1::Mafk	chr10	40688547	40688561	+	0.000	0.000	Merged-chr10-40688620-20
NR5887--MA0591.1.Bach1::Mafk	chr16	70395569	70395583	-	0.000	0.000	Merged-chr16-70395493-20
NR12517--MA0496.2.MAFK	chr6	146960324	146960342	-	0.000	0.000	Merged-chr6-146960171-26
NR9428--MA0501.1.MAF::NFE2	chr3	123394068	123394082	+	0.000	0.000	Merged-chr3-123394050-3
NR4415--MA0591.1.Bach1::Mafk	chr14	25108465	25108479	+	0.000	0.000	Merged-chr14-25108517-12
NR12841--MA0089.1.MAFG::NFE2L1	chr7	79190874	79190879	-	0.000	0.000	Merged-chr7-79190820-25
NR7592--MA0495.2.MAFF	chr2	31172199	31172219	+	0.000	0.000	Merged-chr2-31172206-22
NR3738--MA0496.2.MAFK	chr13	44260147	44260165	-	0.000	0.000	Merged-chr13-44260111-9
NR10707--MA0089.1.MAFG::NFE2L1	chr5	20083230	20083235	+	0.000	0.000	Merged-chr5-20083207-6
NR5006--MA0089.1.MAFG::NFE2L1	chr14	121983397	121983402	-	0.000	0.000	Merged-chr14-121983424-16
NR8894--MA0117.2.Mafb	chr3	41062071	41062082	+	0.000	0.000	Merged-chr3-41062130-17
NR11375--MA0591.1.Bach1::Mafk	chr5	137870853	137870867	+	0.000	0.000	Merged-chr5-137870793-17
NR7933--MA0089.1.MAFG::NFE2L1	chr2	83762333	83762338	-	0.000	0.000	Merged-chr2-83762342-13
NR13719--MA0496.2.MAFK	chr8	83131933	83131951	+	0.000	0.000	Merged-chr8-83131891-13
NR11730--MA0501.1.MAF::NFE2	chr6	53968407	53968421	-	0.000	0.000	Merged-chr6-53968469-12
NR2009--MA0591.1.Bach1::Mafk	chr10	119218694	119218708	+	0.000	0.000	Merged-chr10-119218704-23
NR3034--MA0089.1.MAFG::NFE2L1	chr12	54353155	54353160	-	0.000	0.000	Merged-chr12-54353201-29
NR3410--MA0089.1.MAFG::NFE2L1	chr12	112699369	112699374	+	0.000	0.000	Merged-chr12-112699364-12
NR13292--MA0089.1.MAFG::NFE2L1	chr7	137550248	137550253	+	0.000	0.000	Merged-chr7-137550189-13
NR14032--MA0501.1.MAF::NFE2	chr8	126686967	126686981	-	0.000	0.000	Merged-chr8-126687126-29
NR8788--MA0089.1.MAFG::NFE2L1	chr3	9767229	9767234	+	0.000	0.000	Merged-chr3-9767219-17
NR3653--MA0496.2.MAFK	chr13	29805497	29805515	+	0.000	0.000	Merged-chr13-29805422-4
NR5909--MA0496.2.MAFK	chr16	75903185	75903203	-	0.000	0.000	Merged-chr16-75903251-33
NR13910--MA0591.1.Bach1::Mafk	chr8	111624160	111624174	-	0.000	0.000	Merged-chr8-111624206-14
NR708--MA0089.1.MAFG::NFE2L1	chr1	131108737	131108742	-	0.000	0.000	Merged-chr1-131108920-12
NR3594--MA0501.1.MAF::NFE2	chr13	18820906	18820920	+	0.000	0.000	Merged-chr13-18820828-2
NR3215--MA0495.2.MAFF	chr12	91642828	91642848	+	0.000	0.000	Merged-chr12-91642897-8
NR11245--MA0089.1.MAFG::NFE2L1	chr5	112488431	112488436	-	0.000	0.000	Merged-chr5-112488536-19
NR14115--MA0591.1.Bach1::Mafk	chr9	14248440	14248454	+	0.000	0.000	Merged-chr9-14248366-20
NR7594--MA0117.2.Mafb	chr2	31172208	31172219	-	0.000	0.000	Merged-chr2-31172206-22
NR442--MA0501.1.MAF::NFE2	chr1	87132001	87132015	-	0.000	0.000	Merged-chr1-87131942-1
NR11710--MA0495.2.MAFF	chr6	52825668	52825688	-	0.000	0.000	Merged-chr6-52825813-18
NR14288--MA0591.1.Bach1::Mafk	chr9	48444053	48444067	-	0.000	0.000	Merged-chr9-48444071-7
NR11547--MA0089.1.MAFG::NFE2L1	chr6	15726641	15726646	+	0.000	0.000	Merged-chr6-15726718-35
NR5092--MA0117.2.Mafb	chr15	31602665	31602676	-	0.000	0.000	Merged-chr15-31602700-2
NR3490--MA0659.1.MAFG	chr12	116315653	116315673	+	0.000	0.000	Merged-chr12-116315725-53
NR5607--MA0117.2.Mafb	chr16	29837300	29837311	-	0.000	0.000	Merged-chr16-29837368-7
NR10217--MA0501.1.MAF::NFE2	chr4	106841850	106841864	+	0.000	0.000	Merged-chr4-106841993-21
NR13417--MA0591.1.Bach1::Mafk	chr8	14968203	14968217	-	0.000	0.000	Merged-chr8-14968096-34
NR14771--MA0117.2.Mafb	chr9	120130060	120130071	-	0.000	0.000	Merged-chr9-120130104-3
NR12005--MA0117.2.Mafb	chr6	97915930	97915941	+	0.000	0.000	Merged-chr6-97915834-2
NR5670--MA0089.1.MAFG::NFE2L1	chr16	36477130	36477135	+	0.000	0.000	Merged-chr16-36477048-49
NR2394--MA0495.2.MAFF	chr11	52334080	52334100	+	0.000	0.000	Merged-chr11-52333936-11
NR7655--MA0089.1.MAFG::NFE2L1	chr2	43756654	43756659	+	0.000	0.000	Merged-chr2-43756825-12
NR9310--MA0089.1.MAFG::NFE2L1	chr3	108767465	108767470	+	0.000	0.000	Merged-chr3-108767545-22
NR11192--MA0501.1.MAF::NFE2	chr5	105798641	105798655	-	0.000	0.000	Merged-chr5-105798670-49
NR10401--MA0089.1.MAFG::NFE2L1	chr4	133185424	133185429	-	0.000	0.000	Merged-chr4-133185402-47
NR7302--MA0501.1.MAF::NFE2	chr19	32523872	32523886	-	0.000	0.000	Merged-chr19-32523975-16
NR6120--MA0089.1.MAFG::NFE2L1	chr17	5138740	5138745	-	0.000	0.000	Merged-chr17-5138884-51
NR4748--MA0496.2.MAFK	chr14	73472444	73472462	+	0.000	0.000	Merged-chr14-73472602-8
NR3593--MA0591.1.Bach1::Mafk	chr13	18820903	18820917	+	0.000	0.000	Merged-chr13-18820828-2
NR12634--MA0591.1.Bach1::Mafk	chr7	28677039	28677053	+	0.000	0.000	Merged-chr7-28677170-43
NR2933--MA0117.2.Mafb	chr12	32144742	32144753	+	0.000	0.000	Merged-chr12-32144696-20
NR13779--MA0501.1.MAF::NFE2	chr8	91464144	91464158	-	0.000	0.000	Merged-chr8-91464120-6
NR6947--MA0501.1.MAF::NFE2	chr18	68052876	68052890	-	0.000	0.000	Merged-chr18-68052962-20
NR692--MA0501.1.MAF::NFE2	chr1	128772711	128772725	-	0.000	0.000	Merged-chr1-128772538-19
NR6948--MA0117.2.Mafb	chr18	68234736	68234747	+	0.000	0.000	Merged-chr18-68234781-25
NR7467--MA0496.2.MAFK	chr2	6379052	6379070	+	0.000	0.000	Merged-chr2-6378947-26
NR4742--MA0591.1.Bach1::Mafk	chr14	73472446	73472460	+	0.000	0.000	Merged-chr14-73472602-8
NR8003--MA0089.1.MAFG::NFE2L1	chr2	93759409	93759414	-	0.000	0.000	Merged-chr2-93759368-15
NR3121--MA0591.1.Bach1::Mafk	chr12	76052068	76052082	-	0.000	0.000	Merged-chr12-76052186-4
NR3146--MA0659.1.MAFG	chr12	79502029	79502049	-	0.000	0.000	Merged-chr12-79502114-6
NR12776--MA0089.1.MAFG::NFE2L1	chr7	63957251	63957256	-	0.000	0.000	Merged-chr7-63957418-17
NR5593--MA0591.1.Bach1::Mafk	chr16	25563643	25563657	-	0.000	0.000	Merged-chr16-25563601-5
NR13718--MA0501.1.MAF::NFE2	chr8	83131938	83131952	+	0.000	0.000	Merged-chr8-83131891-13
NR6843--MA0496.2.MAFK	chr18	54822971	54822989	-	0.000	0.000	Merged-chr18-54822886-30
NR139--MA0089.1.MAFG::NFE2L1	chr1	36883862	36883867	-	0.000	0.000	Merged-chr1-36883943-16
NR13817--MA0089.1.MAFG::NFE2L1	chr8	95672944	95672949	-	0.000	0.000	Merged-chr8-95673039-19
NR10614--MA0089.1.MAFG::NFE2L1	chr5	3515669	3515674	+	0.000	0.000	Merged-chr5-3515677-1
NR4678--MA0089.1.MAFG::NFE2L1	chr14	67674648	67674653	+	0.000	0.000	Merged-chr14-67674822-11
NR5619--MA0496.2.MAFK	chr16	30676265	30676283	+	0.000	0.000	Merged-chr16-30676152-12
NR7977--MA0591.1.Bach1::Mafk	chr2	90528312	90528326	-	0.000	0.000	Merged-chr2-90528384-23
NR3005--MA0496.2.MAFK	chr12	41565895	41565913	-	0.000	0.000	Merged-chr12-41565825-5
NR13037--MA0089.1.MAFG::NFE2L1	chr7	109439282	109439287	-	0.000	0.000	Merged-chr7-109439145-9
NR792--MA0089.1.MAFG::NFE2L1	chr1	143340429	143340434	-	0.000	0.000	Merged-chr1-143340474-1
NR10245--MA0501.1.MAF::NFE2	chr4	109471196	109471210	-	0.000	0.000	Merged-chr4-109471151-19
NR9447--MA0501.1.MAF::NFE2	chr3	126570836	126570850	+	0.000	0.000	Merged-chr3-126570904-20
NR1408--MA0495.2.MAFF	chr10	25140546	25140566	+	0.000	0.000	Merged-chr10-25140477-16
NR13124--MA0089.1.MAFG::NFE2L1	chr7	118056431	118056436	+	0.000	0.000	Merged-chr7-118056413-3
NR12171--MA0501.1.MAF::NFE2	chr6	118099638	118099652	+	0.000	0.000	Merged-chr6-118099551-27
NR10775--MA0117.2.Mafb	chr5	32950849	32950860	-	0.000	0.000	Merged-chr5-32950856-18
NR4008--MA0659.1.MAFG	chr13	90101751	90101771	-	0.000	0.000	Merged-chr13-90101603-11
NR3302--MA0501.1.MAF::NFE2	chr12	102588578	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR5057--MA0591.1.Bach1::Mafk	chr15	11457461	11457475	+	0.000	0.000	Merged-chr15-11457543-6
NR10727--MA0089.1.MAFG::NFE2L1	chr5	23256252	23256257	-	0.000	0.000	Merged-chr5-23256254-4
NR690--MA0089.1.MAFG::NFE2L1	chr1	128771028	128771033	+	0.000	0.000	Merged-chr1-128770934-28
NR12288--MA0501.1.MAF::NFE2	chr6	128902117	128902131	-	0.000	0.000	Merged-chr6-128902189-21
NR5592--MA0089.1.MAFG::NFE2L1	chr16	25563625	25563630	+	0.000	0.000	Merged-chr16-25563601-5
NR10793--MA0117.2.Mafb	chr5	36140663	36140674	-	0.000	0.000	Merged-chr5-36140594-4
NR2945--MA0496.2.MAFK	chr12	34562526	34562544	+	0.000	0.000	Merged-chr12-34562596-10
NR4010--MA0496.2.MAFK	chr13	90101752	90101770	-	0.000	0.000	Merged-chr13-90101603-11
NR5561--MA0496.2.MAFK	chr16	22661303	22661321	-	0.000	0.000	Merged-chr16-22661270-2
NR733--MA0501.1.MAF::NFE2	chr1	133146154	133146168	+	0.000	0.000	Merged-chr1-133146237-29
NR7978--MA0501.1.MAF::NFE2	chr2	90528309	90528323	-	0.000	0.000	Merged-chr2-90528384-23
NR3742--MA0659.1.MAFG	chr13	44420069	44420089	-	0.000	0.000	Merged-chr13-44420007-1
NR13901--MA0501.1.MAF::NFE2	chr8	111449823	111449837	-	0.000	0.000	Merged-chr8-111449964-18
NR7879--MA0089.1.MAFG::NFE2L1	chr2	76421649	76421654	-	0.000	0.000	Merged-chr2-76421582-29
NR13324--MA0089.1.MAFG::NFE2L1	chr7	140329884	140329889	-	0.000	0.000	Merged-chr7-140329792-16
NR5415--MA0089.1.MAFG::NFE2L1	chr15	94476217	94476222	+	0.000	0.000	Merged-chr15-94476156-15
NR7929--MA0496.2.MAFK	chr2	83700796	83700814	-	0.000	0.000	Merged-chr2-83700891-43
NR14253--MA0089.1.MAFG::NFE2L1	chr9	44509541	44509546	-	0.000	0.000	Merged-chr9-44509369-1
NR12094--MA0089.1.MAFG::NFE2L1	chr6	112162684	112162689	-	0.000	0.000	Merged-chr6-112162678-1
NR3147--MA0501.1.MAF::NFE2	chr12	79502035	79502049	+	0.000	0.000	Merged-chr12-79502114-6
NR2999--MA0501.1.MAF::NFE2	chr12	41090047	41090061	+	0.000	0.000	Merged-chr12-41090116-16
NR11383--MA0591.1.Bach1::Mafk	chr5	140151481	140151495	+	0.000	0.000	Merged-chr5-140151320-8
NR1674--MA0117.2.Mafb	chr10	75170480	75170491	-	0.000	0.000	Merged-chr10-75170572-27
NR4243--MA0496.2.MAFK	chr13	113418360	113418378	-	0.000	0.000	Merged-chr13-113418245-6
NR13953--MA0501.1.MAF::NFE2	chr8	117395305	117395319	-	0.000	0.000	Merged-chr8-117395323-13
NR14552--MA0591.1.Bach1::Mafk	chr9	96773199	96773213	-	0.000	0.000	Merged-chr9-96773309-49
NR4017--MA0117.2.Mafb	chr13	91038242	91038253	-	0.000	0.000	Merged-chr13-91038224-15
NR11641--MA0089.1.MAFG::NFE2L1	chr6	31286575	31286580	+	0.000	0.000	Merged-chr6-31286530-8
NR2062--MA0591.1.Bach1::Mafk	chr10	122916101	122916115	+	0.000	0.000	Merged-chr10-122916175-12
NR12758--MA0501.1.MAF::NFE2	chr7	58500903	58500917	-	0.000	0.000	Merged-chr7-58501010-19
NR7562--MA0089.1.MAFG::NFE2L1	chr2	25620596	25620601	-	0.000	0.000	Merged-chr2-25620603-21
