#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR53705--MA0493.1.Klf1	chr9	87026076	87026086	+	0.000	0.000	Merged-chr9-87025935-38
NR16719--MA0493.1.Klf1	chr14	79236476	79236486	+	0.000	0.000	Merged-chr14-79236608-48
NR9913--MA1107.1.KLF9	chr11	104661411	104661423	-	0.000	0.000	Merged-chr11-104661475-50
NR36149--MA0599.1.KLF5	chr4	120288021	120288030	+	0.000	0.000	Merged-chr4-120287807-68
NR13019--MA0741.1.KLF16	chr13	9360147	9360157	-	0.000	0.000	Merged-chr13-9360244-14
NR43021--MA0741.1.KLF16	chr6	61271213	61271223	+	0.000	0.000	Merged-chr6-61271177-5
NR20069--MA0740.1.KLF14	chr16	24160873	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR51766--MA0039.3.KLF4	chr8	125727532	125727542	-	0.000	0.000	Merged-chr8-125727602-12
NR8931--MA0741.1.KLF16	chr11	85407804	85407814	+	0.000	0.000	Merged-chr11-85407928-27
NR32361--MA0039.3.KLF4	chr3	84772128	84772138	-	0.000	0.000	Merged-chr3-84772067-31
NR37329--MA0741.1.KLF16	chr4	141296160	141296170	-	0.000	0.000	Merged-chr4-141296105-4
NR429--MA0599.1.KLF5	chr1	39196991	39197000	-	0.000	0.000	Merged-chr1-39196974-45
NR3862--MA1107.1.KLF9	chr10	13446839	13446851	-	0.000	0.000	Merged-chr10-13446841-15
NR49476--MA0599.1.KLF5	chr8	34651918	34651927	-	0.000	0.000	Merged-chr8-34651925-47
NR37924--MA0599.1.KLF5	chr4	155050348	155050357	+	0.000	0.000	Merged-chr4-155050218-26
NR37023--MA1107.1.KLF9	chr4	136123313	136123325	-	0.000	0.000	Merged-chr4-136123235-13
NR28297--MA0039.3.KLF4	chr2	45141209	45141219	-	0.000	0.000	Merged-chr2-45141075-18
NR37923--MA0742.1.Klf12	chr4	155050347	155050361	+	0.000	0.000	Merged-chr4-155050218-26
NR47269--MA0493.1.Klf1	chr7	92420559	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR9731--MA0599.1.KLF5	chr11	102074473	102074482	+	0.000	0.000	Merged-chr11-102074455-23
NR35487--MA0741.1.KLF16	chr4	101217266	101217276	-	0.000	0.000	Merged-chr4-101217167-64
NR53269--MA0740.1.KLF14	chr9	70484978	70484991	+	0.000	0.000	Merged-chr9-70485119-27
NR4952--MA1107.1.KLF9	chr10	78115188	78115200	-	0.000	0.000	Merged-chr10-78115092-14
NR20090--MA0599.1.KLF5	chr16	24834885	24834894	+	0.000	0.000	Merged-chr16-24834930-16
NR45434--MA0493.1.Klf1	chr7	16001851	16001861	-	0.000	0.000	Merged-chr7-16001989-41
NR7416--MA1107.1.KLF9	chr11	32000324	32000336	-	0.000	0.000	Merged-chr11-32000120-91
NR45726--MA0741.1.KLF16	chr7	24482003	24482013	-	0.000	0.000	Merged-chr7-24481860-36
NR12083--MA0657.1.KLF13	chr12	98574801	98574818	+	0.000	0.000	Merged-chr12-98574719-40
NR43013--MA0741.1.KLF16	chr6	61271205	61271215	+	0.000	0.000	Merged-chr6-61271177-5
NR15129--MA0599.1.KLF5	chr13	113396544	113396553	-	0.000	0.000	Merged-chr13-113396474-7
NR17434--MA0599.1.KLF5	chr15	9533531	9533540	-	0.000	0.000	Merged-chr15-9533546-44
NR4948--MA1107.1.KLF9	chr10	78115180	78115192	-	0.000	0.000	Merged-chr10-78115092-14
NR23276--MA0740.1.KLF14	chr17	64628987	64629000	-	0.000	0.000	Merged-chr17-64628994-21
NR39230--MA1107.1.KLF9	chr5	74132699	74132711	-	0.000	0.000	Merged-chr5-74132835-25
NR45004--MA1107.1.KLF9	chr6	144890400	144890412	+	0.000	0.000	Merged-chr6-144890317-11
NR17527--MA1107.1.KLF9	chr15	25696040	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR23350--MA1107.1.KLF9	chr17	70728950	70728962	+	0.000	0.000	Merged-chr17-70729015-28
NR12085--MA0741.1.KLF16	chr12	98601203	98601213	-	0.000	0.000	Merged-chr12-98601119-23
NR7337--MA0599.1.KLF5	chr11	24077526	24077535	-	0.000	0.000	Merged-chr11-24077473-13
NR29783--MA0599.1.KLF5	chr2	129285480	129285489	-	0.000	0.000	Merged-chr2-129285453-11
NR54173--MA0657.1.KLF13	chr9	107334535	107334552	+	0.000	0.000	Merged-chr9-107334469-86
NR3676--MA0599.1.KLF5	chr1	193421576	193421585	-	0.000	0.000	Merged-chr1-193421738-60
NR38459--MA0493.1.Klf1	chr5	28269892	28269902	-	0.000	0.000	Merged-chr5-28269924-54
NR20506--MA1107.1.KLF9	chr16	48788724	48788736	-	0.000	0.000	Merged-chr16-48788871-49
NR28972--MA0742.1.Klf12	chr2	84871910	84871924	-	0.000	0.000	Merged-chr2-84871833-2
NR21395--MA0493.1.Klf1	chr17	6154521	6154531	+	0.000	0.000	Merged-chr17-6154576-19
NR6680--MA0741.1.KLF16	chr10	127337882	127337892	-	0.000	0.000	Merged-chr10-127337702-25
NR37019--MA0039.3.KLF4	chr4	136123304	136123314	-	0.000	0.000	Merged-chr4-136123235-13
