#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR56081--MA0741.1.KLF16	chr8	115411790	115411800	+	0.000	0.000	Merged-chr8-115411945-32
NR36963--MA0039.3.KLF4	chr4	15929284	15929294	+	0.000	0.000	Merged-chr4-15929333-33
NR17936--MA0741.1.KLF16	chr14	73377971	73377981	-	0.000	0.000	Merged-chr14-73378030-18
NR42728--MA0039.3.KLF4	chr5	91083241	91083251	-	0.000	0.000	Merged-chr5-91083328-13
NR6908--MA0741.1.KLF16	chr10	118090010	118090020	-	0.000	0.000	Merged-chr10-118090052-13
NR1446--MA0742.1.Klf12	chr1	91600813	91600827	-	0.000	0.000	Merged-chr1-91600873-13
NR47542--MA1107.1.KLF9	chr6	99485339	99485351	+	0.000	0.000	Merged-chr6-99485384-21
NR1944--MA0599.1.KLF5	chr1	127425446	127425455	-	0.000	0.000	Merged-chr1-127425317-19
NR26826--MA0741.1.KLF16	chr18	75410410	75410420	+	0.000	0.000	Merged-chr18-75410439-27
NR55827--MA1107.1.KLF9	chr8	109957364	109957376	+	0.000	0.000	Merged-chr8-109957445-42
